seasonality_id,record_type,record_id,item_id,month,availability,basis,historical_confidence,notes
SEA004783,recipe,RCP0208,FOD0063,jul,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004784,recipe,RCP0208,FOD0063,aug,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004785,recipe,RCP0208,FOD0063,sep,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004786,recipe,RCP0208,FOD0063,oct,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004787,recipe,RCP0208,FOD0063,nov,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004788,recipe,RCP0208,FOD0063,dec,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004789,recipe,RCP0209,FOD0011,jan,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004790,recipe,RCP0209,FOD0011,feb,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004791,recipe,RCP0209,FOD0011,mar,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004792,recipe,RCP0209,FOD0011,apr,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004793,recipe,RCP0209,FOD0011,may,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004794,recipe,RCP0209,FOD0011,jun,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004795,recipe,RCP0209,FOD0011,jul,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004796,recipe,RCP0209,FOD0011,aug,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004797,recipe,RCP0209,FOD0011,sep,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004798,recipe,RCP0209,FOD0011,oct,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004799,recipe,RCP0209,FOD0011,nov,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004800,recipe,RCP0209,FOD0011,dec,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004801,recipe,RCP0210,FOD0063,jan,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004802,recipe,RCP0210,FOD0063,feb,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004803,recipe,RCP0210,FOD0063,mar,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004804,recipe,RCP0210,FOD0063,apr,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004805,recipe,RCP0210,FOD0063,may,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004806,recipe,RCP0210,FOD0063,jun,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004807,recipe,RCP0210,FOD0063,jul,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004808,recipe,RCP0210,FOD0063,aug,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004809,recipe,RCP0210,FOD0063,sep,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004810,recipe,RCP0210,FOD0063,oct,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004811,recipe,RCP0210,FOD0063,nov,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004812,recipe,RCP0210,FOD0063,dec,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004813,recipe,RCP0211,FOD0011,jan,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004814,recipe,RCP0211,FOD0011,feb,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004815,recipe,RCP0211,FOD0011,mar,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004816,recipe,RCP0211,FOD0011,apr,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004817,recipe,RCP0211,FOD0011,may,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004818,recipe,RCP0211,FOD0011,jun,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004819,recipe,RCP0211,FOD0011,jul,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004820,recipe,RCP0211,FOD0011,aug,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004821,recipe,RCP0211,FOD0011,sep,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004822,recipe,RCP0211,FOD0011,oct,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004823,recipe,RCP0211,FOD0011,nov,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004824,recipe,RCP0211,FOD0011,dec,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004825,recipe,RCP0212,FOD0063,jan,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004826,recipe,RCP0212,FOD0063,feb,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004827,recipe,RCP0212,FOD0063,mar,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004828,recipe,RCP0212,FOD0063,apr,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004829,recipe,RCP0212,FOD0063,may,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004830,recipe,RCP0212,FOD0063,jun,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004831,recipe,RCP0212,FOD0063,jul,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004832,recipe,RCP0212,FOD0063,aug,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004833,recipe,RCP0212,FOD0063,sep,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004834,recipe,RCP0212,FOD0063,oct,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004835,recipe,RCP0212,FOD0063,nov,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004836,recipe,RCP0212,FOD0063,dec,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004837,recipe,RCP0213,FOD0011,jan,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004838,recipe,RCP0213,FOD0011,feb,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004839,recipe,RCP0213,FOD0011,mar,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004840,recipe,RCP0213,FOD0011,apr,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004841,recipe,RCP0213,FOD0011,may,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004842,recipe,RCP0213,FOD0011,jun,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004843,recipe,RCP0213,FOD0011,jul,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004844,recipe,RCP0213,FOD0011,aug,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004845,recipe,RCP0213,FOD0011,sep,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004846,recipe,RCP0213,FOD0011,oct,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004847,recipe,RCP0213,FOD0011,nov,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004848,recipe,RCP0213,FOD0011,dec,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004849,recipe,RCP0214,FOD0063,jan,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004850,recipe,RCP0214,FOD0063,feb,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004851,recipe,RCP0214,FOD0063,mar,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004852,recipe,RCP0214,FOD0063,apr,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004853,recipe,RCP0214,FOD0063,may,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004854,recipe,RCP0214,FOD0063,jun,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004855,recipe,RCP0214,FOD0063,jul,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004856,recipe,RCP0214,FOD0063,aug,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004857,recipe,RCP0214,FOD0063,sep,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004858,recipe,RCP0214,FOD0063,oct,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004859,recipe,RCP0214,FOD0063,nov,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004860,recipe,RCP0214,FOD0063,dec,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004861,recipe,RCP0215,FOD0011,jan,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004862,recipe,RCP0215,FOD0011,feb,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004863,recipe,RCP0215,FOD0011,mar,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004864,recipe,RCP0215,FOD0011,apr,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004865,recipe,RCP0215,FOD0011,may,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004866,recipe,RCP0215,FOD0011,jun,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004867,recipe,RCP0215,FOD0011,jul,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004868,recipe,RCP0215,FOD0011,aug,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004869,recipe,RCP0215,FOD0011,sep,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004870,recipe,RCP0215,FOD0011,oct,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004871,recipe,RCP0215,FOD0011,nov,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004872,recipe,RCP0215,FOD0011,dec,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004873,recipe,RCP0216,FOD0063,jan,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004874,recipe,RCP0216,FOD0063,feb,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004875,recipe,RCP0216,FOD0063,mar,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004876,recipe,RCP0216,FOD0063,apr,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004877,recipe,RCP0216,FOD0063,may,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004878,recipe,RCP0216,FOD0063,jun,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004879,recipe,RCP0216,FOD0063,jul,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004880,recipe,RCP0216,FOD0063,aug,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004881,recipe,RCP0216,FOD0063,sep,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004882,recipe,RCP0216,FOD0063,oct,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004883,recipe,RCP0216,FOD0063,nov,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004884,recipe,RCP0216,FOD0063,dec,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004885,recipe,RCP0217,FOD0011,jan,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004886,recipe,RCP0217,FOD0011,feb,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004887,recipe,RCP0217,FOD0011,mar,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004888,recipe,RCP0217,FOD0011,apr,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004889,recipe,RCP0217,FOD0011,may,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004890,recipe,RCP0217,FOD0011,jun,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004891,recipe,RCP0217,FOD0011,jul,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004892,recipe,RCP0217,FOD0011,aug,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004893,recipe,RCP0217,FOD0011,sep,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004894,recipe,RCP0217,FOD0011,oct,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004895,recipe,RCP0217,FOD0011,nov,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004896,recipe,RCP0217,FOD0011,dec,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004897,recipe,RCP0218,FOD0063,jan,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004898,recipe,RCP0218,FOD0063,feb,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004899,recipe,RCP0218,FOD0063,mar,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004900,recipe,RCP0218,FOD0063,apr,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004901,recipe,RCP0218,FOD0063,may,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004902,recipe,RCP0218,FOD0063,jun,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004903,recipe,RCP0218,FOD0063,jul,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004904,recipe,RCP0218,FOD0063,aug,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004905,recipe,RCP0218,FOD0063,sep,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004906,recipe,RCP0218,FOD0063,oct,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004907,recipe,RCP0218,FOD0063,nov,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004908,recipe,RCP0218,FOD0063,dec,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004909,recipe,RCP0219,FOD0011,jan,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004910,recipe,RCP0219,FOD0011,feb,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004911,recipe,RCP0219,FOD0011,mar,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004912,recipe,RCP0219,FOD0011,apr,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004913,recipe,RCP0219,FOD0011,may,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004914,recipe,RCP0219,FOD0011,jun,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004915,recipe,RCP0219,FOD0011,jul,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004916,recipe,RCP0219,FOD0011,aug,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004917,recipe,RCP0219,FOD0011,sep,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004918,recipe,RCP0219,FOD0011,oct,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004919,recipe,RCP0219,FOD0011,nov,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004920,recipe,RCP0219,FOD0011,dec,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004921,recipe,RCP0220,FOD0063,jan,conditional,required_ingredient_profiles,C,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004922,recipe,RCP0220,FOD0063,feb,conditional,required_ingredient_profiles,C,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004923,recipe,RCP0220,FOD0063,mar,conditional,required_ingredient_profiles,C,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004924,recipe,RCP0220,FOD0063,apr,conditional,required_ingredient_profiles,C,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004925,recipe,RCP0220,FOD0063,may,conditional,required_ingredient_profiles,C,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004926,recipe,RCP0220,FOD0063,jun,conditional,required_ingredient_profiles,C,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004927,recipe,RCP0220,FOD0063,jul,conditional,required_ingredient_profiles,C,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004928,recipe,RCP0220,FOD0063,aug,conditional,required_ingredient_profiles,C,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004929,recipe,RCP0220,FOD0063,sep,conditional,required_ingredient_profiles,C,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004930,recipe,RCP0220,FOD0063,oct,conditional,required_ingredient_profiles,C,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004931,recipe,RCP0220,FOD0063,nov,conditional,required_ingredient_profiles,C,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004932,recipe,RCP0220,FOD0063,dec,conditional,required_ingredient_profiles,C,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004933,recipe,RCP0221,FOD0011,jan,conditional,required_ingredient_profiles,C,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004934,recipe,RCP0221,FOD0011,feb,conditional,required_ingredient_profiles,C,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004935,recipe,RCP0221,FOD0011,mar,conditional,required_ingredient_profiles,C,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004936,recipe,RCP0221,FOD0011,apr,conditional,required_ingredient_profiles,C,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004937,recipe,RCP0221,FOD0011,may,conditional,required_ingredient_profiles,C,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004938,recipe,RCP0221,FOD0011,jun,conditional,required_ingredient_profiles,C,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004939,recipe,RCP0221,FOD0011,jul,conditional,required_ingredient_profiles,C,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004940,recipe,RCP0221,FOD0011,aug,conditional,required_ingredient_profiles,C,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004941,recipe,RCP0221,FOD0011,sep,conditional,required_ingredient_profiles,C,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004942,recipe,RCP0221,FOD0011,oct,conditional,required_ingredient_profiles,C,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004943,recipe,RCP0221,FOD0011,nov,conditional,required_ingredient_profiles,C,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004944,recipe,RCP0221,FOD0011,dec,conditional,required_ingredient_profiles,C,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004945,recipe,RCP0222,FOD0063,jan,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004946,recipe,RCP0222,FOD0063,feb,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004947,recipe,RCP0222,FOD0063,mar,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004948,recipe,RCP0222,FOD0063,apr,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004949,recipe,RCP0222,FOD0063,may,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004950,recipe,RCP0222,FOD0063,jun,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004951,recipe,RCP0222,FOD0063,jul,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004952,recipe,RCP0222,FOD0063,aug,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004953,recipe,RCP0222,FOD0063,sep,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004954,recipe,RCP0222,FOD0063,oct,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004955,recipe,RCP0222,FOD0063,nov,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004956,recipe,RCP0222,FOD0063,dec,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004957,recipe,RCP0223,FOD0011,jan,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004958,recipe,RCP0223,FOD0011,feb,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004959,recipe,RCP0223,FOD0011,mar,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004960,recipe,RCP0223,FOD0011,apr,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004961,recipe,RCP0223,FOD0011,may,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004962,recipe,RCP0223,FOD0011,jun,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004963,recipe,RCP0223,FOD0011,jul,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004964,recipe,RCP0223,FOD0011,aug,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004965,recipe,RCP0223,FOD0011,sep,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004966,recipe,RCP0223,FOD0011,oct,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004967,recipe,RCP0223,FOD0011,nov,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004968,recipe,RCP0223,FOD0011,dec,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004969,recipe,RCP0224,FOD0063,jan,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004970,recipe,RCP0224,FOD0063,feb,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004971,recipe,RCP0224,FOD0063,mar,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004972,recipe,RCP0224,FOD0063,apr,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
SEA004973,recipe,RCP0224,FOD0063,may,conditional,required_ingredient_profiles,B,"A possible recipe still requires actual household stock, tools, fuel, time and religious permission."
