recipe_id,slug,base_recipe_id,variant_id,name_ru,historical_name,alt_names,recipe_type,subcategory,description_ru,period_from,period_to,valid_for_1230,region_scope,cultural_scope,historical_confidence,recipe_evidence_type,evidence_basis,source_ids,social_scope,profession_scope,religious_scope,fasting_status,season_scope,month_scope,ingredient_ids,ingredient_quantities_historical,ingredient_quantities_reconstruction,optional_ingredient_ids,substitutions,intermediate_product_ids,tool_ids,vessel_ids,fuel_ids,location_ids,preparation_steps,heating_method,estimated_temperature_c,temperature_basis,historical_time,reconstruction_time_minutes,fermentation_time,resting_time,drying_time,yield,servings,portion_mass_estimate,portion_basis,finished_item_id,finished_item_state,byproduct_ids,waste_item_ids,storage_container_ids,storage_location_ids,estimated_shelf_life,shelf_life_basis,rarity,relative_cost,relative_cost_basis,made_by_activity_ids,profession_ids,image_refs,anachronism_risk,do_not_confuse_with,notes_for_gameplay,notes_for_image_generation,notes_for_modern_reconstruction,modern_food_safety_notes,technical_profile,automatic_generation_policy
RCP0011,crush_oat_grain_to_groats,,,Дробление зерна овса в крупу,unknown,[],processing,milling_groats,Исторически осторожная технологическая запись: Дробление зерна овса в крупу.,1180,1260,true,Великий Новгород и Новгородская земля,"[""Novgorod Rus""]",A,archaeological,Технология или продукт прямо/археологически подтверждены; точная домашняя рецептура всё равно не записана.,"[""SRC044"",""FSRC001"",""SRC045"",""SRC046""]","[""common""]","[""PRO0081"",""PRO0099""]","[""ordinary_day""]",fasting_allowed,"[""spring"",""summer"",""autumn"",""winter""]","[""jan"",""feb"",""mar"",""apr"",""may"",""jun"",""jul"",""aug"",""sep"",""oct"",""nov"",""dec""]","[""ING0008""]","{""ING0008"":""unknown""}","{""ING0008"":{""min_g"":300,""max_g"":1000,""basis"":""modern_reconstruction""}}",[],[],[],"[""AGR0017"",""POT0032"",""POT0029"",""POT0030""]","[""HOU0019"",""HOU0015""]",[],"[""ARC0018"",""ARC0031""]","[""RST000037"",""RST000038"",""RST000039"",""RST000040""]",none,"{""min"":null,""max"":null}",not_applicable,unknown,"{""min"":40,""max"":180}",none,none,none,groats plus flour dust and husk residue,4,gameplay estimate; depends on household and scarcity,gameplay_estimate,OMI01292,ready_to_eat,"[""OMI01301""]","[""OMI01285""]","[""HOU0015"",""AGR0009""]","[""ARC0018""]",weeks to months if dry,reconstruction_estimate,common,low,inferred,"[""ACT00402"",""ACT00403""]","[""PRO0081"",""PRO0099""]","[""FIMG0029"",""FIMG0031"",""FIMG0011"",""FIMG0013"",""FIMG0014"",""FIMG0016""]",low,,,,,,{},enabled
RCP0012,grind_oat_grain_to_flour,,,Помол зерна овса в муку,unknown,[],processing,milling_flour,Исторически осторожная технологическая запись: Помол зерна овса в муку.,1180,1260,true,Великий Новгород и Новгородская земля,"[""Novgorod Rus""]",A,archaeological,Технология или продукт прямо/археологически подтверждены; точная домашняя рецептура всё равно не записана.,"[""SRC044"",""FSRC001"",""SRC045"",""SRC046""]","[""common""]","[""PRO0081"",""PRO0082"",""PRO0099""]","[""ordinary_day""]",fasting_allowed,"[""spring"",""summer"",""autumn"",""winter""]","[""jan"",""feb"",""mar"",""apr"",""may"",""jun"",""jul"",""aug"",""sep"",""oct"",""nov"",""dec""]","[""ING0008""]","{""ING0008"":""unknown""}","{""ING0008"":{""min_g"":300,""max_g"":1000,""basis"":""modern_reconstruction""}}",[],[],[],"[""AGR0017"",""POT0030"",""POT0031""]","[""HOU0019"",""HOU0015""]",[],"[""ARC0018"",""ARC0031""]","[""RST000041"",""RST000042"",""RST000043"",""RST000044""]",none,"{""min"":null,""max"":null}",not_applicable,unknown,"{""min"":60,""max"":300}",none,none,none,flour plus bran/siftings,4,gameplay estimate; depends on household and scarcity,gameplay_estimate,OMI01296,ready_to_eat,"[""OMI01300"",""OMI01301""]","[""OMI01285""]","[""HOU0015"",""AGR0009""]","[""ARC0018""]",weeks to months if dry,reconstruction_estimate,common,low,inferred,"[""ACT00402"",""ACT00403"",""ACT00404""]","[""PRO0081"",""PRO0082"",""PRO0099""]","[""FIMG0029"",""FIMG0031"",""FIMG0011"",""FIMG0013"",""FIMG0014"",""FIMG0016""]",low,,,,,,{},enabled
RCP0013,clean_millet_grain,,,Переборка и веяние зерна проса,unknown,[],processing,grain_cleaning,Базовая операция подготовки зерна; не фиксирует процент отхода как исторически известный.,1180,1260,true,Великий Новгород и Новгородская земля,"[""Novgorod Rus""]",A,archaeological,Технология или продукт прямо/археологически подтверждены; точная домашняя рецептура всё равно не записана.,"[""SRC044"",""FSRC001"",""SRC045"",""SRC046""]","[""common""]","[""PRO0081"",""PRO0099""]","[""ordinary_day""]",fasting_allowed,"[""spring"",""summer"",""autumn"",""winter""]","[""jan"",""feb"",""mar"",""apr"",""may"",""jun"",""jul"",""aug"",""sep"",""oct"",""nov"",""dec""]","[""ING0009""]","{""ING0009"":""unknown""}","{""ING0009"":{""min_g"":300,""max_g"":1000,""basis"":""modern_reconstruction""}}",[],[],[],"[""POT0030"",""POT0002""]","[""HOU0019"",""HOU0015""]",[],"[""ARC0018"",""ARC0031""]","[""RST000045"",""RST000046"",""RST000047""]",none,"{""min"":null,""max"":null}",not_applicable,unknown,"{""min"":20,""max"":120}",none,none,none,clean grain plus chaff and sorting waste,4,gameplay estimate; depends on household and scarcity,gameplay_estimate,OMI01270,ready_to_eat,"[""OMI01284""]","[""OMI01285""]","[""AGR0008"",""AGR0009"",""AGR0011""]","[""ARC0018""]",months if dry,reconstruction_estimate,common,low,inferred,"[""ACT00401""]","[""PRO0081"",""PRO0099""]","[""FIMG0011"",""FIMG0013"",""FIMG0014"",""FIMG0016""]",low,,"Количество чистого зерна должно выводиться из исходной партии с code-owned потерями, а не появляться из рецепта.",,,,{},enabled
RCP0014,crush_millet_grain_to_groats,,,Дробление зерна проса в крупу,unknown,[],processing,milling_groats,Исторически осторожная технологическая запись: Дробление зерна проса в крупу.,1180,1260,true,Великий Новгород и Новгородская земля,"[""Novgorod Rus""]",A,archaeological,Технология или продукт прямо/археологически подтверждены; точная домашняя рецептура всё равно не записана.,"[""SRC044"",""FSRC001"",""SRC045"",""SRC046""]","[""common""]","[""PRO0081"",""PRO0099""]","[""ordinary_day""]",fasting_allowed,"[""spring"",""summer"",""autumn"",""winter""]","[""jan"",""feb"",""mar"",""apr"",""may"",""jun"",""jul"",""aug"",""sep"",""oct"",""nov"",""dec""]","[""ING0009""]","{""ING0009"":""unknown""}","{""ING0009"":{""min_g"":300,""max_g"":1000,""basis"":""modern_reconstruction""}}",[],[],[],"[""AGR0017"",""POT0032"",""POT0029"",""POT0030""]","[""HOU0019"",""HOU0015""]",[],"[""ARC0018"",""ARC0031""]","[""RST000048"",""RST000049"",""RST000050"",""RST000051""]",none,"{""min"":null,""max"":null}",not_applicable,unknown,"{""min"":40,""max"":180}",none,none,none,groats plus flour dust and husk residue,4,gameplay estimate; depends on household and scarcity,gameplay_estimate,OMI01293,ready_to_eat,"[""OMI01301""]","[""OMI01285""]","[""HOU0015"",""AGR0009""]","[""ARC0018""]",weeks to months if dry,reconstruction_estimate,common,low,inferred,"[""ACT00402"",""ACT00403""]","[""PRO0081"",""PRO0099""]","[""FIMG0011"",""FIMG0013"",""FIMG0014"",""FIMG0016""]",low,,,,,,{},enabled
RCP0015,maintain_rye_starter,,,Обновление ржаной закваски,unknown,[],processing,bread_fermentation,Исторически осторожная технологическая запись: Обновление ржаной закваски.,1180,1260,true,Великий Новгород и Новгородская земля,"[""Novgorod Rus""]",B,comparative_reconstruction,"Сочетание источников по ингредиентам, материальной технологии и близким письменным данным; точные граммы, минуты и температуры являются реконструкцией.","[""SRC008"",""FSRC001"",""SRC044""]","[""common""]","[""PRO0085"",""PRO0084"",""PRO0387""]","[""ordinary_day""]",fasting_allowed,"[""spring"",""summer"",""autumn"",""winter""]","[""jan"",""feb"",""mar"",""apr"",""may"",""jun"",""jul"",""aug"",""sep"",""oct"",""nov"",""dec""]","[""ING0022"",""ING0015"",""ING0001""]","{""ING0022"":""unknown"",""ING0015"":""unknown"",""ING0001"":""unknown""}","{""ING0022"":{""amount"":""as available / reconstruction range not fixed"",""basis"":""modern_reconstruction""},""ING0015"":{""min_g"":150,""max_g"":500,""basis"":""modern_reconstruction""},""ING0001"":{""min_ml"":500,""max_ml"":1400,""basis"":""modern_reconstruction""}}",[],[],[],"[""POT0002""]","[""HOU0019"",""HOU0021""]",[],"[""ARC0020"",""INT0015""]","[""RST000052"",""RST000053"",""RST000054"",""RST000055""]",none,"{""min"":null,""max"":null}",not_applicable,unknown,"{""min"":490,""max"":1460}",8–24 hours (modern reconstruction),none,none,active household starter,1,gameplay estimate; depends on household and scarcity,gameplay_estimate,OMI01308,ready_to_eat,[],[],"[""HOU0021""]","[""INT0015""]",typically refreshed within days; exact historical maintenance unknown,reconstruction_estimate,common,low,inferred,"[""ACT00416"",""ACT00421""]","[""PRO0085"",""PRO0084"",""PRO0387""]","[""FIMG0012"",""FIMG0013"",""FIMG0024"",""FIMG0026""]",medium,,,,,"For modern use, discard moldy, pink, orange or putrid starter; historical practice is not a safety guarantee.",{},enabled
RCP0016,old_dough_starter,,,Сохранение куска старого кислого теста,unknown,[],processing,bread_fermentation,Исторически осторожная технологическая запись: Сохранение куска старого кислого теста.,1180,1260,true,Великий Новгород и Новгородская земля,"[""Novgorod Rus""]",B,comparative_reconstruction,"Сочетание источников по ингредиентам, материальной технологии и близким письменным данным; точные граммы, минуты и температуры являются реконструкцией.","[""SRC008"",""FSRC001""]","[""common""]","[""PRO0085"",""PRO0084"",""PRO0387""]","[""ordinary_day""]",fasting_allowed,"[""spring"",""summer"",""autumn"",""winter""]","[""jan"",""feb"",""mar"",""apr"",""may"",""jun"",""jul"",""aug"",""sep"",""oct"",""nov"",""dec""]","[""ING0024""]","{""ING0024"":""unknown""}","{""ING0024"":{""amount"":""as available / reconstruction range not fixed"",""basis"":""modern_reconstruction""}}",[],[],[],"[""POT0002""]","[""HOU0019"",""HOU0021""]",[],"[""ARC0020"",""INT0015""]","[""RST000056"",""RST000057"",""RST000058""]",none,"{""min"":null,""max"":null}",not_applicable,unknown,"{""min"":5,""max"":20}",none,none,none,one household batch,4,gameplay estimate; depends on household and scarcity,gameplay_estimate,OMI01309,ready_to_eat,[],[],"[""HOU0021""]","[""INT0015""]",short; reconstruction estimate,reconstruction_estimate,common,low,inferred,"[""ACT00421""]","[""PRO0085"",""PRO0084"",""PRO0387""]","[""FIMG0012"",""FIMG0013"",""FIMG0024"",""FIMG0026""]",low,,,,,Discard if moldy or putrid.,{},enabled
RCP0017,mix_rye_dough,,,Замес ржаного заквасочного теста,unknown,[],processing,dough_preparation,Исторически осторожная технологическая запись: Замес ржаного заквасочного теста.,1180,1260,true,Великий Новгород и Новгородская земля,"[""Novgorod Rus""]",B,ingredient_based_reconstruction,"Сочетание источников по ингредиентам, материальной технологии и близким письменным данным; точные граммы, минуты и температуры являются реконструкцией.","[""SRC008"",""FSRC001"",""SRC044""]","[""common""]","[""PRO0085"",""PRO0084"",""PRO0387""]","[""ordinary_day""]",fasting_allowed,"[""spring"",""summer"",""autumn"",""winter""]","[""jan"",""feb"",""mar"",""apr"",""may"",""jun"",""jul"",""aug"",""sep"",""oct"",""nov"",""dec""]","[""ING0015"",""ING0001"",""ING0022""]","{""ING0015"":""unknown"",""ING0001"":""unknown"",""ING0022"":""unknown""}","{""ING0015"":{""min_g"":150,""max_g"":500,""basis"":""modern_reconstruction""},""ING0001"":{""min_ml"":500,""max_ml"":1400,""basis"":""modern_reconstruction""},""ING0022"":{""amount"":""as available / reconstruction range not fixed"",""basis"":""modern_reconstruction""}}","[""ING0003""]",[],[],"[""POT0002""]","[""HOU0019""]",[],"[""ARC0020"",""INT0015""]","[""RST000059"",""RST000060"",""RST000061"",""RST000062""]",none,"{""min"":null,""max"":null}",not_applicable,unknown,"{""min"":200,""max"":760}",3–12 hours (modern reconstruction),none,none,one batch of fermented dough,1,gameplay estimate; depends on household and scarcity,gameplay_estimate,OMI01310,ready_to_eat,[],[],"[""HOU0019""]","[""INT0015""]",use within the fermentation cycle,reconstruction_estimate,common,low,inferred,"[""ACT00416"",""ACT00421""]","[""PRO0085"",""PRO0084"",""PRO0387""]","[""FIMG0012"",""FIMG0013""]",medium,,,,,Modern sourdough handling requires clean equipment and rejection of mold/abnormal colors.,{},enabled
RCP0018,mix_mixed_dough,,,Замес смешанного ржано-пшеничного теста,unknown,[],processing,dough_preparation,Исторически осторожная технологическая запись: Замес смешанного ржано-пшеничного теста.,1180,1260,true,Великий Новгород и Новгородская земля,"[""Novgorod Rus""]",B,ingredient_based_reconstruction,"Сочетание источников по ингредиентам, материальной технологии и близким письменным данным; точные граммы, минуты и температуры являются реконструкцией.","[""SRC008"",""FSRC001"",""SRC044""]","[""common""]","[""PRO0085"",""PRO0084"",""PRO0387""]","[""ordinary_day""]",fasting_allowed,"[""spring"",""summer"",""autumn"",""winter""]","[""jan"",""feb"",""mar"",""apr"",""may"",""jun"",""jul"",""aug"",""sep"",""oct"",""nov"",""dec""]","[""ING0020"",""ING0001"",""ING0022""]","{""ING0020"":""unknown"",""ING0001"":""unknown"",""ING0022"":""unknown""}","{""ING0020"":{""min_g"":150,""max_g"":500,""basis"":""modern_reconstruction""},""ING0001"":{""min_ml"":500,""max_ml"":1400,""basis"":""modern_reconstruction""},""ING0022"":{""amount"":""as available / reconstruction range not fixed"",""basis"":""modern_reconstruction""}}","[""ING0003""]",[],[],"[""POT0002""]","[""HOU0019""]",[],"[""ARC0020"",""INT0015""]","[""RST000063"",""RST000064"",""RST000065"",""RST000066""]",none,"{""min"":null,""max"":null}",not_applicable,unknown,"{""min"":200,""max"":760}",3–12 hours (modern reconstruction),none,none,one batch of fermented dough,1,gameplay estimate; depends on household and scarcity,gameplay_estimate,OMI01311,ready_to_eat,[],[],"[""HOU0019""]","[""INT0015""]",use within the fermentation cycle,reconstruction_estimate,common,low,inferred,"[""ACT00416"",""ACT00421""]","[""PRO0085"",""PRO0084"",""PRO0387""]","[""FIMG0012"",""FIMG0013""]",medium,,,,,Modern sourdough handling requires clean equipment and rejection of mold/abnormal colors.,{},enabled
RCP0019,mix_wheat_dough,,,Замес пшеничного теста,unknown,[],processing,dough_preparation,Исторически осторожная технологическая запись: Замес пшеничного теста.,1180,1260,true,Великий Новгород и Новгородская земля,"[""Novgorod Rus""]",B,ingredient_based_reconstruction,"Сочетание источников по ингредиентам, материальной технологии и близким письменным данным; точные граммы, минуты и температуры являются реконструкцией.","[""SRC008"",""FSRC001"",""SRC044""]","[""common""]","[""PRO0085"",""PRO0084"",""PRO0387""]","[""ordinary_day""]",fasting_allowed,"[""spring"",""summer"",""autumn"",""winter""]","[""jan"",""feb"",""mar"",""apr"",""may"",""jun"",""jul"",""aug"",""sep"",""oct"",""nov"",""dec""]","[""ING0017"",""ING0001"",""ING0023""]","{""ING0017"":""unknown"",""ING0001"":""unknown"",""ING0023"":""unknown""}","{""ING0017"":{""min_g"":150,""max_g"":500,""basis"":""modern_reconstruction""},""ING0001"":{""min_ml"":500,""max_ml"":1400,""basis"":""modern_reconstruction""},""ING0023"":{""amount"":""as available / reconstruction range not fixed"",""basis"":""modern_reconstruction""}}","[""ING0003""]",[],[],"[""POT0002""]","[""HOU0019""]",[],"[""ARC0020"",""INT0015""]","[""RST000067"",""RST000068"",""RST000069"",""RST000070""]",none,"{""min"":null,""max"":null}",not_applicable,unknown,"{""min"":200,""max"":760}",3–12 hours (modern reconstruction),none,none,one batch of fermented dough,1,gameplay estimate; depends on household and scarcity,gameplay_estimate,OMI01312,ready_to_eat,[],[],"[""HOU0019""]","[""INT0015""]",use within the fermentation cycle,reconstruction_estimate,common,low,inferred,"[""ACT00416"",""ACT00421""]","[""PRO0085"",""PRO0084"",""PRO0387""]","[""FIMG0012"",""FIMG0013""]",medium,,,,,Modern sourdough handling requires clean equipment and rejection of mold/abnormal colors.,{},enabled
RCP0020,bread_rye_sourdough,,,Ржаной заквасочный хлеб,unknown,[],dish,bread,"Ржаной заквасочный хлеб; форма, влажность и размер не стандартизируются как современная буханка.",1180,1260,true,Великий Новгород и Новгородская земля,"[""Novgorod Rus""]",B,ingredient_based_reconstruction,"Сочетание источников по ингредиентам, материальной технологии и близким письменным данным; точные граммы, минуты и температуры являются реконструкцией.","[""SRC008"",""FSRC001"",""SRC044""]","[""common""]","[""PRO0085"",""PRO0084"",""PRO0387""]","[""ordinary_day""]",fasting_allowed,"[""spring"",""summer"",""autumn"",""winter""]","[""jan"",""feb"",""mar"",""apr"",""may"",""jun"",""jul"",""aug"",""sep"",""oct"",""nov"",""dec""]","[""ING0024""]","{""ING0024"":""unknown""}","{""ING0024"":{""amount"":""as available / reconstruction range not fixed"",""basis"":""modern_reconstruction""}}","[""ING0003""]",[],[],"[""INT0027"",""INT0030"",""POT0002""]","[""POT0010""]","[""MSC0046""]","[""ARC0020"",""INT0001""]","[""RST000071"",""RST000072"",""RST000073"",""RST000074"",""RST000075""]",heated_oven_hearth,"{""min"":160,""max"":250}",modern_reconstruction,unknown,"{""min"":120,""max"":480}",none,30–120 minutes (modern reconstruction),none,one or more loaves depending on batch,8,gameplay estimate; depends on household and scarcity,gameplay_estimate,FOD0001,ready_to_eat,[],[],"[""HOU0021"",""HOU0015""]","[""ARC0018""]",best within days; becomes stale before necessarily becoming unsafe,reconstruction_estimate,common,low,inferred,"[""ACT00416"",""ACT00417"",""ACT00418"",""ACT00421"",""ACT00422""]","[""PRO0085"",""PRO0084"",""PRO0387""]","[""FIMG0027"",""FIMG0028"",""FIMG0012"",""FIMG0013""]",low,"modern standardized pan loaf, industrial yeast bread, decorative restaurant loaf",,"Irregular hand-shaped loaf, dark or mixed crumb as appropriate, no modern scoring pattern unless source-specific.",,"For modern reconstruction, bake to safe internal doneness and discard moldy bread.",{},enabled
RCP0021,bread_mixed_sourdough,,,Смешанный ржано-пшеничный хлеб,unknown,[],dish,bread,"Смешанный ржано-пшеничный хлеб; форма, влажность и размер не стандартизируются как современная буханка.",1180,1260,true,Великий Новгород и Новгородская земля,"[""Novgorod Rus""]",B,ingredient_based_reconstruction,"Сочетание источников по ингредиентам, материальной технологии и близким письменным данным; точные граммы, минуты и температуры являются реконструкцией.","[""SRC008"",""FSRC001"",""SRC044""]","[""common""]","[""PRO0085"",""PRO0084"",""PRO0387""]","[""ordinary_day""]",fasting_allowed,"[""spring"",""summer"",""autumn"",""winter""]","[""jan"",""feb"",""mar"",""apr"",""may"",""jun"",""jul"",""aug"",""sep"",""oct"",""nov"",""dec""]","[""ING0025""]","{""ING0025"":""unknown""}","{""ING0025"":{""amount"":""as available / reconstruction range not fixed"",""basis"":""modern_reconstruction""}}","[""ING0003""]",[],[],"[""INT0027"",""INT0030"",""POT0002""]","[""POT0010""]","[""MSC0046""]","[""ARC0020"",""INT0001""]","[""RST000076"",""RST000077"",""RST000078"",""RST000079"",""RST000080""]",heated_oven_hearth,"{""min"":160,""max"":250}",modern_reconstruction,unknown,"{""min"":120,""max"":480}",none,30–120 minutes (modern reconstruction),none,one or more loaves depending on batch,8,gameplay estimate; depends on household and scarcity,gameplay_estimate,FOD0002,ready_to_eat,[],[],"[""HOU0021"",""HOU0015""]","[""ARC0018""]",best within days; becomes stale before necessarily becoming unsafe,reconstruction_estimate,common,medium,inferred,"[""ACT00416"",""ACT00417"",""ACT00418"",""ACT00421"",""ACT00422""]","[""PRO0085"",""PRO0084"",""PRO0387""]","[""FIMG0027"",""FIMG0028"",""FIMG0012"",""FIMG0013""]",low,"modern standardized pan loaf, industrial yeast bread, decorative restaurant loaf",,"Irregular hand-shaped loaf, dark or mixed crumb as appropriate, no modern scoring pattern unless source-specific.",,"For modern reconstruction, bake to safe internal doneness and discard moldy bread.",{},enabled
RCP0022,bread_wheat_sourdough_elite,,,Пшеничный заквасочный хлеб более обеспеченного хозяйства,unknown,[],dish,bread,"Пшеничный заквасочный хлеб более обеспеченного хозяйства; форма, влажность и размер не стандартизируются как современная буханка.",1180,1260,true,Великий Новгород и Новгородская земля,"[""Novgorod Rus""]",B,ingredient_based_reconstruction,"Сочетание источников по ингредиентам, материальной технологии и близким письменным данным; точные граммы, минуты и температуры являются реконструкцией.","[""SRC008"",""FSRC001"",""SRC044""]","[""wealthy"",""merchant"",""boyar"",""monastery""]","[""PRO0085"",""PRO0084"",""PRO0387""]","[""ordinary_day""]",fasting_allowed,"[""spring"",""summer"",""autumn"",""winter""]","[""jan"",""feb"",""mar"",""apr"",""may"",""jun"",""jul"",""aug"",""sep"",""oct"",""nov"",""dec""]","[""ING0026""]","{""ING0026"":""unknown""}","{""ING0026"":{""amount"":""as available / reconstruction range not fixed"",""basis"":""modern_reconstruction""}}","[""ING0003""]",[],[],"[""INT0027"",""INT0030"",""POT0002""]","[""POT0010""]","[""MSC0046""]","[""ARC0020"",""INT0001""]","[""RST000081"",""RST000082"",""RST000083"",""RST000084"",""RST000085""]",heated_oven_hearth,"{""min"":160,""max"":250}",modern_reconstruction,unknown,"{""min"":120,""max"":480}",none,30–120 minutes (modern reconstruction),none,one or more loaves depending on batch,8,gameplay estimate; depends on household and scarcity,gameplay_estimate,FOD0054,ready_to_eat,[],[],"[""HOU0021"",""HOU0015""]","[""ARC0018""]",best within days; becomes stale before necessarily becoming unsafe,reconstruction_estimate,uncommon,high,inferred,"[""ACT00416"",""ACT00417"",""ACT00418"",""ACT00421"",""ACT00422""]","[""PRO0085"",""PRO0084"",""PRO0387""]","[""FIMG0027"",""FIMG0028"",""FIMG0012"",""FIMG0013""]",low,"modern standardized pan loaf, industrial yeast bread, decorative restaurant loaf",,"Irregular hand-shaped loaf, dark or mixed crumb as appropriate, no modern scoring pattern unless source-specific.",,"For modern reconstruction, bake to safe internal doneness and discard moldy bread.",{},enabled
RCP0023,flatbread_rye_flour_coarse,,,Простая ржаная лепёшка,unknown,[],dish,flatbread,Исторически осторожная технологическая запись: Простая ржаная лепёшка.,1180,1260,true,Великий Новгород и Новгородская земля,"[""Novgorod Rus""]",B,ingredient_based_reconstruction,"Сочетание источников по ингредиентам, материальной технологии и близким письменным данным; точные граммы, минуты и температуры являются реконструкцией.","[""SRC008"",""FSRC001""]","[""common""]","[""PRO0085"",""PRO0084"",""PRO0387""]","[""ordinary_day""]",fasting_allowed,"[""spring"",""summer"",""autumn"",""winter""]","[""jan"",""feb"",""mar"",""apr"",""may"",""jun"",""jul"",""aug"",""sep"",""oct"",""nov"",""dec""]","[""ING0015"",""ING0001""]","{""ING0015"":""unknown"",""ING0001"":""unknown""}","{""ING0015"":{""min_g"":300,""max_g"":1000,""basis"":""modern_reconstruction""},""ING0001"":{""min_ml"":1000,""max_ml"":2800,""basis"":""modern_reconstruction""}}","[""ING0003"",""ING0022""]",[],[],"[""POT0002"",""INT0027""]","[""HOU0019"",""POT0010"",""POT0007""]","[""MSC0046""]","[""ARC0020"",""INT0001""]","[""RST000086"",""RST000087"",""RST000088"",""RST000089"",""RST000090""]",hot_hearth_or_oven,"{""min"":160,""max"":260}",modern_reconstruction,unknown,"{""min"":35,""max"":260}",none,none,none,several small flatbreads,4,gameplay estimate; depends on household and scarcity,gameplay_estimate,FMA0050,ready_to_eat,[],[],"[""HOU0015""]",[],same day to several days; dries quickly,reconstruction_estimate,common,low,inferred,"[""ACT00416"",""ACT00421""]","[""PRO0085"",""PRO0084"",""PRO0387""]","[""FIMG0027"",""FIMG0028"",""FIMG0012"",""FIMG0013""]",medium,"modern pancakes, blini, yeast fritters or tortilla-like standardized products",,"Uneven small flat cakes, no modern pan stack or garnish.",,,{},enabled
