binding_id,legacy_edge_id,edge_type,physical,bidirectional,legacy_scale_pair,target_mapping_kind
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_large_island_head_4,g4route_gn_nov_g3_xp017_yp026_r2_large_island_head_4,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_large_island_head_5,g4route_gn_nov_g3_xp017_yp026_r2_large_island_head_5,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_large_island_head_cross,g4route_gn_nov_g3_xp017_yp026_r2_large_island_head_cross,local_cross_link,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_large_island_head_cycle,g4route_gn_nov_g3_xp017_yp026_r2_large_island_head_cycle,alternate_local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_mixing_reach_1,g4route_gn_nov_g3_xp017_yp026_r2_mixing_reach_1,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_mixing_reach_2,g4route_gn_nov_g3_xp017_yp026_r2_mixing_reach_2,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_mixing_reach_3,g4route_gn_nov_g3_xp017_yp026_r2_mixing_reach_3,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_mixing_reach_4,g4route_gn_nov_g3_xp017_yp026_r2_mixing_reach_4,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_mixing_reach_5,g4route_gn_nov_g3_xp017_yp026_r2_mixing_reach_5,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_mixing_reach_cross,g4route_gn_nov_g3_xp017_yp026_r2_mixing_reach_cross,local_cross_link,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_mixing_reach_cycle,g4route_gn_nov_g3_xp017_yp026_r2_mixing_reach_cycle,alternate_local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_north_exposed_turn_1,g4route_gn_nov_g3_xp017_yp026_r2_north_exposed_turn_1,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_north_exposed_turn_2,g4route_gn_nov_g3_xp017_yp026_r2_north_exposed_turn_2,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_north_exposed_turn_3,g4route_gn_nov_g3_xp017_yp026_r2_north_exposed_turn_3,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_north_exposed_turn_4,g4route_gn_nov_g3_xp017_yp026_r2_north_exposed_turn_4,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_north_exposed_turn_5,g4route_gn_nov_g3_xp017_yp026_r2_north_exposed_turn_5,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_north_exposed_turn_cross,g4route_gn_nov_g3_xp017_yp026_r2_north_exposed_turn_cross,local_cross_link,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_north_exposed_turn_cycle,g4route_gn_nov_g3_xp017_yp026_r2_north_exposed_turn_cycle,alternate_local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_north_outflow_reach_1,g4route_gn_nov_g3_xp017_yp026_r2_north_outflow_reach_1,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_north_outflow_reach_2,g4route_gn_nov_g3_xp017_yp026_r2_north_outflow_reach_2,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_north_outflow_reach_3,g4route_gn_nov_g3_xp017_yp026_r2_north_outflow_reach_3,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_north_outflow_reach_4,g4route_gn_nov_g3_xp017_yp026_r2_north_outflow_reach_4,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_north_outflow_reach_5,g4route_gn_nov_g3_xp017_yp026_r2_north_outflow_reach_5,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_north_outflow_reach_cross,g4route_gn_nov_g3_xp017_yp026_r2_north_outflow_reach_cross,local_cross_link,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_north_outflow_reach_cycle,g4route_gn_nov_g3_xp017_yp026_r2_north_outflow_reach_cycle,alternate_local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_old_channel_pool_1,g4route_gn_nov_g3_xp017_yp026_r2_old_channel_pool_1,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_old_channel_pool_2,g4route_gn_nov_g3_xp017_yp026_r2_old_channel_pool_2,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_old_channel_pool_3,g4route_gn_nov_g3_xp017_yp026_r2_old_channel_pool_3,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_old_channel_pool_4,g4route_gn_nov_g3_xp017_yp026_r2_old_channel_pool_4,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_old_channel_pool_5,g4route_gn_nov_g3_xp017_yp026_r2_old_channel_pool_5,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_old_channel_pool_cross,g4route_gn_nov_g3_xp017_yp026_r2_old_channel_pool_cross,local_cross_link,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_old_channel_pool_cycle,g4route_gn_nov_g3_xp017_yp026_r2_old_channel_pool_cycle,alternate_local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_outer_exposed_approach_1,g4route_gn_nov_g3_xp017_yp026_r2_outer_exposed_approach_1,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_outer_exposed_approach_2,g4route_gn_nov_g3_xp017_yp026_r2_outer_exposed_approach_2,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_outer_exposed_approach_3,g4route_gn_nov_g3_xp017_yp026_r2_outer_exposed_approach_3,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_outer_exposed_approach_4,g4route_gn_nov_g3_xp017_yp026_r2_outer_exposed_approach_4,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_outer_exposed_approach_5,g4route_gn_nov_g3_xp017_yp026_r2_outer_exposed_approach_5,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_outer_exposed_approach_cross,g4route_gn_nov_g3_xp017_yp026_r2_outer_exposed_approach_cross,local_cross_link,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_outer_exposed_approach_cycle,g4route_gn_nov_g3_xp017_yp026_r2_outer_exposed_approach_cycle,alternate_local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_reed_backwater_1,g4route_gn_nov_g3_xp017_yp026_r2_reed_backwater_1,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_reed_backwater_2,g4route_gn_nov_g3_xp017_yp026_r2_reed_backwater_2,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_reed_backwater_3,g4route_gn_nov_g3_xp017_yp026_r2_reed_backwater_3,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_reed_backwater_4,g4route_gn_nov_g3_xp017_yp026_r2_reed_backwater_4,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_reed_backwater_5,g4route_gn_nov_g3_xp017_yp026_r2_reed_backwater_5,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_reed_backwater_cross,g4route_gn_nov_g3_xp017_yp026_r2_reed_backwater_cross,local_cross_link,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_reed_backwater_cycle,g4route_gn_nov_g3_xp017_yp026_r2_reed_backwater_cycle,alternate_local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_sheltered_inner_reach_1,g4route_gn_nov_g3_xp017_yp026_r2_sheltered_inner_reach_1,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_sheltered_inner_reach_2,g4route_gn_nov_g3_xp017_yp026_r2_sheltered_inner_reach_2,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_sheltered_inner_reach_3,g4route_gn_nov_g3_xp017_yp026_r2_sheltered_inner_reach_3,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_sheltered_inner_reach_4,g4route_gn_nov_g3_xp017_yp026_r2_sheltered_inner_reach_4,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_sheltered_inner_reach_5,g4route_gn_nov_g3_xp017_yp026_r2_sheltered_inner_reach_5,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_sheltered_inner_reach_cross,g4route_gn_nov_g3_xp017_yp026_r2_sheltered_inner_reach_cross,local_cross_link,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_sheltered_inner_reach_cycle,g4route_gn_nov_g3_xp017_yp026_r2_sheltered_inner_reach_cycle,alternate_local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_sheltered_landing_terrace_1,g4route_gn_nov_g3_xp017_yp026_r2_sheltered_landing_terrace_1,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_sheltered_landing_terrace_2,g4route_gn_nov_g3_xp017_yp026_r2_sheltered_landing_terrace_2,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_sheltered_landing_terrace_3,g4route_gn_nov_g3_xp017_yp026_r2_sheltered_landing_terrace_3,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_sheltered_landing_terrace_4,g4route_gn_nov_g3_xp017_yp026_r2_sheltered_landing_terrace_4,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_sheltered_landing_terrace_5,g4route_gn_nov_g3_xp017_yp026_r2_sheltered_landing_terrace_5,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_sheltered_landing_terrace_cross,g4route_gn_nov_g3_xp017_yp026_r2_sheltered_landing_terrace_cross,local_cross_link,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_sheltered_landing_terrace_cycle,g4route_gn_nov_g3_xp017_yp026_r2_sheltered_landing_terrace_cycle,alternate_local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_shifting_shoal_field_1,g4route_gn_nov_g3_xp017_yp026_r2_shifting_shoal_field_1,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_shifting_shoal_field_2,g4route_gn_nov_g3_xp017_yp026_r2_shifting_shoal_field_2,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_shifting_shoal_field_3,g4route_gn_nov_g3_xp017_yp026_r2_shifting_shoal_field_3,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_shifting_shoal_field_4,g4route_gn_nov_g3_xp017_yp026_r2_shifting_shoal_field_4,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_shifting_shoal_field_5,g4route_gn_nov_g3_xp017_yp026_r2_shifting_shoal_field_5,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_shifting_shoal_field_cross,g4route_gn_nov_g3_xp017_yp026_r2_shifting_shoal_field_cross,local_cross_link,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_shifting_shoal_field_cycle,g4route_gn_nov_g3_xp017_yp026_r2_shifting_shoal_field_cycle,alternate_local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_south_entry_reach_1,g4route_gn_nov_g3_xp017_yp026_r2_south_entry_reach_1,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_south_entry_reach_2,g4route_gn_nov_g3_xp017_yp026_r2_south_entry_reach_2,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_south_entry_reach_3,g4route_gn_nov_g3_xp017_yp026_r2_south_entry_reach_3,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_south_entry_reach_4,g4route_gn_nov_g3_xp017_yp026_r2_south_entry_reach_4,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_south_entry_reach_5,g4route_gn_nov_g3_xp017_yp026_r2_south_entry_reach_5,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_south_entry_reach_cross,g4route_gn_nov_g3_xp017_yp026_r2_south_entry_reach_cross,local_cross_link,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_south_entry_reach_cycle,g4route_gn_nov_g3_xp017_yp026_r2_south_entry_reach_cycle,alternate_local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_tributary_mouth_1,g4route_gn_nov_g3_xp017_yp026_r2_tributary_mouth_1,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_tributary_mouth_2,g4route_gn_nov_g3_xp017_yp026_r2_tributary_mouth_2,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_tributary_mouth_3,g4route_gn_nov_g3_xp017_yp026_r2_tributary_mouth_3,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_tributary_mouth_4,g4route_gn_nov_g3_xp017_yp026_r2_tributary_mouth_4,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_tributary_mouth_5,g4route_gn_nov_g3_xp017_yp026_r2_tributary_mouth_5,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_tributary_mouth_cross,g4route_gn_nov_g3_xp017_yp026_r2_tributary_mouth_cross,local_cross_link,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_tributary_mouth_cycle,g4route_gn_nov_g3_xp017_yp026_r2_tributary_mouth_cycle,alternate_local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_vikhtuy_locality_1,g4route_gn_nov_g3_xp017_yp026_r2_vikhtuy_locality_1,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_vikhtuy_locality_2,g4route_gn_nov_g3_xp017_yp026_r2_vikhtuy_locality_2,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_vikhtuy_locality_3,g4route_gn_nov_g3_xp017_yp026_r2_vikhtuy_locality_3,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_vikhtuy_locality_4,g4route_gn_nov_g3_xp017_yp026_r2_vikhtuy_locality_4,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_vikhtuy_locality_5,g4route_gn_nov_g3_xp017_yp026_r2_vikhtuy_locality_5,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_vikhtuy_locality_6,g4route_gn_nov_g3_xp017_yp026_r2_vikhtuy_locality_6,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_vikhtuy_locality_7,g4route_gn_nov_g3_xp017_yp026_r2_vikhtuy_locality_7,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_vikhtuy_locality_cross,g4route_gn_nov_g3_xp017_yp026_r2_vikhtuy_locality_cross,local_cross_link,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_vikhtuy_locality_cycle,g4route_gn_nov_g3_xp017_yp026_r2_vikhtuy_locality_cycle,alternate_local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_vikhtuy_resource_edge_1,g4route_gn_nov_g3_xp017_yp026_r2_vikhtuy_resource_edge_1,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_vikhtuy_resource_edge_2,g4route_gn_nov_g3_xp017_yp026_r2_vikhtuy_resource_edge_2,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_vikhtuy_resource_edge_3,g4route_gn_nov_g3_xp017_yp026_r2_vikhtuy_resource_edge_3,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_vikhtuy_resource_edge_4,g4route_gn_nov_g3_xp017_yp026_r2_vikhtuy_resource_edge_4,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_vikhtuy_resource_edge_5,g4route_gn_nov_g3_xp017_yp026_r2_vikhtuy_resource_edge_5,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_vikhtuy_resource_edge_cross,g4route_gn_nov_g3_xp017_yp026_r2_vikhtuy_resource_edge_cross,local_cross_link,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_vikhtuy_resource_edge_cycle,g4route_gn_nov_g3_xp017_yp026_r2_vikhtuy_resource_edge_cycle,alternate_local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_vikhtuy_river_approach_1,g4route_gn_nov_g3_xp017_yp026_r2_vikhtuy_river_approach_1,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_vikhtuy_river_approach_2,g4route_gn_nov_g3_xp017_yp026_r2_vikhtuy_river_approach_2,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_vikhtuy_river_approach_3,g4route_gn_nov_g3_xp017_yp026_r2_vikhtuy_river_approach_3,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_vikhtuy_river_approach_4,g4route_gn_nov_g3_xp017_yp026_r2_vikhtuy_river_approach_4,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_vikhtuy_river_approach_5,g4route_gn_nov_g3_xp017_yp026_r2_vikhtuy_river_approach_5,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_vikhtuy_river_approach_cross,g4route_gn_nov_g3_xp017_yp026_r2_vikhtuy_river_approach_cross,local_cross_link,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_vikhtuy_river_approach_cycle,g4route_gn_nov_g3_xp017_yp026_r2_vikhtuy_river_approach_cycle,alternate_local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_west_hidden_backwater_1,g4route_gn_nov_g3_xp017_yp026_r2_west_hidden_backwater_1,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_west_hidden_backwater_2,g4route_gn_nov_g3_xp017_yp026_r2_west_hidden_backwater_2,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_west_hidden_backwater_3,g4route_gn_nov_g3_xp017_yp026_r2_west_hidden_backwater_3,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_west_hidden_backwater_4,g4route_gn_nov_g3_xp017_yp026_r2_west_hidden_backwater_4,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_west_hidden_backwater_5,g4route_gn_nov_g3_xp017_yp026_r2_west_hidden_backwater_5,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_west_hidden_backwater_cross,g4route_gn_nov_g3_xp017_yp026_r2_west_hidden_backwater_cross,local_cross_link,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_west_hidden_backwater_cycle,g4route_gn_nov_g3_xp017_yp026_r2_west_hidden_backwater_cycle,alternate_local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_west_side_channel_1,g4route_gn_nov_g3_xp017_yp026_r2_west_side_channel_1,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_west_side_channel_2,g4route_gn_nov_g3_xp017_yp026_r2_west_side_channel_2,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_west_side_channel_3,g4route_gn_nov_g3_xp017_yp026_r2_west_side_channel_3,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_west_side_channel_4,g4route_gn_nov_g3_xp017_yp026_r2_west_side_channel_4,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_west_side_channel_5,g4route_gn_nov_g3_xp017_yp026_r2_west_side_channel_5,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_west_side_channel_cross,g4route_gn_nov_g3_xp017_yp026_r2_west_side_channel_cross,local_cross_link,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_west_side_channel_cycle,g4route_gn_nov_g3_xp017_yp026_r2_west_side_channel_cycle,alternate_local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_wet_conifer_tract_1,g4route_gn_nov_g3_xp017_yp026_r2_wet_conifer_tract_1,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_wet_conifer_tract_2,g4route_gn_nov_g3_xp017_yp026_r2_wet_conifer_tract_2,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_wet_conifer_tract_3,g4route_gn_nov_g3_xp017_yp026_r2_wet_conifer_tract_3,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_wet_conifer_tract_4,g4route_gn_nov_g3_xp017_yp026_r2_wet_conifer_tract_4,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_wet_conifer_tract_5,g4route_gn_nov_g3_xp017_yp026_r2_wet_conifer_tract_5,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_wet_conifer_tract_cross,g4route_gn_nov_g3_xp017_yp026_r2_wet_conifer_tract_cross,local_cross_link,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_wet_conifer_tract_cycle,g4route_gn_nov_g3_xp017_yp026_r2_wet_conifer_tract_cycle,alternate_local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_zaostrovye_burial_area_1,g4route_gn_nov_g3_xp017_yp026_r2_zaostrovye_burial_area_1,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_zaostrovye_burial_area_2,g4route_gn_nov_g3_xp017_yp026_r2_zaostrovye_burial_area_2,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_zaostrovye_burial_area_3,g4route_gn_nov_g3_xp017_yp026_r2_zaostrovye_burial_area_3,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_zaostrovye_burial_area_4,g4route_gn_nov_g3_xp017_yp026_r2_zaostrovye_burial_area_4,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_zaostrovye_burial_area_5,g4route_gn_nov_g3_xp017_yp026_r2_zaostrovye_burial_area_5,local_passage,True,True,G4->G4,intra_g4_site_connection_source
erbv3__g4route_gn_nov_g3_xp017_yp026_r2_zaostrovye_burial_area_cross,g4route_gn_nov_g3_xp017_yp026_r2_zaostrovye_burial_area_cross,local_cross_link,True,True,G4->G4,intra_g4_site_connection_source
