fd_id,master_ingredient_id,name_ru,name_en,name_lat,source_taxon_ref,taxon_kind,food_category,ingredient_type,fasting_class,fasting_status,category_id,universal_category,region_id,origin,months_available,months_fresh,months_limited,season_profile,month_basis,access_by_class,storage_forms,storage_container_ids,shelf_life,spoilage_signs,spoilage_states,rarity,frequency_class,frequency_weight,relative_cost,famine_1230_role,recipe_evidence_type,source_refs,confidence,status,notes
fd_flatbread_wheat,ING0157,Пшеничная лепёшка или малый хлеб,flatbread wheat,Triticum aestivum,taxon:Triticum aestivum,flora,bread_baked,finished_food,plant,fasting_allowed,content_food.bread_baked.flatbread_wheat,true,novgorod_land,local,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",[],[],year_round_if_inputs,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0157,"{""poor"": ""occasional"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}",[],"[""HOU0021"", ""HOU0015""]",days to weeks depending on product,"[""stale"", ""moldy""]","[""stale"", ""moldy"", ""spoiled"", ""gnawed""]",uncommon,contextual,2,medium,,ingredient_based_reconstruction,"[""master-food:SRC008"", ""master-food:SRC044"", ""master-food:FSRC001"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0157"", ""ext:kirjanova1979""]",B,candidate,
fd_porridge_oat,ING0158,Овсяная каша,porridge oat,Avena sativa,taxon:Avena sativa,flora,porridge,finished_food,plant,fasting_allowed,content_food.porridge.porridge_oat,true,novgorod_land,local,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",[],[],year_round_if_inputs,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0158,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}",[],"[""HOU0021"", ""HOU0015""]",days to weeks depending on product,"[""stale"", ""moldy""]","[""stale"", ""moldy"", ""soured"", ""spoiled""]",common,common,4,low,,ingredient_based_reconstruction,"[""master-food:SRC008"", ""master-food:SRC044"", ""master-food:FSRC001"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0158"", ""ext:kirjanova1979""]",B,candidate,
fd_porridge_millet,ING0159,Пшённая каша,porridge millet,Panicum miliaceum,taxon:Panicum miliaceum,flora,porridge,finished_food,plant,fasting_allowed,content_food.porridge.porridge_millet,true,novgorod_land,local,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",[],[],year_round_if_inputs,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0159,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}",[],"[""HOU0021"", ""HOU0015""]",days to weeks depending on product,"[""stale"", ""moldy""]","[""stale"", ""moldy"", ""soured"", ""spoiled""]",common,common,4,low,,ingredient_based_reconstruction,"[""master-food:SRC008"", ""master-food:SRC044"", ""master-food:FSRC001"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0159"", ""ext:kirjanova1979"", ""wk:claim:food-practices-millet-cleaning-waste""]",B,candidate,
fd_porridge_barley,ING0160,Ячменная каша,porridge barley,Hordeum vulgare,taxon:Hordeum vulgare,flora,porridge,finished_food,plant,fasting_allowed,content_food.porridge.porridge_barley,true,novgorod_land,local,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",[],[],year_round_if_inputs,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0160,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}",[],"[""HOU0021"", ""HOU0015""]",days to weeks depending on product,"[""stale"", ""moldy""]","[""stale"", ""moldy"", ""soured"", ""spoiled""]",common,common,4,low,,ingredient_based_reconstruction,"[""master-food:SRC008"", ""master-food:SRC044"", ""master-food:FSRC001"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0160"", ""wk:claim:food-practices-barley-porridge-soup"", ""ext:kirjanova1979"", ""wk:claim:household-barley-commodity""]",B,candidate,
fd_porridge_thick_generic,ING0161,Густая зерновая каша,porridge thick generic,,,,porridge,finished_food,plant,fasting_allowed,content_food.porridge.porridge_thick_generic,true,novgorod_land,local,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",[],[],year_round_if_inputs,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0161,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}",[],"[""HOU0021"", ""HOU0015""]",days to weeks depending on product,"[""stale"", ""moldy""]","[""stale"", ""moldy"", ""soured"", ""spoiled""]",common,common,4,low,,ingredient_based_reconstruction,"[""master-food:SRC008"", ""master-food:SRC044"", ""master-food:FSRC001"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0161""]",B,candidate,
fd_kvass_like,ING0162,Квасоподобный зерновой или хлебный напиток,kvass like,,,,drink,drink,alcohol,conditional,content_food.drink.kvass_like,true,novgorod_land,local,[],[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",stored_short,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0162,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""pm_cellar"", ""pm_icehouse""]","[""HOU0024"", ""HOU0025"", ""POT0020""]",days to weeks depending on product,"[""soured"", ""moldy"", ""stale""]","[""soured"", ""spoiled""]",common,common,4,low,,ingredient_based_reconstruction,"[""master-food:FSRC004"", ""master-food:SRC027"", ""master-food:FSRC001"", ""master-food:FSRC005"", ""master-food:FSRC006"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0162""]",C,candidate,
fd_beer_grain,ING0163,Пиво или зерновой сброженный напиток,beer grain,,,,drink,drink,alcohol,conditional,content_food.drink.beer_grain,true,novgorod_land,local,[],[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",stored_short,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0163,"{""poor"": ""occasional"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""pm_cellar"", ""pm_icehouse""]","[""HOU0024"", ""HOU0025"", ""POT0020""]",days to weeks depending on product,"[""soured"", ""moldy"", ""stale""]","[""soured"", ""spoiled""]",common,common,4,medium,,ingredient_based_reconstruction,"[""master-food:FSRC004"", ""master-food:SRC027"", ""master-food:FSRC001"", ""master-food:FSRC005"", ""master-food:FSRC006"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0163""]",B,candidate,
fd_honey_drink,ING0164,Медовый сброженный напиток,honey drink,,,,drink,drink,alcohol,conditional,content_food.drink.honey_drink,true,novgorod_land,local,[],[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",stored_short,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0164,"{""poor"": ""rare"", ""common_urban"": ""occasional"", ""rural"": ""occasional"", ""fisher"": ""occasional"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""occasional""}","[""pm_cellar"", ""pm_icehouse""]","[""HOU0024"", ""HOU0025"", ""POT0020""]",days to weeks depending on product,"[""soured"", ""moldy"", ""stale""]","[""soured"", ""spoiled""]",uncommon,contextual,2,high,,ingredient_based_reconstruction,"[""master-food:FSRC004"", ""master-food:SRC027"", ""master-food:FSRC001"", ""master-food:FSRC005"", ""master-food:FSRC006"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0164""]",B,candidate,
fd_wine_imported,ING0165,Вино привозное,wine imported,,,,drink,drink,alcohol,conditional,content_food.drink.wine_imported,true,novgorod_land,import,[],[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",stored_short,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0165,"{""poor"": ""none"", ""common_urban"": ""rare"", ""rural"": ""rare"", ""fisher"": ""rare"", ""merchant"": ""occasional"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""occasional"", ""military"": ""rare""}","[""pm_cellar"", ""pm_icehouse""]","[""HOU0024"", ""HOU0025"", ""POT0020""]",days to weeks depending on product,"[""soured"", ""moldy"", ""stale""]","[""soured"", ""spoiled""]",rare,rare,1,elite,,direct_text,"[""master-food:FSRC004"", ""master-food:SRC027"", ""master-food:FSRC001"", ""master-food:FSRC005"", ""master-food:FSRC006"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0165"", ""ext:gramota586"", ""sqlite:novgorod_1230:economy:вино""]",C,candidate,"Вино — импорт (Запад/юг), литургия и элитное потребление; в master ошибочно local"
fd_grain_clean_generic,ING0166,Провеянное чистое зерно,grain clean generic,,,,grain,intermediate,plant,fasting_allowed,content_food.grain.grain_clean_generic,true,novgorod_land,local,[],[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",made_as_needed,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0166,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""pm_drying"", ""pm_fermenting"", ""pm_dry_storage_grain""]","[""POT0021"", ""HOU0036"", ""HOU0025""]",short unless explicitly preserved,"[""soured"", ""moldy"", ""putrid""]","[""stale"", ""moldy"", ""spoiled"", ""gnawed"", ""damp""]",common,common,4,very_low,,archaeological,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""master-food:SRC046"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0166""]",A,candidate,
fd_grain_broken_generic,ING0167,Мелкое и битое зерно,grain broken generic,,,,grain,intermediate,plant,fasting_allowed,content_food.grain.grain_broken_generic,true,novgorod_land,local,[],[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",made_as_needed,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0167,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""pm_drying"", ""pm_fermenting"", ""pm_dry_storage_grain""]","[""POT0021"", ""HOU0036"", ""HOU0025""]",short unless explicitly preserved,"[""soured"", ""moldy"", ""putrid""]","[""stale"", ""moldy"", ""spoiled"", ""gnawed"", ""damp""]",common,common,4,very_low,,archaeological,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""master-food:SRC046"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0167""]",A,candidate,
fd_groats_coarse_generic,ING0168,Крупа грубого помола,groats coarse generic,,,,groats_flour,intermediate,plant,fasting_allowed,content_food.groats_flour.groats_coarse_generic,true,novgorod_land,local,[],[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",made_as_needed,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0168,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""pm_dry_storage_grain""]","[""POT0021"", ""HOU0036"", ""HOU0025""]",short unless explicitly preserved,"[""soured"", ""moldy"", ""putrid""]","[""stale"", ""moldy"", ""spoiled"", ""gnawed"", ""damp""]",common,common,4,very_low,,archaeological,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""master-food:SRC046"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0168""]",A,candidate,
fd_chaff,ING0169,Мякина зерновая,chaff,,,,grain_byproduct,byproduct,plant,fasting_allowed,content_food.grain_byproduct.chaff,true,novgorod_land,local,[],[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",made_as_needed,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0169,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}",[],"[""POT0021"", ""HOU0036"", ""HOU0025""]",short unless explicitly preserved,"[""soured"", ""moldy"", ""putrid""]","[""spoiled""]",common,common,4,very_low,analogy_substitute,archaeological,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""master-food:SRC046"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0169"", ""wk:claim:food-practices-threshing-chaff""]",A,candidate,
fd_grain_husks,ING0170,Колосковая шелуха,grain husks,,,,grain_byproduct,waste,plant,fasting_allowed,content_food.grain_byproduct.grain_husks,true,novgorod_land,local,[],[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",made_as_needed,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0170,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}",[],"[""POT0021"", ""HOU0036"", ""HOU0025""]",short unless explicitly preserved,"[""soured"", ""moldy"", ""putrid""]","[""spoiled""]",common,common,4,very_low,,archaeological,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""master-food:SRC046"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0170""]",A,candidate,
fd_flour_siftings,ING0171,Мучные высевки,flour siftings,,,,grain_byproduct,byproduct,plant,fasting_allowed,content_food.grain_byproduct.flour_siftings,true,novgorod_land,local,[],[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",made_as_needed,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0171,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}",[],"[""POT0021"", ""HOU0036"", ""HOU0025""]",short unless explicitly preserved,"[""soured"", ""moldy"", ""putrid""]","[""spoiled""]",common,common,4,very_low,,ingredient_based_reconstruction,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""master-food:SRC046"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0171""]",B,candidate,
fd_raw_flatbread,ING0172,Сырая хлебная лепёшка,raw flatbread,,,,bread_baked,intermediate,plant,fasting_allowed,content_food.bread_baked.raw_flatbread,true,novgorod_land,local,[],[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",made_as_needed,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0172,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}",[],"[""POT0021"", ""HOU0036"", ""HOU0025""]",short unless explicitly preserved,"[""soured"", ""moldy"", ""putrid""]","[""stale"", ""moldy"", ""spoiled"", ""gnawed""]",common,common,4,very_low,,ingredient_based_reconstruction,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""master-food:SRC046"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0172""]",B,candidate,
fd_stale_bread,ING0173,Засохший кусок хлеба,stale bread,,,,bread_baked,leftover,plant,fasting_allowed,content_food.bread_baked.stale_bread,true,novgorod_land,local,[],[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",made_as_needed,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0173,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}",[],"[""POT0021"", ""HOU0036"", ""HOU0025""]",short unless explicitly preserved,"[""soured"", ""moldy"", ""putrid""]","[""stale"", ""moldy"", ""spoiled"", ""gnawed""]",common,common,4,very_low,,archaeological,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""master-food:SRC046"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0173""]",A,candidate,
fd_bread_crumbs,ING0174,Хлебные крошки,bread crumbs,,,,bread_baked,leftover,plant,fasting_allowed,content_food.bread_baked.bread_crumbs,true,novgorod_land,local,[],[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",made_as_needed,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0174,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}",[],"[""POT0021"", ""HOU0036"", ""HOU0025""]",short unless explicitly preserved,"[""soured"", ""moldy"", ""putrid""]","[""stale"", ""moldy"", ""spoiled"", ""gnawed""]",common,common,4,very_low,,archaeological,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""master-food:SRC046"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0174""]",A,candidate,
fd_cabbage_chopped,ING0175,Нарезанная капуста до ферментации,cabbage chopped,Brassica oleracea,taxon:Brassica oleracea,flora,vegetable,intermediate,plant,fasting_allowed,content_food.vegetable.cabbage_chopped,true,novgorod_land,local,[],[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",made_as_needed,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0175,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""pm_drying"", ""pm_salting"", ""pm_fermenting"", ""pm_cellar""]","[""POT0021"", ""HOU0036"", ""HOU0025""]",short unless explicitly preserved,"[""soured"", ""moldy"", ""putrid""]","[""moldy"", ""rotten"", ""spoiled""]",common,common,4,very_low,,ingredient_based_reconstruction,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""master-food:SRC046"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0175""]",B,candidate,
fd_cabbage_in_brine,ING0176,Капуста под гнётом в рассоле,cabbage in brine,Brassica oleracea,taxon:Brassica oleracea,flora,brine_broth,intermediate,plant,fasting_allowed,content_food.brine_broth.cabbage_in_brine,true,novgorod_land,local,[],[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",made_as_needed,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0176,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}",[],"[""POT0021"", ""HOU0036"", ""HOU0025""]",short unless explicitly preserved,"[""soured"", ""moldy"", ""putrid""]","[""spoiled""]",common,common,4,very_low,,ingredient_based_reconstruction,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""master-food:SRC046"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0176""]",B,candidate,
fd_cabbage_brine,ING0177,Капустный рассол,cabbage brine,Brassica oleracea,taxon:Brassica oleracea,flora,brine_broth,byproduct,plant,fasting_allowed,content_food.brine_broth.cabbage_brine,true,novgorod_land,local,[],[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",made_as_needed,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0177,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}",[],"[""POT0021"", ""HOU0036"", ""HOU0025""]",short unless explicitly preserved,"[""soured"", ""moldy"", ""putrid""]","[""spoiled""]",common,common,4,very_low,,ingredient_based_reconstruction,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""master-food:SRC046"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0177""]",B,candidate,
fd_meat_brine,ING0178,Рассол после мяса,meat brine,domestic livestock (Bos | Sus | Ovis | Capra),taxon:domestic livestock (Bos | Sus | Ovis | Capra),fauna,brine_broth,byproduct,meat,fasting_forbidden,content_food.brine_broth.meat_brine,true,novgorod_land,local,[],[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",made_as_needed,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0178,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}",[],"[""POT0021"", ""HOU0036"", ""HOU0025""]",short unless explicitly preserved,"[""soured"", ""moldy"", ""putrid""]","[""spoiled""]",common,common,4,very_low,,ingredient_based_reconstruction,"[""master-food:SRC040"", ""master-food:SRC041"", ""master-food:SRC042"", ""master-food:FSRC010"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0178""]",B,candidate,
fd_fish_brine_fresh,ING0179,Свежий рыбный рассол,fish brine fresh,Actinopterygii: freshwater fish (unspecified),taxon:Actinopterygii: freshwater fish (unspecified),fauna,brine_broth,intermediate,fish,conditional,content_food.brine_broth.fish_brine_fresh,true,novgorod_land,local,[],[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",made_as_needed,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0179,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}",[],"[""POT0021"", ""HOU0036"", ""HOU0025""]",short unless explicitly preserved,"[""soured"", ""moldy"", ""putrid""]","[""spoiled""]",common,common,4,very_low,,archaeological,"[""master-food:SRC025"", ""master-food:FSRC002"", ""master-food:FSRC003"", ""master-food:SRC040"", ""master-food:FSRC010"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0179"", ""wk:claim:population-fish-food""]",A,candidate,
fd_fish_brine_old,ING0180,Старый рыбный рассол,fish brine old,Actinopterygii: freshwater fish (unspecified),taxon:Actinopterygii: freshwater fish (unspecified),fauna,brine_broth,waste,fish,conditional,content_food.brine_broth.fish_brine_old,true,novgorod_land,local,[],[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",made_as_needed,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0180,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}",[],"[""POT0021"", ""HOU0036"", ""HOU0025""]",short unless explicitly preserved,"[""soured"", ""moldy"", ""putrid""]","[""spoiled""]",common,common,4,very_low,,archaeological,"[""master-food:SRC025"", ""master-food:FSRC002"", ""master-food:FSRC003"", ""master-food:SRC040"", ""master-food:FSRC010"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0180"", ""wk:claim:population-fish-food""]",A,candidate,
fd_fish_drying_body,ING0181,Рыбная тушка на сушке,fish drying body,Actinopterygii: freshwater fish (unspecified),taxon:Actinopterygii: freshwater fish (unspecified),fauna,fish_product,intermediate,fish,conditional,content_food.fish_product.fish_drying_body,true,novgorod_land,local,[],[],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",made_as_needed,sources/master-archive-v1/data/normalized_source_tables/food_system/food_seasonality.csv:ingredient:ING0181,"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}",[],"[""POT0021"", ""HOU0036"", ""HOU0025""]",short unless explicitly preserved,"[""soured"", ""moldy"", ""putrid""]","[""rancid"", ""spoiled"", ""gnawed""]",common,common,4,very_low,,archaeological,"[""master-food:SRC025"", ""master-food:FSRC002"", ""master-food:FSRC003"", ""master-food:SRC040"", ""master-food:FSRC010"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/ingredients.csv:ING0181"", ""wk:claim:population-fish-food""]",A,candidate,
