profile_id,household_type,household_class,season_period,fd_id,world_phase,presence_class,presence_weight,qty_band,qty_rule,source_refs,confidence,status
hs_fisher_winter_cabbage_famine1230,hh_fisher,fisher,winter,fd_cabbage,famine_1230:winter 1230-1231,contextual,2,little,"rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_fisher_winter_onion_famine1230,hh_fisher,fisher,winter,fd_onion,famine_1230:winter 1230-1231,contextual,2,little,"rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_fisher_winter_garlic_famine1230,hh_fisher,fisher,winter,fd_garlic,famine_1230:winter 1230-1231,contextual,2,little,"rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_fisher_winter_garden_root_famine1230,hh_fisher,fisher,winter,fd_garden_root,famine_1230:winter 1230-1231,rare,1,trace,"rarity uncommon->contextual; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_fisher_winter_peas_dry_famine1230,hh_fisher,fisher,winter,fd_peas_dry,famine_1230:winter 1230-1231,contextual,2,little,"rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_fisher_winter_peas_boiled_famine1230,hh_fisher,fisher,winter,fd_peas_boiled,famine_1230:winter 1230-1231,rare,1,trace,"rarity common->common; access ordinary (0); months -1; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_fisher_winter_mixed_legumes_famine1230,hh_fisher,fisher,winter,fd_mixed_legumes,famine_1230:winter 1230-1231,rare,1,trace,"rarity uncommon->contextual; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_fisher_winter_fermented_cabbage_famine1230,hh_fisher,fisher,winter,fd_fermented_cabbage,famine_1230:winter 1230-1231,rare,1,trace,"rarity uncommon->contextual; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_fisher_winter_dried_turnip_famine1230,hh_fisher,fisher,winter,fd_dried_turnip,famine_1230:winter 1230-1231,rare,1,trace,"rarity uncommon->contextual; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_fisher_winter_mushrooms_dried_famine1230,hh_fisher,fisher,winter,fd_mushrooms_dried,famine_1230:winter 1230-1231,rare,1,trace,"rarity uncommon->contextual; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_fisher_winter_berries_dried_famine1230,hh_fisher,fisher,winter,fd_berries_dried,famine_1230:winter 1230-1231,rare,1,trace,"rarity uncommon->contextual; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_fisher_winter_apple_local_famine1230,hh_fisher,fisher,winter,fd_apple_local,famine_1230:winter 1230-1231,rare,1,trace,"rarity uncommon->contextual; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_fisher_winter_apple_dried_famine1230,hh_fisher,fisher,winter,fd_apple_dried,famine_1230:winter 1230-1231,rare,1,trace,"rarity uncommon->contextual; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_fisher_winter_hazelnut_whole_famine1230,hh_fisher,fisher,winter,fd_hazelnut_whole,famine_1230:winter 1230-1231,contextual,2,little,"rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_fisher_winter_hazelnut_kernel_famine1230,hh_fisher,fisher,winter,fd_hazelnut_kernel,famine_1230:winter 1230-1231,contextual,2,little,"rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_fisher_winter_hazelnut_crushed_famine1230,hh_fisher,fisher,winter,fd_hazelnut_crushed,famine_1230:winter 1230-1231,rare,1,trace,"rarity common->common; access ordinary (0); months -1; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_fisher_winter_flax_seed_famine1230,hh_fisher,fisher,winter,fd_flax_seed,famine_1230:winter 1230-1231,contextual,2,little,"rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_fisher_winter_flax_seed_crushed_famine1230,hh_fisher,fisher,winter,fd_flax_seed_crushed,famine_1230:winter 1230-1231,rare,1,trace,"rarity common->common; access ordinary (0); months -1; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_fisher_winter_hemp_seed_famine1230,hh_fisher,fisher,winter,fd_hemp_seed,famine_1230:winter 1230-1231,contextual,2,little,"rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_fisher_winter_animal_fat_famine1230,hh_fisher,fisher,winter,fd_animal_fat,famine_1230:winter 1230-1231,contextual,2,little,"rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_fisher_winter_rendered_fat_famine1230,hh_fisher,fisher,winter,fd_rendered_fat,famine_1230:winter 1230-1231,contextual,2,little,"rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_fisher_winter_pork_lard_famine1230,hh_fisher,fisher,winter,fd_pork_lard,famine_1230:winter 1230-1231,contextual,2,little,"rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_fisher_winter_milk_cow_famine1230,hh_fisher,fisher,winter,fd_milk_cow,famine_1230:winter 1230-1231,rare,1,trace,"rarity common->common; access ordinary (0); months -1; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_fisher_winter_milk_goat_famine1230,hh_fisher,fisher,winter,fd_milk_goat,famine_1230:winter 1230-1231,rare,1,trace,"rarity common->common; access ordinary (0); months -1; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_fisher_winter_sour_milk_famine1230,hh_fisher,fisher,winter,fd_sour_milk,famine_1230:winter 1230-1231,rare,1,trace,"rarity common->common; access ordinary (0); months -1; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_fisher_winter_fresh_curd_famine1230,hh_fisher,fisher,winter,fd_fresh_curd,famine_1230:winter 1230-1231,rare,1,trace,"rarity common->common; access ordinary (0); months -1; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_fisher_winter_whey_famine1230,hh_fisher,fisher,winter,fd_whey,famine_1230:winter 1230-1231,rare,1,trace,"rarity common->common; access ordinary (0); months -1; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_fisher_winter_butter_fresh_famine1230,hh_fisher,fisher,winter,fd_butter_fresh,famine_1230:winter 1230-1231,contextual,2,little,"rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_fisher_winter_butter_washed_famine1230,hh_fisher,fisher,winter,fd_butter_washed,famine_1230:winter 1230-1231,contextual,2,little,"rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_fisher_winter_buttermilk_famine1230,hh_fisher,fisher,winter,fd_buttermilk,famine_1230:winter 1230-1231,rare,1,trace,"rarity common->common; access ordinary (0); months -1; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_fisher_winter_fresh_cheese_famine1230,hh_fisher,fisher,winter,fd_fresh_cheese,famine_1230:winter 1230-1231,contextual,2,little,"rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_fisher_winter_pressed_fresh_cheese_famine1230,hh_fisher,fisher,winter,fd_pressed_fresh_cheese,famine_1230:winter 1230-1231,contextual,2,little,"rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_fisher_winter_aged_cheese_uncertain_famine1230,hh_fisher,fisher,winter,fd_aged_cheese_uncertain,famine_1230:winter 1230-1231,rare,1,trace,"rarity uncommon->contextual; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_fisher_winter_egg_chicken_famine1230,hh_fisher,fisher,winter,fd_egg_chicken,famine_1230:winter 1230-1231,rare,1,trace,"rarity common->common; access ordinary (0); months -1; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_fisher_winter_beef_famine1230,hh_fisher,fisher,winter,fd_beef,famine_1230:winter 1230-1231,contextual,2,little,"rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_fisher_winter_pork_famine1230,hh_fisher,fisher,winter,fd_pork,famine_1230:winter 1230-1231,contextual,2,little,"rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_fisher_winter_mutton_goat_famine1230,hh_fisher,fisher,winter,fd_mutton_goat,famine_1230:winter 1230-1231,contextual,2,little,"rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_fisher_winter_chicken_meat_famine1230,hh_fisher,fisher,winter,fd_chicken_meat,famine_1230:winter 1230-1231,rare,1,trace,"rarity uncommon->contextual; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_fisher_winter_hare_meat_famine1230,hh_fisher,fisher,winter,fd_hare_meat,famine_1230:winter 1230-1231,rare,1,trace,"rarity uncommon->contextual; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_fisher_winter_elk_meat_famine1230,hh_fisher,fisher,winter,fd_elk_meat,famine_1230:winter 1230-1231,rare,1,trace,"rarity uncommon->contextual; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_fisher_winter_capercaillie_meat_famine1230,hh_fisher,fisher,winter,fd_capercaillie_meat,famine_1230:winter 1230-1231,rare,1,trace,"rarity uncommon->contextual; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_fisher_winter_meat_cut_large_famine1230,hh_fisher,fisher,winter,fd_meat_cut_large,famine_1230:winter 1230-1231,contextual,2,little,"rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_fisher_winter_meat_cut_small_famine1230,hh_fisher,fisher,winter,fd_meat_cut_small,famine_1230:winter 1230-1231,contextual,2,little,"rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_fisher_winter_meat_strip_famine1230,hh_fisher,fisher,winter,fd_meat_strip,famine_1230:winter 1230-1231,contextual,2,little,"rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_fisher_winter_liver_famine1230,hh_fisher,fisher,winter,fd_liver,famine_1230:winter 1230-1231,contextual,2,little,"rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_fisher_winter_kidney_famine1230,hh_fisher,fisher,winter,fd_kidney,famine_1230:winter 1230-1231,contextual,2,little,"rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_fisher_winter_heart_famine1230,hh_fisher,fisher,winter,fd_heart,famine_1230:winter 1230-1231,contextual,2,little,"rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_fisher_winter_tongue_famine1230,hh_fisher,fisher,winter,fd_tongue,famine_1230:winter 1230-1231,contextual,2,little,"rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_fisher_winter_stomach_cleaned_famine1230,hh_fisher,fisher,winter,fd_stomach_cleaned,famine_1230:winter 1230-1231,rare,1,trace,"rarity uncommon->contextual; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_fisher_winter_blood_animal_famine1230,hh_fisher,fisher,winter,fd_blood_animal,famine_1230:winter 1230-1231,rare,1,trace,"rarity uncommon->contextual; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_fisher_winter_salted_meat_famine1230,hh_fisher,fisher,winter,fd_salted_meat,famine_1230:winter 1230-1231,contextual,2,little,"rarity common->common; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
hs_fisher_winter_dried_meat_famine1230,hh_fisher,fisher,winter,fd_dried_meat,famine_1230:winter 1230-1231,rare,1,trace,"rarity uncommon->contextual; access ordinary (0); months 0; weight 8/4/2/1; qty_band ample/some/little/trace by class; exact mass by code owner; famine_1230 step -1 (grain -2, other -1, boyar/monastery +1)","[""ext:npl1950_6738_6739"", ""temporal-v4:record:historical_phase_local_effect_rules:novgorod_famine_1230_v2"", ""game-base-v1/food-drink/scripts/source_snapshot/famine_1230_context.csv:famine_1230_context""]",C,candidate
