fpr_id,fa_id,taxon_table,scope_kind,pf_id,region_id,subregion_scope,season_period,frequency_class,weight,activity_state,basis,rule_ref,source_refs,confidence,status
fpr_fa_ins_wood_ants__conifer_woodland__spring_rasputitsa,fa_ins_wood_ants,invertebrates_herps,place_family,conifer_woodland,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,common,4,active,authored,FREQ-INV-1,wk:biology_physiology:ant-brood-care-and-relocation;claim:place-ant-workers-tend-immature-stages-and-some-larvae-form-cocoons,B,candidate
fpr_fa_ins_wood_ants__conifer_woodland__summer,fa_ins_wood_ants,invertebrates_herps,place_family,conifer_woodland,novgorod_land,novgorod_ilmen_core,summer,common,4,active,authored,FREQ-INV-1,wk:biology_physiology:ant-brood-care-and-relocation;claim:place-ant-workers-tend-immature-stages-and-some-larvae-form-cocoons,B,candidate
fpr_fa_ins_wood_ants__conifer_woodland__winter,fa_ins_wood_ants,invertebrates_herps,place_family,conifer_woodland,novgorod_land,novgorod_ilmen_core,winter,common,4,dormant,authored,FREQ-INV-1,wk:biology_physiology:ant-brood-care-and-relocation;claim:place-ant-workers-tend-immature-stages-and-some-larvae-form-cocoons,B,candidate
fpr_fa_ins_wood_ants__forest_edge__autumn,fa_ins_wood_ants,invertebrates_herps,place_family,forest_edge,novgorod_land,novgorod_ilmen_core,autumn,common,4,active,authored,FREQ-INV-1,wk:biology_physiology:ant-brood-care-and-relocation;claim:place-ant-workers-tend-immature-stages-and-some-larvae-form-cocoons,B,candidate
fpr_fa_ins_wood_ants__forest_edge__spring_rasputitsa,fa_ins_wood_ants,invertebrates_herps,place_family,forest_edge,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,common,4,active,authored,FREQ-INV-1,wk:biology_physiology:ant-brood-care-and-relocation;claim:place-ant-workers-tend-immature-stages-and-some-larvae-form-cocoons,B,candidate
fpr_fa_ins_wood_ants__forest_edge__summer,fa_ins_wood_ants,invertebrates_herps,place_family,forest_edge,novgorod_land,novgorod_ilmen_core,summer,common,4,active,authored,FREQ-INV-1,wk:biology_physiology:ant-brood-care-and-relocation;claim:place-ant-workers-tend-immature-stages-and-some-larvae-form-cocoons,B,candidate
fpr_fa_ins_wood_ants__forest_track__autumn,fa_ins_wood_ants,invertebrates_herps,place_family,forest_track,novgorod_land,novgorod_ilmen_core,autumn,common,4,active,authored,FREQ-INV-1,wk:biology_physiology:ant-brood-care-and-relocation;claim:place-ant-workers-tend-immature-stages-and-some-larvae-form-cocoons,B,candidate
fpr_fa_ins_wood_ants__forest_track__spring_rasputitsa,fa_ins_wood_ants,invertebrates_herps,place_family,forest_track,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,common,4,active,authored,FREQ-INV-1,wk:biology_physiology:ant-brood-care-and-relocation;claim:place-ant-workers-tend-immature-stages-and-some-larvae-form-cocoons,B,candidate
fpr_fa_ins_wood_ants__forest_track__summer,fa_ins_wood_ants,invertebrates_herps,place_family,forest_track,novgorod_land,novgorod_ilmen_core,summer,common,4,active,authored,FREQ-INV-1,wk:biology_physiology:ant-brood-care-and-relocation;claim:place-ant-workers-tend-immature-stages-and-some-larvae-form-cocoons,B,candidate
fpr_fa_ins_wood_ants__mixed_woodland__autumn,fa_ins_wood_ants,invertebrates_herps,place_family,mixed_woodland,novgorod_land,novgorod_ilmen_core,autumn,common,4,active,authored,FREQ-INV-1,wk:biology_physiology:ant-brood-care-and-relocation;claim:place-ant-workers-tend-immature-stages-and-some-larvae-form-cocoons,B,candidate
fpr_fa_ins_wood_ants__mixed_woodland__spring_rasputitsa,fa_ins_wood_ants,invertebrates_herps,place_family,mixed_woodland,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,common,4,active,authored,FREQ-INV-1,wk:biology_physiology:ant-brood-care-and-relocation;claim:place-ant-workers-tend-immature-stages-and-some-larvae-form-cocoons,B,candidate
fpr_fa_ins_wood_ants__mixed_woodland__summer,fa_ins_wood_ants,invertebrates_herps,place_family,mixed_woodland,novgorod_land,novgorod_ilmen_core,summer,common,4,active,authored,FREQ-INV-1,wk:biology_physiology:ant-brood-care-and-relocation;claim:place-ant-workers-tend-immature-stages-and-some-larvae-form-cocoons,B,candidate
fpr_fa_ins_wood_ants__mixed_woodland__winter,fa_ins_wood_ants,invertebrates_herps,place_family,mixed_woodland,novgorod_land,novgorod_ilmen_core,winter,common,4,dormant,authored,FREQ-INV-1,wk:biology_physiology:ant-brood-care-and-relocation;claim:place-ant-workers-tend-immature-stages-and-some-larvae-form-cocoons,B,candidate
fpr_fa_mamm_black_rat__cellar_granary__autumn,fa_mamm_black_rat,invertebrates_herps,place_family,cellar_granary,novgorod_land,novgorod_ilmen_core,autumn,rare,1,hidden,authored,FREQ-INV-1,src:askeyev-2021-black-rat;wp:Чёрная_крыса,C,candidate
fpr_fa_mamm_black_rat__cellar_granary__spring_rasputitsa,fa_mamm_black_rat,invertebrates_herps,place_family,cellar_granary,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,rare,1,hidden,authored,FREQ-INV-1,src:askeyev-2021-black-rat;wp:Чёрная_крыса,C,candidate
fpr_fa_mamm_black_rat__cellar_granary__summer,fa_mamm_black_rat,invertebrates_herps,place_family,cellar_granary,novgorod_land,novgorod_ilmen_core,summer,rare,1,hidden,authored,FREQ-INV-1,src:askeyev-2021-black-rat;wp:Чёрная_крыса,C,candidate
fpr_fa_mamm_black_rat__cellar_granary__winter,fa_mamm_black_rat,invertebrates_herps,place_family,cellar_granary,novgorod_land,novgorod_ilmen_core,winter,rare,1,hidden,authored,FREQ-INV-1,src:askeyev-2021-black-rat;wp:Чёрная_крыса,C,candidate
fpr_fa_mamm_black_rat__market_square__autumn,fa_mamm_black_rat,invertebrates_herps,place_family,market_square,novgorod_land,novgorod_ilmen_core,autumn,rare,1,hidden,authored,FREQ-INV-1,src:askeyev-2021-black-rat;wp:Чёрная_крыса,C,candidate
fpr_fa_mamm_black_rat__market_square__spring_rasputitsa,fa_mamm_black_rat,invertebrates_herps,place_family,market_square,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,rare,1,hidden,authored,FREQ-INV-1,src:askeyev-2021-black-rat;wp:Чёрная_крыса,C,candidate
fpr_fa_mamm_black_rat__market_square__summer,fa_mamm_black_rat,invertebrates_herps,place_family,market_square,novgorod_land,novgorod_ilmen_core,summer,rare,1,hidden,authored,FREQ-INV-1,src:askeyev-2021-black-rat;wp:Чёрная_крыса,C,candidate
fpr_fa_mamm_black_rat__market_square__winter,fa_mamm_black_rat,invertebrates_herps,place_family,market_square,novgorod_land,novgorod_ilmen_core,winter,rare,1,hidden,authored,FREQ-INV-1,src:askeyev-2021-black-rat;wp:Чёрная_крыса,C,candidate
fpr_fa_mamm_black_rat__river_wharf__autumn,fa_mamm_black_rat,invertebrates_herps,place_family,river_wharf,novgorod_land,novgorod_ilmen_core,autumn,rare,1,hidden,authored,FREQ-INV-1,src:askeyev-2021-black-rat;wp:Чёрная_крыса,C,candidate
fpr_fa_mamm_black_rat__river_wharf__spring_rasputitsa,fa_mamm_black_rat,invertebrates_herps,place_family,river_wharf,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,rare,1,hidden,authored,FREQ-INV-1,src:askeyev-2021-black-rat;wp:Чёрная_крыса,C,candidate
fpr_fa_mamm_black_rat__river_wharf__summer,fa_mamm_black_rat,invertebrates_herps,place_family,river_wharf,novgorod_land,novgorod_ilmen_core,summer,rare,1,hidden,authored,FREQ-INV-1,src:askeyev-2021-black-rat;wp:Чёрная_крыса,C,candidate
fpr_fa_mamm_black_rat__river_wharf__winter,fa_mamm_black_rat,invertebrates_herps,place_family,river_wharf,novgorod_land,novgorod_ilmen_core,winter,rare,1,hidden,authored,FREQ-INV-1,src:askeyev-2021-black-rat;wp:Чёрная_крыса,C,candidate
fpr_fa_mamm_house_mouse__cellar_granary__autumn,fa_mamm_house_mouse,invertebrates_herps,place_family,cellar_granary,novgorod_land,novgorod_ilmen_core,autumn,ubiquitous,8,active,authored,FREQ-INV-1,wk:biology_physiology:research-rodent-store-access;claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;claim:research-enclosing-food-and-sealing-openings-can-reduce-rodent-access;master:n1230:material_item:liv0001;wp:Домовая_мышь,B,candidate
fpr_fa_mamm_house_mouse__cellar_granary__spring_rasputitsa,fa_mamm_house_mouse,invertebrates_herps,place_family,cellar_granary,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,ubiquitous,8,active,authored,FREQ-INV-1,wk:biology_physiology:research-rodent-store-access;claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;claim:research-enclosing-food-and-sealing-openings-can-reduce-rodent-access;master:n1230:material_item:liv0001;wp:Домовая_мышь,B,candidate
fpr_fa_mamm_house_mouse__cellar_granary__summer,fa_mamm_house_mouse,invertebrates_herps,place_family,cellar_granary,novgorod_land,novgorod_ilmen_core,summer,ubiquitous,8,active,authored,FREQ-INV-1,wk:biology_physiology:research-rodent-store-access;claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;claim:research-enclosing-food-and-sealing-openings-can-reduce-rodent-access;master:n1230:material_item:liv0001;wp:Домовая_мышь,B,candidate
fpr_fa_mamm_house_mouse__cellar_granary__winter,fa_mamm_house_mouse,invertebrates_herps,place_family,cellar_granary,novgorod_land,novgorod_ilmen_core,winter,ubiquitous,8,active,authored,FREQ-INV-1,wk:biology_physiology:research-rodent-store-access;claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;claim:research-enclosing-food-and-sealing-openings-can-reduce-rodent-access;master:n1230:material_item:liv0001;wp:Домовая_мышь,B,candidate
fpr_fa_mamm_house_mouse__dwelling_interior__autumn,fa_mamm_house_mouse,invertebrates_herps,place_family,dwelling_interior,novgorod_land,novgorod_ilmen_core,autumn,ubiquitous,8,active,authored,FREQ-INV-1,wk:biology_physiology:research-rodent-store-access;claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;claim:research-enclosing-food-and-sealing-openings-can-reduce-rodent-access;master:n1230:material_item:liv0001;wp:Домовая_мышь,B,candidate
fpr_fa_mamm_house_mouse__dwelling_interior__spring_rasputitsa,fa_mamm_house_mouse,invertebrates_herps,place_family,dwelling_interior,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,ubiquitous,8,active,authored,FREQ-INV-1,wk:biology_physiology:research-rodent-store-access;claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;claim:research-enclosing-food-and-sealing-openings-can-reduce-rodent-access;master:n1230:material_item:liv0001;wp:Домовая_мышь,B,candidate
fpr_fa_mamm_house_mouse__dwelling_interior__summer,fa_mamm_house_mouse,invertebrates_herps,place_family,dwelling_interior,novgorod_land,novgorod_ilmen_core,summer,ubiquitous,8,active,authored,FREQ-INV-1,wk:biology_physiology:research-rodent-store-access;claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;claim:research-enclosing-food-and-sealing-openings-can-reduce-rodent-access;master:n1230:material_item:liv0001;wp:Домовая_мышь,B,candidate
fpr_fa_mamm_house_mouse__dwelling_interior__winter,fa_mamm_house_mouse,invertebrates_herps,place_family,dwelling_interior,novgorod_land,novgorod_ilmen_core,winter,ubiquitous,8,active,authored,FREQ-INV-1,wk:biology_physiology:research-rodent-store-access;claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;claim:research-enclosing-food-and-sealing-openings-can-reduce-rodent-access;master:n1230:material_item:liv0001;wp:Домовая_мышь,B,candidate
fpr_fa_mamm_house_mouse__grain_drying_shed_ovin__autumn,fa_mamm_house_mouse,invertebrates_herps,place_family,grain_drying_shed_ovin,novgorod_land,novgorod_ilmen_core,autumn,ubiquitous,8,active,authored,FREQ-INV-1,wk:biology_physiology:research-rodent-store-access;claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;claim:research-enclosing-food-and-sealing-openings-can-reduce-rodent-access;master:n1230:material_item:liv0001;wp:Домовая_мышь,B,candidate
fpr_fa_mamm_house_mouse__grain_drying_shed_ovin__spring_rasputitsa,fa_mamm_house_mouse,invertebrates_herps,place_family,grain_drying_shed_ovin,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,ubiquitous,8,active,authored,FREQ-INV-1,wk:biology_physiology:research-rodent-store-access;claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;claim:research-enclosing-food-and-sealing-openings-can-reduce-rodent-access;master:n1230:material_item:liv0001;wp:Домовая_мышь,B,candidate
fpr_fa_mamm_house_mouse__grain_drying_shed_ovin__summer,fa_mamm_house_mouse,invertebrates_herps,place_family,grain_drying_shed_ovin,novgorod_land,novgorod_ilmen_core,summer,ubiquitous,8,active,authored,FREQ-INV-1,wk:biology_physiology:research-rodent-store-access;claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;claim:research-enclosing-food-and-sealing-openings-can-reduce-rodent-access;master:n1230:material_item:liv0001;wp:Домовая_мышь,B,candidate
fpr_fa_mamm_house_mouse__grain_drying_shed_ovin__winter,fa_mamm_house_mouse,invertebrates_herps,place_family,grain_drying_shed_ovin,novgorod_land,novgorod_ilmen_core,winter,ubiquitous,8,active,authored,FREQ-INV-1,wk:biology_physiology:research-rodent-store-access;claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;claim:research-enclosing-food-and-sealing-openings-can-reduce-rodent-access;master:n1230:material_item:liv0001;wp:Домовая_мышь,B,candidate
fpr_fa_mamm_house_mouse__market_square__autumn,fa_mamm_house_mouse,invertebrates_herps,place_family,market_square,novgorod_land,novgorod_ilmen_core,autumn,ubiquitous,8,active,authored,FREQ-INV-1,wk:biology_physiology:research-rodent-store-access;claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;claim:research-enclosing-food-and-sealing-openings-can-reduce-rodent-access;master:n1230:material_item:liv0001;wp:Домовая_мышь,B,candidate
fpr_fa_mamm_house_mouse__market_square__spring_rasputitsa,fa_mamm_house_mouse,invertebrates_herps,place_family,market_square,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,ubiquitous,8,active,authored,FREQ-INV-1,wk:biology_physiology:research-rodent-store-access;claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;claim:research-enclosing-food-and-sealing-openings-can-reduce-rodent-access;master:n1230:material_item:liv0001;wp:Домовая_мышь,B,candidate
fpr_fa_mamm_house_mouse__market_square__summer,fa_mamm_house_mouse,invertebrates_herps,place_family,market_square,novgorod_land,novgorod_ilmen_core,summer,ubiquitous,8,active,authored,FREQ-INV-1,wk:biology_physiology:research-rodent-store-access;claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;claim:research-enclosing-food-and-sealing-openings-can-reduce-rodent-access;master:n1230:material_item:liv0001;wp:Домовая_мышь,B,candidate
fpr_fa_mamm_house_mouse__market_square__winter,fa_mamm_house_mouse,invertebrates_herps,place_family,market_square,novgorod_land,novgorod_ilmen_core,winter,ubiquitous,8,active,authored,FREQ-INV-1,wk:biology_physiology:research-rodent-store-access;claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;claim:research-enclosing-food-and-sealing-openings-can-reduce-rodent-access;master:n1230:material_item:liv0001;wp:Домовая_мышь,B,candidate
fpr_fa_mamm_house_mouse__outbuildings__autumn,fa_mamm_house_mouse,invertebrates_herps,place_family,outbuildings,novgorod_land,novgorod_ilmen_core,autumn,ubiquitous,8,active,authored,FREQ-INV-1,wk:biology_physiology:research-rodent-store-access;claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;claim:research-enclosing-food-and-sealing-openings-can-reduce-rodent-access;master:n1230:material_item:liv0001;wp:Домовая_мышь,B,candidate
fpr_fa_mamm_house_mouse__outbuildings__spring_rasputitsa,fa_mamm_house_mouse,invertebrates_herps,place_family,outbuildings,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,ubiquitous,8,active,authored,FREQ-INV-1,wk:biology_physiology:research-rodent-store-access;claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;claim:research-enclosing-food-and-sealing-openings-can-reduce-rodent-access;master:n1230:material_item:liv0001;wp:Домовая_мышь,B,candidate
fpr_fa_mamm_house_mouse__outbuildings__summer,fa_mamm_house_mouse,invertebrates_herps,place_family,outbuildings,novgorod_land,novgorod_ilmen_core,summer,ubiquitous,8,active,authored,FREQ-INV-1,wk:biology_physiology:research-rodent-store-access;claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;claim:research-enclosing-food-and-sealing-openings-can-reduce-rodent-access;master:n1230:material_item:liv0001;wp:Домовая_мышь,B,candidate
fpr_fa_mamm_house_mouse__outbuildings__winter,fa_mamm_house_mouse,invertebrates_herps,place_family,outbuildings,novgorod_land,novgorod_ilmen_core,winter,ubiquitous,8,active,authored,FREQ-INV-1,wk:biology_physiology:research-rodent-store-access;claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;claim:research-enclosing-food-and-sealing-openings-can-reduce-rodent-access;master:n1230:material_item:liv0001;wp:Домовая_мышь,B,candidate
fpr_fa_mamm_house_mouse__river_wharf__autumn,fa_mamm_house_mouse,invertebrates_herps,place_family,river_wharf,novgorod_land,novgorod_ilmen_core,autumn,ubiquitous,8,active,authored,FREQ-INV-1,wk:biology_physiology:research-rodent-store-access;claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;claim:research-enclosing-food-and-sealing-openings-can-reduce-rodent-access;master:n1230:material_item:liv0001;wp:Домовая_мышь,B,candidate
fpr_fa_mamm_house_mouse__river_wharf__spring_rasputitsa,fa_mamm_house_mouse,invertebrates_herps,place_family,river_wharf,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,ubiquitous,8,active,authored,FREQ-INV-1,wk:biology_physiology:research-rodent-store-access;claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;claim:research-enclosing-food-and-sealing-openings-can-reduce-rodent-access;master:n1230:material_item:liv0001;wp:Домовая_мышь,B,candidate
fpr_fa_mamm_house_mouse__river_wharf__summer,fa_mamm_house_mouse,invertebrates_herps,place_family,river_wharf,novgorod_land,novgorod_ilmen_core,summer,ubiquitous,8,active,authored,FREQ-INV-1,wk:biology_physiology:research-rodent-store-access;claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;claim:research-enclosing-food-and-sealing-openings-can-reduce-rodent-access;master:n1230:material_item:liv0001;wp:Домовая_мышь,B,candidate
fpr_fa_mamm_house_mouse__river_wharf__winter,fa_mamm_house_mouse,invertebrates_herps,place_family,river_wharf,novgorod_land,novgorod_ilmen_core,winter,ubiquitous,8,active,authored,FREQ-INV-1,wk:biology_physiology:research-rodent-store-access;claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;claim:research-enclosing-food-and-sealing-openings-can-reduce-rodent-access;master:n1230:material_item:liv0001;wp:Домовая_мышь,B,candidate
fpr_fa_mamm_house_mouse__threshing_barn__autumn,fa_mamm_house_mouse,invertebrates_herps,place_family,threshing_barn,novgorod_land,novgorod_ilmen_core,autumn,ubiquitous,8,active,authored,FREQ-INV-1,wk:biology_physiology:research-rodent-store-access;claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;claim:research-enclosing-food-and-sealing-openings-can-reduce-rodent-access;master:n1230:material_item:liv0001;wp:Домовая_мышь,B,candidate
fpr_fa_mamm_house_mouse__threshing_barn__spring_rasputitsa,fa_mamm_house_mouse,invertebrates_herps,place_family,threshing_barn,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,ubiquitous,8,active,authored,FREQ-INV-1,wk:biology_physiology:research-rodent-store-access;claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;claim:research-enclosing-food-and-sealing-openings-can-reduce-rodent-access;master:n1230:material_item:liv0001;wp:Домовая_мышь,B,candidate
fpr_fa_mamm_house_mouse__threshing_barn__summer,fa_mamm_house_mouse,invertebrates_herps,place_family,threshing_barn,novgorod_land,novgorod_ilmen_core,summer,ubiquitous,8,active,authored,FREQ-INV-1,wk:biology_physiology:research-rodent-store-access;claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;claim:research-enclosing-food-and-sealing-openings-can-reduce-rodent-access;master:n1230:material_item:liv0001;wp:Домовая_мышь,B,candidate
fpr_fa_mamm_house_mouse__threshing_barn__winter,fa_mamm_house_mouse,invertebrates_herps,place_family,threshing_barn,novgorod_land,novgorod_ilmen_core,winter,ubiquitous,8,active,authored,FREQ-INV-1,wk:biology_physiology:research-rodent-store-access;claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;claim:research-enclosing-food-and-sealing-openings-can-reduce-rodent-access;master:n1230:material_item:liv0001;wp:Домовая_мышь,B,candidate
fpr_fa_mamm_striped_field_mouse__arable_field__autumn,fa_mamm_striped_field_mouse,invertebrates_herps,place_family,arable_field,novgorod_land,novgorod_ilmen_core,autumn,common,4,active,authored,FREQ-INV-1,claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;wp:Полевая_мышь,C,candidate
fpr_fa_mamm_striped_field_mouse__arable_field__summer,fa_mamm_striped_field_mouse,invertebrates_herps,place_family,arable_field,novgorod_land,novgorod_ilmen_core,summer,common,4,active,authored,FREQ-INV-1,claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;wp:Полевая_мышь,C,candidate
fpr_fa_mamm_striped_field_mouse__cellar_granary__autumn,fa_mamm_striped_field_mouse,invertebrates_herps,place_family,cellar_granary,novgorod_land,novgorod_ilmen_core,autumn,common,4,active,authored,FREQ-INV-1,claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;wp:Полевая_мышь,C,candidate
fpr_fa_mamm_striped_field_mouse__cellar_granary__winter,fa_mamm_striped_field_mouse,invertebrates_herps,place_family,cellar_granary,novgorod_land,novgorod_ilmen_core,winter,common,4,active,authored,FREQ-INV-1,claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;wp:Полевая_мышь,C,candidate
fpr_fa_mamm_striped_field_mouse__field_margin__autumn,fa_mamm_striped_field_mouse,invertebrates_herps,place_family,field_margin,novgorod_land,novgorod_ilmen_core,autumn,common,4,active,authored,FREQ-INV-1,claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;wp:Полевая_мышь,C,candidate
fpr_fa_mamm_striped_field_mouse__field_margin__summer,fa_mamm_striped_field_mouse,invertebrates_herps,place_family,field_margin,novgorod_land,novgorod_ilmen_core,summer,common,4,active,authored,FREQ-INV-1,claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;wp:Полевая_мышь,C,candidate
fpr_fa_mamm_striped_field_mouse__grain_drying_shed_ovin__autumn,fa_mamm_striped_field_mouse,invertebrates_herps,place_family,grain_drying_shed_ovin,novgorod_land,novgorod_ilmen_core,autumn,common,4,active,authored,FREQ-INV-1,claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;wp:Полевая_мышь,C,candidate
fpr_fa_mamm_striped_field_mouse__grain_drying_shed_ovin__winter,fa_mamm_striped_field_mouse,invertebrates_herps,place_family,grain_drying_shed_ovin,novgorod_land,novgorod_ilmen_core,winter,common,4,active,authored,FREQ-INV-1,claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;wp:Полевая_мышь,C,candidate
fpr_fa_mamm_striped_field_mouse__hay_meadow__autumn,fa_mamm_striped_field_mouse,invertebrates_herps,place_family,hay_meadow,novgorod_land,novgorod_ilmen_core,autumn,common,4,active,authored,FREQ-INV-1,claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;wp:Полевая_мышь,C,candidate
fpr_fa_mamm_striped_field_mouse__hay_meadow__summer,fa_mamm_striped_field_mouse,invertebrates_herps,place_family,hay_meadow,novgorod_land,novgorod_ilmen_core,summer,common,4,active,authored,FREQ-INV-1,claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;wp:Полевая_мышь,C,candidate
fpr_fa_mamm_striped_field_mouse__threshing_barn__autumn,fa_mamm_striped_field_mouse,invertebrates_herps,place_family,threshing_barn,novgorod_land,novgorod_ilmen_core,autumn,common,4,active,authored,FREQ-INV-1,claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;wp:Полевая_мышь,C,candidate
fpr_fa_mamm_striped_field_mouse__threshing_barn__winter,fa_mamm_striped_field_mouse,invertebrates_herps,place_family,threshing_barn,novgorod_land,novgorod_ilmen_core,winter,common,4,active,authored,FREQ-INV-1,claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;wp:Полевая_мышь,C,candidate
fpr_fa_mamm_voles__arable_field__autumn,fa_mamm_voles,invertebrates_herps,place_family,arable_field,novgorod_land,novgorod_ilmen_core,autumn,common,4,active,authored,FREQ-INV-1,claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;wp:Полёвки,C,candidate
fpr_fa_mamm_voles__arable_field__spring_rasputitsa,fa_mamm_voles,invertebrates_herps,place_family,arable_field,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,common,4,active,authored,FREQ-INV-1,claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;wp:Полёвки,C,candidate
fpr_fa_mamm_voles__arable_field__summer,fa_mamm_voles,invertebrates_herps,place_family,arable_field,novgorod_land,novgorod_ilmen_core,summer,common,4,active,authored,FREQ-INV-1,claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;wp:Полёвки,C,candidate
fpr_fa_mamm_voles__arable_field__winter,fa_mamm_voles,invertebrates_herps,place_family,arable_field,novgorod_land,novgorod_ilmen_core,winter,common,4,active,authored,FREQ-INV-1,claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;wp:Полёвки,C,candidate
fpr_fa_mamm_voles__field_margin__autumn,fa_mamm_voles,invertebrates_herps,place_family,field_margin,novgorod_land,novgorod_ilmen_core,autumn,common,4,active,authored,FREQ-INV-1,claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;wp:Полёвки,C,candidate
fpr_fa_mamm_voles__field_margin__spring_rasputitsa,fa_mamm_voles,invertebrates_herps,place_family,field_margin,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,common,4,active,authored,FREQ-INV-1,claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;wp:Полёвки,C,candidate
fpr_fa_mamm_voles__field_margin__summer,fa_mamm_voles,invertebrates_herps,place_family,field_margin,novgorod_land,novgorod_ilmen_core,summer,common,4,active,authored,FREQ-INV-1,claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;wp:Полёвки,C,candidate
fpr_fa_mamm_voles__field_margin__winter,fa_mamm_voles,invertebrates_herps,place_family,field_margin,novgorod_land,novgorod_ilmen_core,winter,common,4,active,authored,FREQ-INV-1,claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;wp:Полёвки,C,candidate
fpr_fa_mamm_voles__forest_edge__autumn,fa_mamm_voles,invertebrates_herps,place_family,forest_edge,novgorod_land,novgorod_ilmen_core,autumn,common,4,active,authored,FREQ-INV-1,claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;wp:Полёвки,C,candidate
fpr_fa_mamm_voles__forest_edge__spring_rasputitsa,fa_mamm_voles,invertebrates_herps,place_family,forest_edge,novgorod_land,novgorod_ilmen_core,spring_rasputitsa,common,4,active,authored,FREQ-INV-1,claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;wp:Полёвки,C,candidate
fpr_fa_mamm_voles__forest_edge__summer,fa_mamm_voles,invertebrates_herps,place_family,forest_edge,novgorod_land,novgorod_ilmen_core,summer,common,4,active,authored,FREQ-INV-1,claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;wp:Полёвки,C,candidate
fpr_fa_mamm_voles__forest_edge__winter,fa_mamm_voles,invertebrates_herps,place_family,forest_edge,novgorod_land,novgorod_ilmen_core,winter,common,4,active,authored,FREQ-INV-1,claim:research-rodents-are-drawn-to-available-food-water-and-nesting-sites;wp:Полёвки,C,candidate
