presence_id,fa_id,category_ref,pf_id,region_id,season,frequency_class,weight,fit,state,activity_time,audible,observable_signs,refresh_class,rule_ref,source_refs,confidence,status
fhp_b_yellowhammer__arable_field__summer,fa_b_yellowhammer,fauna.bird.songbird.yellowhammer,pf_arable_field,novgorod_land,summer,common,4,core,resident,diurnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_yellowhammer__peasant_homestead__summer,fa_b_yellowhammer,fauna.bird.songbird.yellowhammer,pf_peasant_homestead,novgorod_land,summer,contextual,2,marginal,resident,diurnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_yellowhammer__rural_yard__summer,fa_b_yellowhammer,fauna.bird.songbird.yellowhammer,pf_rural_yard,novgorod_land,summer,contextual,2,marginal,resident,diurnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_yellowhammer__village_lane__summer,fa_b_yellowhammer,fauna.bird.songbird.yellowhammer,pf_village_lane,novgorod_land,summer,contextual,2,marginal,resident,diurnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_yellowhammer__threshing_barn__summer,fa_b_yellowhammer,fauna.bird.songbird.yellowhammer,pf_threshing_barn,novgorod_land,summer,contextual,2,marginal,resident,diurnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_yellowhammer__road__summer,fa_b_yellowhammer,fauna.bird.songbird.yellowhammer,pf_road,novgorod_land,summer,contextual,2,marginal,resident,diurnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_yellowhammer__bridge_crossing__summer,fa_b_yellowhammer,fauna.bird.songbird.yellowhammer,pf_bridge_crossing,novgorod_land,summer,contextual,2,marginal,resident,diurnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_yellowhammer__hunting_ground__summer,fa_b_yellowhammer,fauna.bird.songbird.yellowhammer,pf_hunting_ground,novgorod_land,summer,common,4,core,resident,diurnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_yellowhammer__field_margin__autumn,fa_b_yellowhammer,fauna.bird.songbird.yellowhammer,pf_field_margin,novgorod_land,autumn,common,4,core,resident,diurnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_yellowhammer__forest_edge__autumn,fa_b_yellowhammer,fauna.bird.songbird.yellowhammer,pf_forest_edge,novgorod_land,autumn,common,4,core,resident,diurnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_yellowhammer__arable_field__autumn,fa_b_yellowhammer,fauna.bird.songbird.yellowhammer,pf_arable_field,novgorod_land,autumn,common,4,core,resident,diurnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_yellowhammer__peasant_homestead__autumn,fa_b_yellowhammer,fauna.bird.songbird.yellowhammer,pf_peasant_homestead,novgorod_land,autumn,contextual,2,marginal,resident,diurnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_yellowhammer__rural_yard__autumn,fa_b_yellowhammer,fauna.bird.songbird.yellowhammer,pf_rural_yard,novgorod_land,autumn,contextual,2,marginal,resident,diurnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_yellowhammer__village_lane__autumn,fa_b_yellowhammer,fauna.bird.songbird.yellowhammer,pf_village_lane,novgorod_land,autumn,contextual,2,marginal,resident,diurnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_yellowhammer__threshing_barn__autumn,fa_b_yellowhammer,fauna.bird.songbird.yellowhammer,pf_threshing_barn,novgorod_land,autumn,contextual,2,marginal,resident,diurnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_yellowhammer__road__autumn,fa_b_yellowhammer,fauna.bird.songbird.yellowhammer,pf_road,novgorod_land,autumn,contextual,2,marginal,resident,diurnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_yellowhammer__bridge_crossing__autumn,fa_b_yellowhammer,fauna.bird.songbird.yellowhammer,pf_bridge_crossing,novgorod_land,autumn,contextual,2,marginal,resident,diurnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_yellowhammer__hunting_ground__autumn,fa_b_yellowhammer,fauna.bird.songbird.yellowhammer,pf_hunting_ground,novgorod_land,autumn,common,4,core,resident,diurnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_reed_bunting__lake_shore__spring,fa_b_reed_bunting,fauna.bird.songbird.reed_bunting,pf_lake_shore,novgorod_land,spring,common,4,core,breeding,diurnal,true,voice;nest,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_reed_bunting__floodplain_meadow__spring,fa_b_reed_bunting,fauna.bird.songbird.reed_bunting,pf_floodplain_meadow,novgorod_land,spring,common,4,core,breeding,diurnal,true,voice;nest,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_reed_bunting__marshy_stream__spring,fa_b_reed_bunting,fauna.bird.songbird.reed_bunting,pf_marshy_stream,novgorod_land,spring,common,4,core,breeding,diurnal,true,voice;nest,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_reed_bunting__hunting_ground__spring,fa_b_reed_bunting,fauna.bird.songbird.reed_bunting,pf_hunting_ground,novgorod_land,spring,common,4,core,breeding,diurnal,true,voice;nest,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_reed_bunting__lake_shore__summer,fa_b_reed_bunting,fauna.bird.songbird.reed_bunting,pf_lake_shore,novgorod_land,summer,common,4,core,breeding,diurnal,true,voice;nest,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_reed_bunting__floodplain_meadow__summer,fa_b_reed_bunting,fauna.bird.songbird.reed_bunting,pf_floodplain_meadow,novgorod_land,summer,common,4,core,breeding,diurnal,true,voice;nest,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_reed_bunting__marshy_stream__summer,fa_b_reed_bunting,fauna.bird.songbird.reed_bunting,pf_marshy_stream,novgorod_land,summer,common,4,core,breeding,diurnal,true,voice;nest,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_reed_bunting__hunting_ground__summer,fa_b_reed_bunting,fauna.bird.songbird.reed_bunting,pf_hunting_ground,novgorod_land,summer,common,4,core,breeding,diurnal,true,voice;nest,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_reed_bunting__lake_shore__autumn,fa_b_reed_bunting,fauna.bird.songbird.reed_bunting,pf_lake_shore,novgorod_land,autumn,common,4,core,present_departing,diurnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_reed_bunting__floodplain_meadow__autumn,fa_b_reed_bunting,fauna.bird.songbird.reed_bunting,pf_floodplain_meadow,novgorod_land,autumn,common,4,core,present_departing,diurnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_reed_bunting__marshy_stream__autumn,fa_b_reed_bunting,fauna.bird.songbird.reed_bunting,pf_marshy_stream,novgorod_land,autumn,common,4,core,present_departing,diurnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_reed_bunting__hunting_ground__autumn,fa_b_reed_bunting,fauna.bird.songbird.reed_bunting,pf_hunting_ground,novgorod_land,autumn,common,4,core,present_departing,diurnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_snow_bunting__arable_field__winter,fa_b_snow_bunting,fauna.bird.songbird.snow_bunting,pf_arable_field,novgorod_land,winter,rare,1,core,irregular,diurnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_snow_bunting__floodplain_meadow__winter,fa_b_snow_bunting,fauna.bird.songbird.snow_bunting,pf_floodplain_meadow,novgorod_land,winter,rare,1,core,irregular,diurnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_snow_bunting__road__winter,fa_b_snow_bunting,fauna.bird.songbird.snow_bunting,pf_road,novgorod_land,winter,rare,1,marginal,irregular,diurnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_snow_bunting__bridge_crossing__winter,fa_b_snow_bunting,fauna.bird.songbird.snow_bunting,pf_bridge_crossing,novgorod_land,winter,rare,1,marginal,irregular,diurnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_snow_bunting__lake_shore__winter,fa_b_snow_bunting,fauna.bird.songbird.snow_bunting,pf_lake_shore,novgorod_land,winter,rare,1,marginal,irregular,diurnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_snow_bunting__hunting_ground__winter,fa_b_snow_bunting,fauna.bird.songbird.snow_bunting,pf_hunting_ground,novgorod_land,winter,rare,1,core,irregular,diurnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_snow_bunting__winter_ice_crossing__winter,fa_b_snow_bunting,fauna.bird.songbird.snow_bunting,pf_winter_ice_crossing,novgorod_land,winter,rare,1,marginal,irregular,diurnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_snow_bunting__arable_field__spring,fa_b_snow_bunting,fauna.bird.songbird.snow_bunting,pf_arable_field,novgorod_land,spring,rare,1,core,passage,diurnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_snow_bunting__floodplain_meadow__spring,fa_b_snow_bunting,fauna.bird.songbird.snow_bunting,pf_floodplain_meadow,novgorod_land,spring,rare,1,core,passage,diurnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_snow_bunting__road__spring,fa_b_snow_bunting,fauna.bird.songbird.snow_bunting,pf_road,novgorod_land,spring,rare,1,marginal,passage,diurnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_snow_bunting__bridge_crossing__spring,fa_b_snow_bunting,fauna.bird.songbird.snow_bunting,pf_bridge_crossing,novgorod_land,spring,rare,1,marginal,passage,diurnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_snow_bunting__lake_shore__spring,fa_b_snow_bunting,fauna.bird.songbird.snow_bunting,pf_lake_shore,novgorod_land,spring,rare,1,marginal,passage,diurnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_snow_bunting__hunting_ground__spring,fa_b_snow_bunting,fauna.bird.songbird.snow_bunting,pf_hunting_ground,novgorod_land,spring,rare,1,core,passage,diurnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_snow_bunting__arable_field__autumn,fa_b_snow_bunting,fauna.bird.songbird.snow_bunting,pf_arable_field,novgorod_land,autumn,rare,1,core,passage,diurnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_snow_bunting__floodplain_meadow__autumn,fa_b_snow_bunting,fauna.bird.songbird.snow_bunting,pf_floodplain_meadow,novgorod_land,autumn,rare,1,core,passage,diurnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_snow_bunting__road__autumn,fa_b_snow_bunting,fauna.bird.songbird.snow_bunting,pf_road,novgorod_land,autumn,rare,1,marginal,passage,diurnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_snow_bunting__bridge_crossing__autumn,fa_b_snow_bunting,fauna.bird.songbird.snow_bunting,pf_bridge_crossing,novgorod_land,autumn,rare,1,marginal,passage,diurnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_snow_bunting__lake_shore__autumn,fa_b_snow_bunting,fauna.bird.songbird.snow_bunting,pf_lake_shore,novgorod_land,autumn,rare,1,marginal,passage,diurnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_snow_bunting__hunting_ground__autumn,fa_b_snow_bunting,fauna.bird.songbird.snow_bunting,pf_hunting_ground,novgorod_land,autumn,rare,1,core,passage,diurnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_chaffinch__conifer_woodland__winter,fa_b_chaffinch,fauna.bird.songbird.chaffinch,pf_conifer_woodland,novgorod_land,winter,common,4,core,irregular,diurnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_chaffinch__mixed_woodland__winter,fa_b_chaffinch,fauna.bird.songbird.chaffinch,pf_mixed_woodland,novgorod_land,winter,common,4,core,irregular,diurnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_chaffinch__broadleaf_woodland__winter,fa_b_chaffinch,fauna.bird.songbird.chaffinch,pf_broadleaf_woodland,novgorod_land,winter,common,4,core,irregular,diurnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_chaffinch__forest_edge__winter,fa_b_chaffinch,fauna.bird.songbird.chaffinch,pf_forest_edge,novgorod_land,winter,common,4,core,irregular,diurnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_chaffinch__orchard_garden__winter,fa_b_chaffinch,fauna.bird.songbird.chaffinch,pf_orchard_garden,novgorod_land,winter,contextual,2,marginal,irregular,diurnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_chaffinch__peasant_homestead__winter,fa_b_chaffinch,fauna.bird.songbird.chaffinch,pf_peasant_homestead,novgorod_land,winter,contextual,2,marginal,irregular,diurnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_chaffinch__rural_yard__winter,fa_b_chaffinch,fauna.bird.songbird.chaffinch,pf_rural_yard,novgorod_land,winter,contextual,2,marginal,irregular,diurnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_chaffinch__hunting_ground__winter,fa_b_chaffinch,fauna.bird.songbird.chaffinch,pf_hunting_ground,novgorod_land,winter,common,4,core,irregular,diurnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_chaffinch__forest_track__winter,fa_b_chaffinch,fauna.bird.songbird.chaffinch,pf_forest_track,novgorod_land,winter,contextual,2,marginal,irregular,diurnal,true,voice,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_chaffinch__conifer_woodland__spring,fa_b_chaffinch,fauna.bird.songbird.chaffinch,pf_conifer_woodland,novgorod_land,spring,ubiquitous,8,core,breeding,diurnal,true,voice;nest,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_chaffinch__mixed_woodland__spring,fa_b_chaffinch,fauna.bird.songbird.chaffinch,pf_mixed_woodland,novgorod_land,spring,ubiquitous,8,core,breeding,diurnal,true,voice;nest,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_chaffinch__broadleaf_woodland__spring,fa_b_chaffinch,fauna.bird.songbird.chaffinch,pf_broadleaf_woodland,novgorod_land,spring,ubiquitous,8,core,breeding,diurnal,true,voice;nest,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_chaffinch__forest_edge__spring,fa_b_chaffinch,fauna.bird.songbird.chaffinch,pf_forest_edge,novgorod_land,spring,ubiquitous,8,core,breeding,diurnal,true,voice;nest,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_chaffinch__orchard_garden__spring,fa_b_chaffinch,fauna.bird.songbird.chaffinch,pf_orchard_garden,novgorod_land,spring,common,4,marginal,breeding,diurnal,true,voice;nest,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_chaffinch__peasant_homestead__spring,fa_b_chaffinch,fauna.bird.songbird.chaffinch,pf_peasant_homestead,novgorod_land,spring,common,4,marginal,breeding,diurnal,true,voice;nest,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_chaffinch__rural_yard__spring,fa_b_chaffinch,fauna.bird.songbird.chaffinch,pf_rural_yard,novgorod_land,spring,common,4,marginal,breeding,diurnal,true,voice;nest,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_chaffinch__hunting_ground__spring,fa_b_chaffinch,fauna.bird.songbird.chaffinch,pf_hunting_ground,novgorod_land,spring,ubiquitous,8,core,breeding,diurnal,true,voice;nest,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_chaffinch__forest_track__spring,fa_b_chaffinch,fauna.bird.songbird.chaffinch,pf_forest_track,novgorod_land,spring,common,4,marginal,breeding,diurnal,true,voice;nest,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_chaffinch__conifer_woodland__summer,fa_b_chaffinch,fauna.bird.songbird.chaffinch,pf_conifer_woodland,novgorod_land,summer,ubiquitous,8,core,breeding,diurnal,true,voice;nest,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_chaffinch__mixed_woodland__summer,fa_b_chaffinch,fauna.bird.songbird.chaffinch,pf_mixed_woodland,novgorod_land,summer,ubiquitous,8,core,breeding,diurnal,true,voice;nest,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_chaffinch__broadleaf_woodland__summer,fa_b_chaffinch,fauna.bird.songbird.chaffinch,pf_broadleaf_woodland,novgorod_land,summer,ubiquitous,8,core,breeding,diurnal,true,voice;nest,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_chaffinch__forest_edge__summer,fa_b_chaffinch,fauna.bird.songbird.chaffinch,pf_forest_edge,novgorod_land,summer,ubiquitous,8,core,breeding,diurnal,true,voice;nest,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_chaffinch__orchard_garden__summer,fa_b_chaffinch,fauna.bird.songbird.chaffinch,pf_orchard_garden,novgorod_land,summer,common,4,marginal,breeding,diurnal,true,voice;nest,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_chaffinch__peasant_homestead__summer,fa_b_chaffinch,fauna.bird.songbird.chaffinch,pf_peasant_homestead,novgorod_land,summer,common,4,marginal,breeding,diurnal,true,voice;nest,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
fhp_b_chaffinch__rural_yard__summer,fa_b_chaffinch,fauna.bird.songbird.chaffinch,pf_rural_yard,novgorod_land,summer,common,4,marginal,breeding,diurnal,true,voice;nest,by_year_season,fauna-mammals-birds/README.md#frequency-rule,SRC_PANT2001;SRC_MALPUK1983;SRC_PF;SRC_FREQ_RULE;SRC_TEMPORAL_V4,B,candidate
