activity_id,name_ru,description_ru,profession_ids,role_ids,location_ids,held_item_ids,used_item_ids,environment_item_ids,consumed_item_ids,produced_item_ids,animal_ids,transport_ids,season_scope,weather_scope,time_of_day,duration_estimate,physical_intensity,pose_hint,previous_activity_ids,next_activity_ids,historical_confidence,source_ids,state_modifiers,prompt_hint
ACT02091,Женщина — владелица или распорядительница скота: проверить животных и ограждение,"Женщина — владелица или распорядительница скота осматривает стадо, хлев, привязь и корм. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0419""]","[""ROL0122""]","[""ARC0001"",""ARC0002"",""STR0013""]","[""AGR0001"",""AGR0002""]","[""AGR0001"",""AGR0002"",""AGR0026"",""HOU0001""]","[""ARC0001"",""ARC0002"",""STR0013""]",[],[],"[""LIV0024"",""LIV0019"",""LIV0016"",""LIV0015"",""LIV0004""]","[""LTR0017""]","[""spring"",""summer"",""autumn"",""winter""]","[""pasture_and_shelter_conditions""]","[""dawn""]","{""min_minutes"":20,""max_minutes"":120,""basis"":""gameplay_estimate""}",medium,watching,[],"[""ACT02092""]",A,"[""SRC028"",""SRC040"",""SRC041"",""SRC042"",""SRC045"",""SRC046"",""SRC074"",""SRC097""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Женщина — владелица или распорядительница скота; проверить животных и ограждение; pose watching; held items AGR0001, AGR0002; location refs ARC0001, ARC0002; no fantasy, no later folk costume, no modern equipment."
ACT02092,"Женщина — владелица или распорядительница скота: накормить, напоить или вывести","Женщина — владелица или распорядительница скота раздаёт корм и воду либо ведёт животных на выпас. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0419""]","[""ROL0122""]","[""ARC0001"",""ARC0002"",""STR0013""]","[""AGR0002"",""AGR0026""]","[""AGR0001"",""AGR0002"",""AGR0026"",""HOU0001""]","[""ARC0001"",""ARC0002"",""STR0013""]",[],[],"[""LIV0024"",""LIV0019"",""LIV0016"",""LIV0015"",""LIV0004""]","[""LTR0017""]","[""spring"",""summer"",""autumn"",""winter""]","[""pasture_and_shelter_conditions""]","[""morning""]","{""min_minutes"":45,""max_minutes"":300,""basis"":""gameplay_estimate""}",heavy,leading_animal,"[""ACT02091""]","[""ACT02093""]",A,"[""SRC028"",""SRC040"",""SRC041"",""SRC042"",""SRC045"",""SRC046"",""SRC074"",""SRC097""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Женщина — владелица или распорядительница скота; накормить, напоить или вывести; pose leading_animal; held items AGR0002, AGR0026; location refs ARC0001, ARC0002; no fantasy, no later folk costume, no modern equipment."
ACT02093,"Женщина — владелица или распорядительница скота: выпасать, доить или работать в упряжи","Женщина — владелица или распорядительница скота выполняет основную хозяйственную операцию. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0419""]","[""ROL0122""]","[""ARC0001"",""ARC0002"",""STR0013""]","[""AGR0026"",""HOU0001""]","[""AGR0001"",""AGR0002"",""AGR0026"",""HOU0001"",""FOD0001"",""CRF0034""]","[""ARC0001"",""ARC0002"",""STR0013""]","[""FOD0051"",""MSC0046""]",[],"[""LIV0024"",""LIV0019"",""LIV0016"",""LIV0015"",""LIV0004""]","[""LTR0017""]","[""spring"",""summer"",""autumn"",""winter""]","[""pasture_and_shelter_conditions""]","[""day""]","{""min_minutes"":20,""max_minutes"":120,""basis"":""gameplay_estimate""}",medium,milking,"[""ACT02092""]","[""ACT02094""]",A,"[""SRC028"",""SRC040"",""SRC041"",""SRC042"",""SRC045"",""SRC046"",""SRC074"",""SRC097""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Женщина — владелица или распорядительница скота; выпасать, доить или работать в упряжи; pose milking; held items AGR0026, HOU0001; location refs ARC0001, ARC0002; no fantasy, no later folk costume, no modern equipment."
ACT02094,Женщина — владелица или распорядительница скота: вернуть и разместить,"Женщина — владелица или распорядительница скота загоняет животных, снимает упряжь, чистит стойло. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0419""]","[""ROL0122""]","[""ARC0001"",""ARC0002"",""STR0013""]","[""HOU0001"",""MSC0040""]","[""AGR0001"",""AGR0002"",""AGR0026"",""HOU0001"",""FOD0001"",""CRF0034""]","[""ARC0001"",""ARC0002"",""STR0013""]",[],"[""FOD0001"",""CRF0034""]","[""LIV0024"",""LIV0019"",""LIV0016"",""LIV0015"",""LIV0004""]","[""LTR0017""]","[""spring"",""summer"",""autumn"",""winter""]","[""pasture_and_shelter_conditions""]","[""evening""]","{""min_minutes"":45,""max_minutes"":300,""basis"":""gameplay_estimate""}",heavy,leading_animal,"[""ACT02093""]","[""ACT02095""]",A,"[""SRC028"",""SRC040"",""SRC041"",""SRC042"",""SRC045"",""SRC046"",""SRC074"",""SRC097""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Женщина — владелица или распорядительница скота; вернуть и разместить; pose leading_animal; held items HOU0001, MSC0040; location refs ARC0001, ARC0002; no fantasy, no later folk costume, no modern equipment."
ACT02095,Женщина — владелица или распорядительница скота: переработать продукт и убрать,"Женщина — владелица или распорядительница скота собирает молоко, шерсть, навоз или готовит корм. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0419""]","[""ROL0122""]","[""ARC0001"",""ARC0002"",""STR0013""]","[""MSC0040"",""MSC0027""]","[""AGR0001"",""AGR0002"",""AGR0026"",""HOU0001""]","[""ARC0001"",""ARC0002"",""STR0013""]",[],[],"[""LIV0024"",""LIV0019"",""LIV0016"",""LIV0015"",""LIV0004""]","[""LTR0017""]","[""spring"",""summer"",""autumn"",""winter""]","[""pasture_and_shelter_conditions""]","[""evening""]","{""min_minutes"":20,""max_minutes"":120,""basis"":""gameplay_estimate""}",medium,carrying,"[""ACT02094""]",[],A,"[""SRC028"",""SRC040"",""SRC041"",""SRC042"",""SRC045"",""SRC046"",""SRC074"",""SRC097""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Женщина — владелица или распорядительница скота; переработать продукт и убрать; pose carrying; held items MSC0040, MSC0027; location refs ARC0001, ARC0002; no fantasy, no later folk costume, no modern equipment."
ACT02096,"Домашний слуга: проверить огонь, воду и запасы","Домашний слуга осматривает дом, печь, воду, пищу, животных и срочные нужды. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0420""]","[""ROL0123""]","[""ARC0020"",""ARC0021"",""ARC0018"",""STR0013""]","[""FUR0002"",""FUR0008""]","[""FUR0002"",""FUR0008"",""HOU0001"",""HOU0013""]","[""ARC0020"",""ARC0021"",""ARC0018"",""STR0013""]",[],[],"[""LIV0005"",""LIV0016"",""LIV0024""]",[],"[""spring"",""summer"",""autumn"",""winter""]","[""weather_changes_fuel_water_and_work""]","[""dawn""]","{""min_minutes"":20,""max_minutes"":120,""basis"":""gameplay_estimate""}",medium,watching,[],"[""ACT02097""]",B,"[""SRC001"",""SRC008"",""SRC012"",""SRC028"",""SRC045"",""SRC067"",""SRC074"",""SRC097"",""SRC100""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Домашний слуга; проверить огонь, воду и запасы; pose watching; held items FUR0002, FUR0008; location refs ARC0020, ARC0021; no fantasy, no later folk costume, no modern equipment."
ACT02097,Домашний слуга: выполнить утреннюю работу,"Домашний слуга топит печь, готовит еду, носит воду или кормит животных. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0420""]","[""ROL0123""]","[""ARC0020"",""ARC0021"",""ARC0018"",""STR0013""]","[""FUR0008"",""HOU0001""]","[""FUR0002"",""FUR0008"",""HOU0001"",""HOU0013""]","[""ARC0020"",""ARC0021"",""ARC0018"",""STR0013""]",[],[],"[""LIV0005"",""LIV0016"",""LIV0024""]",[],"[""spring"",""summer"",""autumn"",""winter""]","[""weather_changes_fuel_water_and_work""]","[""morning""]","{""min_minutes"":20,""max_minutes"":120,""basis"":""gameplay_estimate""}",medium,tending_fire,"[""ACT02096""]","[""ACT02098""]",B,"[""SRC001"",""SRC008"",""SRC012"",""SRC028"",""SRC045"",""SRC067"",""SRC074"",""SRC097"",""SRC100""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Домашний слуга; выполнить утреннюю работу; pose tending_fire; held items FUR0008, HOU0001; location refs ARC0020, ARC0021; no fantasy, no later folk costume, no modern equipment."
ACT02098,Домашний слуга: заниматься производящей домашней работой,"Домашний слуга прядёт, шьёт, ремонтирует, работает в огороде или со складом. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0420""]","[""ROL0123""]","[""ARC0020"",""ARC0021"",""ARC0018"",""STR0013""]","[""HOU0001"",""HOU0013""]","[""FUR0002"",""FUR0008"",""HOU0001"",""HOU0013"",""INT0043"",""INT0015""]","[""ARC0020"",""ARC0021"",""ARC0018"",""STR0013""]",[],[],"[""LIV0005"",""LIV0016"",""LIV0024""]",[],"[""spring"",""summer"",""autumn"",""winter""]","[""weather_changes_fuel_water_and_work""]","[""day""]","{""min_minutes"":20,""max_minutes"":120,""basis"":""gameplay_estimate""}",medium,seated_work,"[""ACT02097""]","[""ACT02099""]",B,"[""SRC001"",""SRC008"",""SRC012"",""SRC028"",""SRC045"",""SRC067"",""SRC074"",""SRC097"",""SRC100""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Домашний слуга; заниматься производящей домашней работой; pose seated_work; held items HOU0001, HOU0013; location refs ARC0020, ARC0021; no fantasy, no later folk costume, no modern equipment."
ACT02099,Домашний слуга: сходить за покупкой или поручением,"Домашний слуга идёт к колодцу, на Торг, в мастерскую либо к соседу. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0420""]","[""ROL0123""]","[""ARC0020"",""ARC0021"",""ARC0018"",""STR0013""]","[""HOU0013"",""HOU0014""]","[""FUR0002"",""FUR0008"",""HOU0001"",""HOU0013"",""INT0043"",""INT0015""]","[""ARC0020"",""ARC0021"",""ARC0018"",""STR0013""]",[],[],"[""LIV0005"",""LIV0016"",""LIV0024""]",[],"[""spring"",""summer"",""autumn"",""winter""]","[""weather_changes_fuel_water_and_work""]","[""day""]","{""min_minutes"":20,""max_minutes"":120,""basis"":""gameplay_estimate""}",medium,walking,"[""ACT02098""]","[""ACT02100""]",B,"[""SRC001"",""SRC008"",""SRC012"",""SRC028"",""SRC045"",""SRC067"",""SRC074"",""SRC097"",""SRC100""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Домашний слуга; сходить за покупкой или поручением; pose walking; held items HOU0013, HOU0014; location refs ARC0020, ARC0021; no fantasy, no later folk costume, no modern equipment."
ACT02100,Домашний слуга: убрать и подготовить ночлег,"Домашний слуга закрывает двор, раскладывает вещи, кормит семью и готовит спальные места. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0420""]","[""ROL0123""]","[""ARC0020"",""ARC0021"",""ARC0018"",""STR0013""]","[""HOU0014"",""HOU0015""]","[""FUR0002"",""FUR0008"",""HOU0001"",""HOU0013""]","[""ARC0020"",""ARC0021"",""ARC0018"",""STR0013""]",[],[],"[""LIV0005"",""LIV0016"",""LIV0024""]",[],"[""spring"",""summer"",""autumn"",""winter""]","[""weather_changes_fuel_water_and_work""]","[""evening""]","{""min_minutes"":20,""max_minutes"":120,""basis"":""gameplay_estimate""}",medium,carrying,"[""ACT02099""]",[],B,"[""SRC001"",""SRC008"",""SRC012"",""SRC028"",""SRC045"",""SRC067"",""SRC074"",""SRC097"",""SRC100""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Домашний слуга; убрать и подготовить ночлег; pose carrying; held items HOU0014, HOU0015; location refs ARC0020, ARC0021; no fantasy, no later folk costume, no modern equipment."
ACT02101,"Домашняя служанка: проверить огонь, воду и запасы","Домашняя служанка осматривает дом, печь, воду, пищу, животных и срочные нужды. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0421""]","[""ROL0124""]","[""ARC0020"",""ARC0021"",""ARC0018"",""STR0013""]","[""FUR0002"",""FUR0008""]","[""FUR0002"",""FUR0008"",""HOU0001"",""HOU0013""]","[""ARC0020"",""ARC0021"",""ARC0018"",""STR0013""]",[],[],"[""LIV0005"",""LIV0016"",""LIV0024""]",[],"[""spring"",""summer"",""autumn"",""winter""]","[""weather_changes_fuel_water_and_work""]","[""dawn""]","{""min_minutes"":20,""max_minutes"":120,""basis"":""gameplay_estimate""}",medium,watching,[],"[""ACT02102""]",B,"[""SRC001"",""SRC008"",""SRC012"",""SRC028"",""SRC045"",""SRC067"",""SRC074"",""SRC097"",""SRC100""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Домашняя служанка; проверить огонь, воду и запасы; pose watching; held items FUR0002, FUR0008; location refs ARC0020, ARC0021; no fantasy, no later folk costume, no modern equipment."
ACT02102,Домашняя служанка: выполнить утреннюю работу,"Домашняя служанка топит печь, готовит еду, носит воду или кормит животных. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0421""]","[""ROL0124""]","[""ARC0020"",""ARC0021"",""ARC0018"",""STR0013""]","[""FUR0008"",""HOU0001""]","[""FUR0002"",""FUR0008"",""HOU0001"",""HOU0013""]","[""ARC0020"",""ARC0021"",""ARC0018"",""STR0013""]",[],[],"[""LIV0005"",""LIV0016"",""LIV0024""]",[],"[""spring"",""summer"",""autumn"",""winter""]","[""weather_changes_fuel_water_and_work""]","[""morning""]","{""min_minutes"":20,""max_minutes"":120,""basis"":""gameplay_estimate""}",medium,tending_fire,"[""ACT02101""]","[""ACT02103""]",B,"[""SRC001"",""SRC008"",""SRC012"",""SRC028"",""SRC045"",""SRC067"",""SRC074"",""SRC097"",""SRC100""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Домашняя служанка; выполнить утреннюю работу; pose tending_fire; held items FUR0008, HOU0001; location refs ARC0020, ARC0021; no fantasy, no later folk costume, no modern equipment."
ACT02103,Домашняя служанка: заниматься производящей домашней работой,"Домашняя служанка прядёт, шьёт, ремонтирует, работает в огороде или со складом. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0421""]","[""ROL0124""]","[""ARC0020"",""ARC0021"",""ARC0018"",""STR0013""]","[""HOU0001"",""HOU0013""]","[""FUR0002"",""FUR0008"",""HOU0001"",""HOU0013"",""INT0043"",""INT0015""]","[""ARC0020"",""ARC0021"",""ARC0018"",""STR0013""]",[],[],"[""LIV0005"",""LIV0016"",""LIV0024""]",[],"[""spring"",""summer"",""autumn"",""winter""]","[""weather_changes_fuel_water_and_work""]","[""day""]","{""min_minutes"":20,""max_minutes"":120,""basis"":""gameplay_estimate""}",medium,seated_work,"[""ACT02102""]","[""ACT02104""]",B,"[""SRC001"",""SRC008"",""SRC012"",""SRC028"",""SRC045"",""SRC067"",""SRC074"",""SRC097"",""SRC100""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Домашняя служанка; заниматься производящей домашней работой; pose seated_work; held items HOU0001, HOU0013; location refs ARC0020, ARC0021; no fantasy, no later folk costume, no modern equipment."
ACT02104,Домашняя служанка: сходить за покупкой или поручением,"Домашняя служанка идёт к колодцу, на Торг, в мастерскую либо к соседу. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0421""]","[""ROL0124""]","[""ARC0020"",""ARC0021"",""ARC0018"",""STR0013""]","[""HOU0013"",""HOU0014""]","[""FUR0002"",""FUR0008"",""HOU0001"",""HOU0013"",""INT0043"",""INT0015""]","[""ARC0020"",""ARC0021"",""ARC0018"",""STR0013""]",[],[],"[""LIV0005"",""LIV0016"",""LIV0024""]",[],"[""spring"",""summer"",""autumn"",""winter""]","[""weather_changes_fuel_water_and_work""]","[""day""]","{""min_minutes"":20,""max_minutes"":120,""basis"":""gameplay_estimate""}",medium,walking,"[""ACT02103""]","[""ACT02105""]",B,"[""SRC001"",""SRC008"",""SRC012"",""SRC028"",""SRC045"",""SRC067"",""SRC074"",""SRC097"",""SRC100""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Домашняя служанка; сходить за покупкой или поручением; pose walking; held items HOU0013, HOU0014; location refs ARC0020, ARC0021; no fantasy, no later folk costume, no modern equipment."
ACT02105,Домашняя служанка: убрать и подготовить ночлег,"Домашняя служанка закрывает двор, раскладывает вещи, кормит семью и готовит спальные места. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0421""]","[""ROL0124""]","[""ARC0020"",""ARC0021"",""ARC0018"",""STR0013""]","[""HOU0014"",""HOU0015""]","[""FUR0002"",""FUR0008"",""HOU0001"",""HOU0013""]","[""ARC0020"",""ARC0021"",""ARC0018"",""STR0013""]",[],[],"[""LIV0005"",""LIV0016"",""LIV0024""]",[],"[""spring"",""summer"",""autumn"",""winter""]","[""weather_changes_fuel_water_and_work""]","[""evening""]","{""min_minutes"":20,""max_minutes"":120,""basis"":""gameplay_estimate""}",medium,carrying,"[""ACT02104""]",[],B,"[""SRC001"",""SRC008"",""SRC012"",""SRC028"",""SRC045"",""SRC067"",""SRC074"",""SRC097"",""SRC100""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Домашняя служанка; убрать и подготовить ночлег; pose carrying; held items HOU0014, HOU0015; location refs ARC0020, ARC0021; no fantasy, no later folk costume, no modern equipment."
ACT02106,Кухонный помощник: принять и отсортировать сырьё,"Кухонный помощник проверяет тушу, рыбу, молоко или иной продукт. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0422""]","[""ROL0125""]","[""INT0015"",""ARC0026"",""STR0011"",""STR0006""]","[""POT0021"",""POT0027""]","[""POT0021"",""POT0027"",""POT0028"",""HOU0013""]","[""ARC0026"",""INT0015"",""STR0011"",""STR0006""]",[],[],[],"[""LTR0021"",""WTR0026""]","[""spring"",""summer"",""autumn"",""winter""]","[""cool_weather_helpful_for_storage""]","[""morning""]","{""min_minutes"":20,""max_minutes"":120,""basis"":""gameplay_estimate""}",medium,standing_idle,[],"[""ACT02107""]",B,"[""SRC025"",""SRC040"",""SRC041"",""SRC042"",""SRC044"",""SRC045""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Кухонный помощник; принять и отсортировать сырьё; pose standing_idle; held items POT0021, POT0027; location refs INT0015, ARC0026; no fantasy, no later folk costume, no modern equipment."
ACT02107,Кухонный помощник: очистить и разделать,"Кухонный помощник режет, потрошит, промывает или процеживает сырьё. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0422""]","[""ROL0125""]","[""INT0015"",""ARC0026"",""STR0011"",""STR0006""]","[""POT0027"",""POT0028""]","[""POT0021"",""POT0027"",""POT0028"",""HOU0013""]","[""ARC0026"",""INT0015"",""STR0011"",""STR0006""]",[],[],[],"[""LTR0021"",""WTR0026""]","[""spring"",""summer"",""autumn"",""winter""]","[""cool_weather_helpful_for_storage""]","[""morning""]","{""min_minutes"":45,""max_minutes"":300,""basis"":""gameplay_estimate""}",heavy,cutting,"[""ACT02106""]","[""ACT02108""]",B,"[""SRC025"",""SRC040"",""SRC041"",""SRC042"",""SRC044"",""SRC045""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Кухонный помощник; очистить и разделать; pose cutting; held items POT0027, POT0028; location refs INT0015, ARC0026; no fantasy, no later folk costume, no modern equipment."
ACT02108,Кухонный помощник: приготовить или сохранить,"Кухонный помощник варит, солит, сушит, сбивает масло либо укладывает в тару. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0422""]","[""ROL0125""]","[""INT0015"",""ARC0026"",""STR0011"",""STR0006""]","[""POT0028"",""HOU0013""]","[""POT0021"",""POT0027"",""POT0028"",""HOU0013"",""INT0043"",""INT0015""]","[""ARC0026"",""INT0015"",""STR0011"",""STR0006""]","[""FOD0051"",""FOD0022"",""FOD0005""]",[],[],"[""LTR0021"",""WTR0026""]","[""spring"",""summer"",""autumn"",""winter""]","[""cool_weather_helpful_for_storage""]","[""day""]","{""min_minutes"":20,""max_minutes"":120,""basis"":""gameplay_estimate""}",medium,stirring,"[""ACT02107""]","[""ACT02109""]",B,"[""SRC025"",""SRC040"",""SRC041"",""SRC042"",""SRC044"",""SRC045""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Кухонный помощник; приготовить или сохранить; pose stirring; held items POT0028, HOU0013; location refs INT0015, ARC0026; no fantasy, no later folk costume, no modern equipment."
ACT02109,Кухонный помощник: разделить на порции,"Кухонный помощник отмеряет продукт для семьи, хранения или продажи. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0422""]","[""ROL0125""]","[""INT0015"",""ARC0026"",""STR0011"",""STR0006""]","[""HOU0013"",""HOU0001""]","[""POT0021"",""POT0027"",""POT0028"",""HOU0013"",""INT0043"",""INT0015""]","[""ARC0026"",""INT0015"",""STR0011"",""STR0006""]",[],"[""FOD0049""]",[],"[""LTR0021"",""WTR0026""]","[""spring"",""summer"",""autumn"",""winter""]","[""cool_weather_helpful_for_storage""]","[""day""]","{""min_minutes"":20,""max_minutes"":120,""basis"":""gameplay_estimate""}",medium,weighing,"[""ACT02108""]","[""ACT02110""]",B,"[""SRC025"",""SRC040"",""SRC041"",""SRC042"",""SRC044"",""SRC045""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Кухонный помощник; разделить на порции; pose weighing; held items HOU0013, HOU0001; location refs INT0015, ARC0026; no fantasy, no later folk costume, no modern equipment."
ACT02110,Кухонный помощник: убрать отходы и хранить,"Кухонный помощник очищает место, выносит отходы и размещает продукт в холоде/таре. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0422""]","[""ROL0125""]","[""INT0015"",""ARC0026"",""STR0011"",""STR0006""]","[""HOU0001"",""AGR0001""]","[""POT0021"",""POT0027"",""POT0028"",""HOU0013""]","[""ARC0026"",""INT0015"",""STR0011"",""STR0006""]",[],[],[],"[""LTR0021"",""WTR0026""]","[""spring"",""summer"",""autumn"",""winter""]","[""cool_weather_helpful_for_storage""]","[""evening""]","{""min_minutes"":20,""max_minutes"":120,""basis"":""gameplay_estimate""}",medium,carrying,"[""ACT02109""]",[],B,"[""SRC025"",""SRC040"",""SRC041"",""SRC042"",""SRC044"",""SRC045""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Кухонный помощник; убрать отходы и хранить; pose carrying; held items HOU0001, AGR0001; location refs INT0015, ARC0026; no fantasy, no later folk costume, no modern equipment."
ACT02111,"Присматривающий за ребёнком: проверить огонь, воду и запасы","Присматривающий за ребёнком осматривает дом, печь, воду, пищу, животных и срочные нужды. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0423""]",[],"[""ARC0020"",""ARC0021"",""ARC0018"",""STR0013""]","[""FUR0002"",""FUR0008""]","[""FUR0002"",""FUR0008"",""HOU0001"",""HOU0013""]","[""ARC0020"",""ARC0021"",""ARC0018"",""STR0013""]",[],[],"[""LIV0005"",""LIV0016"",""LIV0024""]",[],"[""spring"",""summer"",""autumn"",""winter""]","[""weather_changes_fuel_water_and_work""]","[""dawn""]","{""min_minutes"":20,""max_minutes"":120,""basis"":""gameplay_estimate""}",medium,watching,[],"[""ACT02112""]",A,"[""SRC001"",""SRC008"",""SRC012"",""SRC028"",""SRC045"",""SRC067"",""SRC074"",""SRC097"",""SRC100""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Присматривающий за ребёнком; проверить огонь, воду и запасы; pose watching; held items FUR0002, FUR0008; location refs ARC0020, ARC0021; no fantasy, no later folk costume, no modern equipment."
ACT02112,Присматривающий за ребёнком: выполнить утреннюю работу,"Присматривающий за ребёнком топит печь, готовит еду, носит воду или кормит животных. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0423""]",[],"[""ARC0020"",""ARC0021"",""ARC0018"",""STR0013""]","[""FUR0008"",""HOU0001""]","[""FUR0002"",""FUR0008"",""HOU0001"",""HOU0013""]","[""ARC0020"",""ARC0021"",""ARC0018"",""STR0013""]",[],[],"[""LIV0005"",""LIV0016"",""LIV0024""]",[],"[""spring"",""summer"",""autumn"",""winter""]","[""weather_changes_fuel_water_and_work""]","[""morning""]","{""min_minutes"":20,""max_minutes"":120,""basis"":""gameplay_estimate""}",medium,tending_fire,"[""ACT02111""]","[""ACT02113""]",A,"[""SRC001"",""SRC008"",""SRC012"",""SRC028"",""SRC045"",""SRC067"",""SRC074"",""SRC097"",""SRC100""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Присматривающий за ребёнком; выполнить утреннюю работу; pose tending_fire; held items FUR0008, HOU0001; location refs ARC0020, ARC0021; no fantasy, no later folk costume, no modern equipment."
ACT02113,Присматривающий за ребёнком: заниматься производящей домашней работой,"Присматривающий за ребёнком прядёт, шьёт, ремонтирует, работает в огороде или со складом. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0423""]",[],"[""ARC0020"",""ARC0021"",""ARC0018"",""STR0013""]","[""HOU0001"",""HOU0013""]","[""FUR0002"",""FUR0008"",""HOU0001"",""HOU0013"",""INT0043"",""INT0015""]","[""ARC0020"",""ARC0021"",""ARC0018"",""STR0013""]",[],[],"[""LIV0005"",""LIV0016"",""LIV0024""]",[],"[""spring"",""summer"",""autumn"",""winter""]","[""weather_changes_fuel_water_and_work""]","[""day""]","{""min_minutes"":20,""max_minutes"":120,""basis"":""gameplay_estimate""}",medium,seated_work,"[""ACT02112""]","[""ACT02114""]",A,"[""SRC001"",""SRC008"",""SRC012"",""SRC028"",""SRC045"",""SRC067"",""SRC074"",""SRC097"",""SRC100""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Присматривающий за ребёнком; заниматься производящей домашней работой; pose seated_work; held items HOU0001, HOU0013; location refs ARC0020, ARC0021; no fantasy, no later folk costume, no modern equipment."
ACT02114,Присматривающий за ребёнком: сходить за покупкой или поручением,"Присматривающий за ребёнком идёт к колодцу, на Торг, в мастерскую либо к соседу. Действие ограничено доступом, сезоном, физикой, навыком и committed-состоянием мира.","[""PRO0423""]",[],"[""ARC0020"",""ARC0021"",""ARC0018"",""STR0013""]","[""HOU0013"",""HOU0014""]","[""FUR0002"",""FUR0008"",""HOU0001"",""HOU0013"",""INT0043"",""INT0015""]","[""ARC0020"",""ARC0021"",""ARC0018"",""STR0013""]",[],[],"[""LIV0005"",""LIV0016"",""LIV0024""]",[],"[""spring"",""summer"",""autumn"",""winter""]","[""weather_changes_fuel_water_and_work""]","[""day""]","{""min_minutes"":20,""max_minutes"":120,""basis"":""gameplay_estimate""}",medium,walking,"[""ACT02113""]","[""ACT02115""]",A,"[""SRC001"",""SRC008"",""SRC012"",""SRC028"",""SRC045"",""SRC067"",""SRC074"",""SRC097"",""SRC100""]","[""normal_1230"",""famine_1230""]","Novgorod around 1230; Присматривающий за ребёнком; сходить за покупкой или поручением; pose walking; held items HOU0013, HOU0014; location refs ARC0020, ARC0021; no fantasy, no later folk costume, no modern equipment."
