category_id,domain,facet,stable_code,parent_category_id,name_ru,name_en,region_id,origin,source_domain_file,status
cat_item_object_stylus_v1,item,object_type,CAT_ITEM_OBJECT_STYLUS_V1,,писало,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_swaddling_cloth_v1,item,object_type,swaddling_cloth,,Пелёночная ткань,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_sword_v1,item,object_type,CAT_ITEM_OBJECT_SWORD_V1,,меч,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_tablet_weaving_card_v1,item,object_type,tablet_weaving_card,,Дощечки для ткачества поясов,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_tallow_candle_v1,item,object_type,tallow_candle,,Сальная свеча,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_tally_stick_v1,item,object_type,tally_stick,,Счётная палочка с зарубками (бирка),,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_thimble_v1,item,object_type,thimble,,Металлический напёрсток,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_thread_skein_v1,item,object_type,thread_skein,,Моток ремонтной нити,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_tinder_v1,item,object_type,CAT_ITEM_OBJECT_TINDER_V1,,трут,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_tool_case_v1,item,object_type,tool_case,,Кожаный чехол малого инструмента,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_torch_v1,item,object_type,CAT_ITEM_OBJECT_TORCH_V1,,факел,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_towel_linen_v1,item,object_type,towel_linen,,Льняное утиральное полотно,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_toy_figure_v1,item,object_type,toy_figure,,Деревянный конь-игрушка,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_toy_vehicle_v1,item,object_type,toy_vehicle,,Деревянная лодочка-игрушка,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_toy_weapon_v1,item,object_type,toy_weapon,,Деревянный игрушечный меч,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_toy_whistle_v1,item,object_type,toy_whistle,,Глиняная свистулька,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_travel_sack_v1,item,object_type,travel_sack,,Дорожный мешок,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_trough_v1,item,object_type,CAT_ITEM_OBJECT_TROUGH_V1,,корыто,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_trousers_v1,item,object_type,CAT_ITEM_OBJECT_TROUSERS_V1,,штаны,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_tub_v1,item,object_type,tub,,Клёпочная кадка,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_utility_knife_v1,item,object_type,CAT_ITEM_OBJECT_UTILITY_KNIFE_V1,,хозяйственный нож,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_vessel_lid_v1,item,object_type,vessel_lid,,Деревянная крышка сосуда,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_washtub_v1,item,object_type,washtub,,Клёпочная лохань,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_water_v1,item,object_type,CAT_ITEM_OBJECT_WATER_V1,,вода как переносимый запас,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_wax_candle_v1,item,object_type,CAT_ITEM_OBJECT_WAX_CANDLE_V1,,восковая свеча,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_wax_lump_v1,item,object_type,wax_lump,,Кусок воска для таблички или печати,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_wax_tablet_v1,item,object_type,wax_tablet,,Восковая табличка (цера),,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_weaving_shuttle_v1,item,object_type,CAT_ITEM_OBJECT_WEAVING_SHUTTLE_V1,,ткацкий челнок,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_wedge_v1,item,object_type,CAT_ITEM_OBJECT_WEDGE_V1,,клин,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_weight_pouch_v1,item,object_type,weight_pouch,,Мешочек для гирек,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_weight_set_v1,item,object_type,CAT_ITEM_OBJECT_WEIGHT_SET_V1,,набор гирек,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_weight_v1,item,object_type,weight,,Бронзовая гирька кубооктаэдрической формы,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_whetstone_v1,item,object_type,whetstone,,Малый точильный брусок,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_wooden_bowl_v1,item,object_type,CAT_ITEM_OBJECT_WOODEN_BOWL_V1,,деревянная миска,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_wooden_box_v1,item,object_type,wooden_box,,Небольшая деревянная коробочка,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_wooden_cup_v1,item,object_type,CAT_ITEM_OBJECT_WOODEN_CUP_V1,,деревянная чашка,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_wooden_dish_v1,item,object_type,CAT_ITEM_OBJECT_WOODEN_DISH_V1,,деревянное блюдо или поднос,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_wooden_lock_v1,item,object_type,wooden_lock,,Деревянный врезной замок с железным ключом,,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_object_wooden_mallet_v1,item,object_type,CAT_ITEM_OBJECT_WOODEN_MALLET_V1,,деревянная киянка,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_wooden_shovel_v1,item,object_type,CAT_ITEM_OBJECT_WOODEN_SHOVEL_V1,,деревянная лопата,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_wooden_spoon_v1,item,object_type,CAT_ITEM_OBJECT_WOODEN_SPOON_V1,,деревянная ложка,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_wool_outer_garment_v1,item,object_type,CAT_ITEM_OBJECT_WOOL_OUTER_GARMENT_V1,,верхняя шерстяная одежда,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_working_axe_v1,item,object_type,CAT_ITEM_OBJECT_WORKING_AXE_V1,,рабочий топор,,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_object_zmeevik_v1,item,object_type,zmeevik,,Змеевик (медальон-оберег),,,game_base_v1:items-household-personal,data/world-catalogs/novgorod/game-base-v1/items-household-personal/items/item_categories.csv,proposed_new
cat_item_primary_agriculture_fishing_v1,item,primary_function,CAT_ITEM_PRIMARY_AGRICULTURE_FISHING_V1,,,agriculture_fishing,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_primary_clothing_personal_religious_v1,item,primary_function,CAT_ITEM_PRIMARY_CLOTHING_PERSONAL_RELIGIOUS_V1,,,clothing_personal_religious,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_primary_craft_textile_v1,item,primary_function,CAT_ITEM_PRIMARY_CRAFT_TEXTILE_V1,,,craft_textile,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_primary_fire_light_travel_v1,item,primary_function,CAT_ITEM_PRIMARY_FIRE_LIGHT_TRAVEL_V1,,,fire_light_travel,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_primary_food_raw_trade_v1,item,primary_function,CAT_ITEM_PRIMARY_FOOD_RAW_TRADE_V1,,,food_raw_trade,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_primary_household_kitchen_v1,item,primary_function,CAT_ITEM_PRIMARY_HOUSEHOLD_KITCHEN_V1,,,household_kitchen,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_primary_weapons_protection_v1,item,primary_function,CAT_ITEM_PRIMARY_WEAPONS_PROTECTION_V1,,,weapons_protection,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_primary_writing_trade_locks_v1,item,primary_function,CAT_ITEM_PRIMARY_WRITING_TRADE_LOCKS_V1,,,writing_trade_locks,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_property_borrowed_entrusted_item_v1,item,property_category,CAT_ITEM_PROPERTY_BORROWED_ENTRUSTED_ITEM_V1,,,borrowed_entrusted_item,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_property_communal_resource_v1,item,property_category,CAT_ITEM_PROPERTY_COMMUNAL_RESOURCE_V1,,,communal_resource,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_property_household_property_v1,item,property_category,CAT_ITEM_PROPERTY_HOUSEHOLD_PROPERTY_V1,,,household_property,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_property_military_service_gear_v1,item,property_category,CAT_ITEM_PROPERTY_MILITARY_SERVICE_GEAR_V1,,,military_service_gear,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_property_personal_possession_v1,item,property_category,CAT_ITEM_PROPERTY_PERSONAL_POSSESSION_V1,,,personal_possession,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_property_pledged_disputed_property_v1,item,property_category,CAT_ITEM_PROPERTY_PLEDGED_DISPUTED_PROPERTY_V1,,,pledged_disputed_property,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_property_religious_object_v1,item,property_category,CAT_ITEM_PROPERTY_RELIGIOUS_OBJECT_V1,,,religious_object,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_property_service_equipment_v1,item,property_category,CAT_ITEM_PROPERTY_SERVICE_EQUIPMENT_V1,,,service_equipment,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_property_trade_stock_v1,item,property_category,CAT_ITEM_PROPERTY_TRADE_STOCK_V1,,,trade_stock,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_property_workshop_tool_property_v1,item,property_category,CAT_ITEM_PROPERTY_WORKSHOP_TOOL_PROPERTY_V1,,,workshop_tool_property,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_size_packing_1_bundle_1_v1,item,size_band,item_size_packing_1_bundle_1_v1,,,packing cost 1 per bundle 1,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_size_packing_1_bundle_10_v1,item,size_band,item_size_packing_1_bundle_10_v1,,,packing cost 1 per bundle 10,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_size_packing_1_bundle_1000_v1,item,size_band,item_size_packing_1_bundle_1000_v1,,,packing cost 1 per bundle 1000,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_size_packing_1_bundle_12_v1,item,size_band,item_size_packing_1_bundle_12_v1,,,packing cost 1 per bundle 12,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_size_packing_1_bundle_2_v1,item,size_band,item_size_packing_1_bundle_2_v1,,,packing cost 1 per bundle 2,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_size_packing_1_bundle_20_v1,item,size_band,item_size_packing_1_bundle_20_v1,,,packing cost 1 per bundle 20,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_size_packing_1_bundle_3_v1,item,size_band,item_size_packing_1_bundle_3_v1,,,packing cost 1 per bundle 3,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_size_packing_1_bundle_4_v1,item,size_band,item_size_packing_1_bundle_4_v1,,,packing cost 1 per bundle 4,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_size_packing_1_bundle_5_v1,item,size_band,item_size_packing_1_bundle_5_v1,,,packing cost 1 per bundle 5,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_size_packing_1_bundle_500_v1,item,size_band,item_size_packing_1_bundle_500_v1,,,packing cost 1 per bundle 500,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_size_packing_1_bundle_6_v1,item,size_band,item_size_packing_1_bundle_6_v1,,,packing cost 1 per bundle 6,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_size_packing_10_bundle_1_v1,item,size_band,item_size_packing_10_bundle_1_v1,,,packing cost 10 per bundle 1,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_size_packing_12_bundle_1_v1,item,size_band,item_size_packing_12_bundle_1_v1,,,packing cost 12 per bundle 1,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_size_packing_16_bundle_1_v1,item,size_band,item_size_packing_16_bundle_1_v1,,,packing cost 16 per bundle 1,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_size_packing_2_bundle_1_v1,item,size_band,item_size_packing_2_bundle_1_v1,,,packing cost 2 per bundle 1,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_size_packing_2_bundle_2_v1,item,size_band,item_size_packing_2_bundle_2_v1,,,packing cost 2 per bundle 2,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_size_packing_3_bundle_1_v1,item,size_band,item_size_packing_3_bundle_1_v1,,,packing cost 3 per bundle 1,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_size_packing_4_bundle_1_v1,item,size_band,item_size_packing_4_bundle_1_v1,,,packing cost 4 per bundle 1,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_size_packing_5_bundle_1_v1,item,size_band,item_size_packing_5_bundle_1_v1,,,packing cost 5 per bundle 1,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_size_packing_6_bundle_1_v1,item,size_band,item_size_packing_6_bundle_1_v1,,,packing cost 6 per bundle 1,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_size_packing_7_bundle_1_v1,item,size_band,item_size_packing_7_bundle_1_v1,,,packing cost 7 per bundle 1,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_size_packing_8_bundle_1_v1,item,size_band,item_size_packing_8_bundle_1_v1,,,packing cost 8 per bundle 1,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_item_size_packing_9_bundle_1_v1,item,size_band,item_size_packing_9_bundle_1_v1,,,packing cost 9 per bundle 1,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
content_arrows,item,content_type,content_arrows,,,arrows,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
content_coins,item,content_type,content_coins,,,coins,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
content_dry_bulk,item,content_type,content_dry_bulk,,,dry_bulk,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
content_fermented_liquid,item,content_type,content_fermented_liquid,,,fermented_liquid,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
content_fish,item,content_type,content_fish,,,fish,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
content_flour,item,content_type,content_flour,,,flour,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
content_folded_documents,item,content_type,content_folded_documents,,,folded_documents,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
content_food_dry,item,content_type,content_food_dry,,,dry_food,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
content_fragile_items,item,content_type,content_fragile_items,,,fragile_items,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
content_grain,item,content_type,content_grain,,,grain,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
content_honey,item,content_type,content_honey,,,honey,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
content_hot,item,content_type,content_hot,,,hot_items,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
content_household_goods,item,content_type,content_household_goods,,,household_goods,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
content_knife_fitted,item,content_type,content_knife_fitted,,,fitted_knife,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
content_liquid,item,content_type,content_liquid,,,liquid,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
content_meat,item,content_type,content_meat,,,meat,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
content_needles,item,content_type,content_needles,,,needles,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
content_personal_small_items,item,content_type,content_personal_small_items,,,personal_small_items,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
content_salt,item,content_type,content_salt,,,salt,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
content_sharp_uncovered,item,content_type,content_sharp_uncovered,,,uncovered_sharp_edges,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
content_small_dry_goods,item,content_type,content_small_dry_goods,,,small_dry_goods,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
content_small_tools,item,content_type,content_small_tools,,,small_tools,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
content_sword_fitted,item,content_type,content_sword_fitted,,,fitted_sword,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
content_textiles,item,content_type,content_textiles,,,textiles,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
content_trade_goods,item,content_type,content_trade_goods,,,trade_goods,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
content_water,item,content_type,content_water,,,water,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
content_weights,item,content_type,content_weights,,,weights,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
content_wet_bulk,item,content_type,content_wet_bulk,,,wet_bulk,,v17_item_container_v5,data/knowledge-source/imports/item-container-120-v5/candidate/tables/universal_categories.json,draft
cat_pf_arable_field,place_family,place_family,place_family.arable_field,cat_place_family_kind_agrarian,"Пашня, нива",Arable field,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_pf_bathhouse,place_family,place_family,place_family.bathhouse,cat_place_family_kind_structure,Баня,Bathhouse,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_pf_bog,place_family,place_family,place_family.bog,cat_place_family_kind_natural_wetland,"Болото (мох, торф)",Bog,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_pf_bridge_crossing,place_family,place_family,place_family.bridge_crossing,cat_place_family_kind_route,"Мост, мостовая переправа",Bridge crossing,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_pf_broadleaf_woodland,place_family,place_family,place_family.broadleaf_woodland,cat_place_family_kind_natural_forest,"Широколиственный лес (дубравный, липовый участок)",Broadleaf woodland,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_pf_cellar_granary,place_family,place_family,place_family.cellar_granary,cat_place_family_kind_structure,"Погреб, клеть, амбар",Cellar / granary,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_pf_church_interior,place_family,place_family,place_family.church_interior,cat_place_family_kind_interior,Внутренность церкви,Church interior,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_pf_churchyard,place_family,place_family,place_family.churchyard,cat_place_family_kind_religious_space,"Церковный двор, погост",Churchyard,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_pf_conifer_woodland,place_family,place_family,place_family.conifer_woodland,cat_place_family_kind_natural_forest,"Хвойный лес (бор, ельник)",Conifer woodland,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_pf_dwelling_interior,place_family,place_family,place_family.dwelling_interior,cat_place_family_kind_interior,"Жилое помещение (изба, горница)",Dwelling interior,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_pf_ferry_landing,place_family,place_family,place_family.ferry_landing,cat_place_family_kind_water_edge,"Перевоз, причал, высадка",Ferry landing,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_pf_field_margin,place_family,place_family,place_family.field_margin,cat_place_family_kind_agrarian,"Межа, край поля",Field margin,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_pf_fishing_camp,place_family,place_family,place_family.fishing_camp,cat_place_family_kind_work_site,"Рыбацкий стан, тоня",Fishing camp,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_pf_floodplain_meadow,place_family,place_family,place_family.floodplain_meadow,cat_place_family_kind_natural_open,Пойменный луг,Floodplain meadow,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_pf_forest_edge,place_family,place_family,place_family.forest_edge,cat_place_family_kind_natural_edge,"Опушка, лесной край",Forest edge,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_pf_forest_track,place_family,place_family,place_family.forest_track,cat_place_family_kind_route,"Лесная тропа, лесной ход",Forest track,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_pf_grain_drying_shed_ovin,place_family,place_family,place_family.grain_drying_shed_ovin,cat_place_family_kind_structure,Овин (сушильня снопов),Grain-drying shed (ovin),,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_pf_hay_meadow,place_family,place_family,place_family.hay_meadow,cat_place_family_kind_agrarian,Сенокосный луг,Hay meadow,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_pf_hunting_ground,place_family,place_family,place_family.hunting_ground,cat_place_family_kind_use_overlay,Охотничьи угодья,Hunting ground,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
cat_pf_lake_shore,place_family,place_family,place_family.lake_shore,cat_place_family_kind_water_edge,Озёрный берег,Lake shore,,game_base_v1:places-binding,data/world-catalogs/novgorod/game-base-v1/places-binding/categories/place_family_categories.csv,candidate
