it_id,name_ru,name_en,category_id,category_status,category_scope,region_permission,subcategory,item_group,material,technique,size_band,mass_rule,mass_g_nominal,mass_basis,quantity_unit,condition_states,condition_vocab_ref,perceptual_cues,functions,typical_owner_roles,value_band,carry_form,mark_slots,identifying_text_slot,v5_item_template_ref,v5_container_template_ref,master_refs,wk_refs,attestation,source_refs,confidence,status,note
it_hh_small_casket,Малый ларец,small casket,cat_item_object_small_casket_v1,proposed_new,universal,region_novgorod_land,small_storage,HH_SMALL_STORAGE,wood;iron,plank_joined;iron_fittings_optional;lid_or_hinged_cover,hand,band:hand [250-1000 g per piece]; nominal 500 g,500,band default hand,piece,new;serviceable;worn;cracked;split;repaired;charred;damp_swollen;rotting;broken,cond_wood,"цвет: натуральное дерево, тёмная патина от использования | устройство: малый деревянный короб с крышкой и простым замком/защёлкой | следы: зарубки, полировка от рук, трещины, ремонт | размер по источнику: 20–50 см",keeping_valuables;keeping_documents,household_member;trader;elite,valued,not_carried,own;orn;rep;wear;dmg,none,,container_tpl_nov_small_casket_v1,n1230:material_item:fur0024;n1230:material_item:omi00645;n1230:material_item:omi00667,claim:household-furniture-wood,"master FUR0024 (A): Прямое новгородское археологическое, архитектурное или письменное подтверждение в подходящем диапазоне; форму всё равно сверять с конкретным опубликованным экз… ; linked master rows 3, confidence set A ; WK approved claims: 1",master:n1230:material_item:fur0024;master:n1230:material_item:omi00645;master:n1230:material_item:omi00667;v5:container_tpl_nov_small_casket_v1;wk:claim:household-furniture-wood;src:SRC005;src:SRC006;src:SRC008;src:SRC089;src:SRC032;src:SRC007;src:SRC033;src:SRC104,A,candidate,
it_hh_cloth_sack,Тканевый мешок,cloth sack,cat_item_object_sack_v1,proposed_new,universal,region_novgorod_land,small_storage,HH_SMALL_STORAGE,linen;hemp,woven;sewn,small,band:small [50-250 g per piece]; nominal 120 g,120,band default small,piece,clean;soiled;worn;torn;patched;damp;mouldy,cond_textile,"цвет: натуральные материалы | устройство: прямоугольный мешок из грубой ткани, завязанный шнуром | следы: рабочая потёртость, пятна, копоть, починка | размер по источнику: от малого до грузового; объём по содержимому",storing_grain;carrying,household_member;trader,trifle,hand,own;rep;wear;dmg,none,,container_tpl_nov_sack_v1,n1230:material_item:hou0015;n1230:material_item:msc0042,claim:clothing-hemp;claim:trade-economy-batch-03-packaging-material-and-closure-affect-handling-conditionally,"master HOU0015 (A): Прямое новгородское археологическое, архитектурное или письменное подтверждение в подходящем диапазоне; форму всё равно сверять с конкретным опубликованным экз… ; linked master rows 2, confidence set A ; WK approved claims: 2",master:n1230:material_item:hou0015;master:n1230:material_item:msc0042;v5:container_tpl_nov_sack_v1;wk:claim:clothing-hemp;wk:claim:trade-economy-batch-03-packaging-material-and-closure-affect-handling-conditionally;src:SRC045;src:SRC001;src:SRC005;src:SRC006;src:SRC061;src:SRC089;src:SRC003;src:SRC025;src:SRC067,A,candidate,
it_hh_basket,Плетёная корзина,woven basket,cat_item_object_carrying_basket_v1,proposed_new,universal,region_novgorod_land,small_storage,HH_SMALL_STORAGE,willow_or_roots;bast;reed_or_splint,woven,medium,band:medium [1000-5000 g per piece]; nominal 2000 g,2000,band default medium,piece,new;serviceable;worn;cracked;torn;repaired;damp,cond_bark,"цвет: натуральные материалы | устройство: прутья на каркасе; ручка или без неё; археологически сохраняется фрагментарно | следы: рабочая потёртость, пятна, копоть, починка | размер по источнику: ручной размер до крупной корзины",carrying;storing,household_member,trifle,hand;back,rep;wear;dmg,none,,container_tpl_nov_carrying_basket_v1,n1230:material_item:hou0016,claim:trade-economy-batch-03-packaging-shape-and-opening-constrain-what-can-pass-through,master HOU0016 (B): Хорошая реконструкция по новгородским данным и нескольким близким древнерусским аналогиям XII–XIII вв. ; WK approved claims: 1,master:n1230:material_item:hou0016;v5:container_tpl_nov_carrying_basket_v1;wk:claim:trade-economy-batch-03-packaging-shape-and-opening-constrain-what-can-pass-through;src:SRC045;src:SRC001;src:SRC005;src:SRC006;src:SRC061;src:SRC089;src:SRC025,B,candidate,
it_hh_bark_case,Берестяной чехол,birch-bark case,cat_item_object_bark_case_v1,proposed_new,universal,region_novgorod_land,small_storage,HH_SMALL_STORAGE,birch_bark,folded_sewn_bark,small,band:small [50-250 g per piece]; nominal 120 g,120,band default small,piece,new;serviceable;worn;cracked;torn;repaired;damp,cond_bark,"цвет: натуральные материалы | устройство: свернутый лист с прошивкой | следы: рабочая потёртость, пятна, копоть, починка",covering;protecting_tool,household_member,trifle,belt;bag,wear;dmg,none,,,n1230:material_item:hou0023,claim:household-bark-tues,master HOU0023 (B): Хорошая реконструкция по новгородским данным и нескольким близким древнерусским аналогиям XII–XIII вв. ; WK approved claims: 1,master:n1230:material_item:hou0023;wk:claim:household-bark-tues;src:SRC005;src:SRC026;src:SRC027;src:SRC001;src:SRC006;src:SRC061,B,candidate,
it_hh_bark_bundle,Берестяной свёрток с мелкими вещами,birch-bark bundle of small items,cat_item_object_bark_bundle_v1,proposed_new,universal,region_novgorod_land,small_storage,HH_SMALL_STORAGE,birch_bark,wrapped,tiny,band:tiny [1-50 g per piece]; nominal 20 g,20,band default tiny,piece,new;serviceable;worn;cracked;torn;repaired;damp,cond_bark,"цвет: смешанные натуральные материалы, грязь, износ и случайные обломки",keeping_small_items,household_member;traveller,trifle,bag,none,none,,,n1230:material_item:omi01887,claim:household-bark-tues,master OMI01887 (B): Хорошо подтверждаемая реконструкция по нескольким источникам; конкретная форма или сочетание не всегда найдено в одном закрытом комплексе около 1230 года. ; WK approved claims: 1,master:n1230:material_item:omi01887;wk:claim:household-bark-tues;src:SRC005;src:SRC008;src:SRC027;src:SRC045;src:SRC061;src:SRC067;src:SRC084;src:SRC105,B,candidate,
it_hh_cloth_bundle,Тканевый узелок с мелочами,cloth bundle of small items,cat_item_object_cloth_bundle_v1,proposed_new,universal,region_novgorod_land,small_storage,HH_SMALL_STORAGE,linen;textile,wrapped;knotted,tiny,band:tiny [1-50 g per piece]; nominal 20 g,20,band default tiny,piece,clean;soiled;worn;torn;patched;damp;mouldy,cond_textile,"цвет: смешанные натуральные материалы, грязь, износ и случайные обломки",keeping_small_items,household_member;traveller,trifle,bag;hand,none,none,,,n1230:material_item:omi01888,claim:clothing-linen,master OMI01888 (B): Хорошо подтверждаемая реконструкция по нескольким источникам; конкретная форма или сочетание не всегда найдено в одном закрытом комплексе около 1230 года. ; WK approved claims: 1,master:n1230:material_item:omi01888;wk:claim:clothing-linen;src:SRC045;src:SRC005;src:SRC008;src:SRC027;src:SRC061;src:SRC067;src:SRC084;src:SRC105,B,candidate,
it_hh_padlock_cylinder,Навесной цилиндрический замок,cylindrical padlock,cat_item_object_lock_v1,existing_v5_draft,universal,region_novgorod_land,locks_keys,HH_LOCKS,iron;copper_alloy,assembled;forged;brazed,hand,band:hand [250-1000 g per piece]; nominal 900 g,900,v5:item_tpl_nov_lock_v1.mass_grams_per_unit (src_gameplay_physical_policy_v3),piece,serviceable;dull;rusted;bent;cracked;broken;repaired,cond_iron,"цвет: натуральные материалы и цвет товаров | устройство: навесной корпус с дужкой или внутренний механизм по археологическому типу | следы: пломбы, перевязи, грязь, следы складирования | размер по источнику: ладонный",locking_chest;locking_door,household_member;trader,valued,not_carried,mk;orn;rep;wear;dmg,none,item_tpl_nov_lock_v1,,n1230:material_item:trd0029;n1230:material_item:trd0057;n1230:material_item:omi00653;n1230:material_item:omi00654;n1230:material_item:omi00655,claim:population-material-iron-rust,"master TRD0029 (A): Прямое новгородское археологическое, архитектурное или письменное подтверждение в подходящем диапазоне; форму всё равно сверять с конкретным опубликованным экз… ; linked master rows 5, confidence set A ; v5 item_tpl_nov_lock_v1: 4 source bindings (comparative_period) ; WK approved claims: 1",master:n1230:material_item:trd0029;master:n1230:material_item:trd0057;master:n1230:material_item:omi00653;master:n1230:material_item:omi00654;master:n1230:material_item:omi00655;v5:item_tpl_nov_lock_v1;wk:claim:population-material-iron-rust;src:SRC032;src:BIB_LOCKS;src:SRC009;src:SRC027;src:SRC028;src:SRC049;src:SRC053;src:SRC089;src:SRC005;src:SRC007;src:SRC008;src:SRC033;src:SRC104,A,candidate,"Типы навесных замков XII–XIII вв. (цилиндрические), часть с медной пайкой/обкладкой — BIB_LOCKS."
it_hh_door_lock,Железный дверной замок,iron door lock,cat_item_object_lock_v1,existing_v5_draft,universal,region_novgorod_land,locks_keys,HH_LOCKS,iron,assembled;forged,hand,band:hand [250-1000 g per piece]; nominal 900 g,900,v5:item_tpl_nov_lock_v1.mass_grams_per_unit (src_gameplay_physical_policy_v3),piece,serviceable;dull;rusted;bent;cracked;broken;repaired,cond_iron,"цвет: натуральные материалы | устройство: кованый корпус с внутренним механизмом; тип зависит от датировки; скоба и ключ отдельны | следы: рабочая потёртость, пятна, копоть, починка | размер по источнику: ладонный или крупнее",locking_door,household_member,valued,not_carried,mk;rep;wear;dmg,none,item_tpl_nov_lock_v1,,n1230:material_item:hou0002;n1230:material_item:omi00651;n1230:material_item:omi00652;n1230:material_item:omi00656;n1230:material_item:omi00657,claim:population-material-iron-rust,"master HOU0002 (A): Прямое новгородское археологическое, архитектурное или письменное подтверждение в подходящем диапазоне; форму всё равно сверять с конкретным опубликованным экз… ; linked master rows 5, confidence set A ; v5 item_tpl_nov_lock_v1: 4 source bindings (comparative_period) ; WK approved claims: 1",master:n1230:material_item:hou0002;master:n1230:material_item:omi00651;master:n1230:material_item:omi00652;master:n1230:material_item:omi00656;master:n1230:material_item:omi00657;v5:item_tpl_nov_lock_v1;wk:claim:population-material-iron-rust;src:SRC032;src:BIB_LOCKS;src:SRC001;src:SRC005;src:SRC006;src:SRC061;src:SRC089;src:SRC007;src:SRC008;src:SRC033;src:SRC104,A,candidate,
it_hh_chest_lock,Накладной замок сундука,chest lock,cat_item_object_lock_v1,existing_v5_draft,universal,region_novgorod_land,locks_keys,HH_LOCKS,iron,assembled;forged,hand,band:hand [250-1000 g per piece]; nominal 900 g,900,v5:item_tpl_nov_lock_v1.mass_grams_per_unit (src_gameplay_physical_policy_v3),piece,serviceable;dull;rusted;bent;cracked;broken;repaired,cond_iron,"цвет: натуральные материалы и цвет товаров | устройство: составной корпус, пружинный механизм, дужка/засов | следы: пломбы, перевязи, грязь, следы складирования | размер по источнику: ладонный или крупнее",locking_chest,household_member;trader,valued,not_carried,mk;rep;wear;dmg,none,item_tpl_nov_lock_v1,,n1230:material_item:trd0057;n1230:material_item:omi00665;n1230:material_item:omi00671;n1230:material_item:omi00672,claim:population-material-iron-rust,"master TRD0057 (A): Прямое новгородское археологическое, архитектурное или письменное подтверждение в подходящем диапазоне; форму всё равно сверять с конкретным опубликованным экз… ; linked master rows 4, confidence set A ; v5 item_tpl_nov_lock_v1: 4 source bindings (comparative_period) ; WK approved claims: 1",master:n1230:material_item:trd0057;master:n1230:material_item:omi00665;master:n1230:material_item:omi00671;master:n1230:material_item:omi00672;v5:item_tpl_nov_lock_v1;wk:claim:population-material-iron-rust;src:SRC032;src:BIB_LOCKS;src:SRC009;src:SRC027;src:SRC028;src:SRC049;src:SRC053;src:SRC089;src:SRC005;src:SRC007;src:SRC008;src:SRC033;src:SRC104,A,candidate,
it_hh_wooden_lock,Деревянный врезной замок с железным ключом,wooden mortise lock with iron key,cat_item_object_wooden_lock_v1,proposed_new,universal,region_novgorod_land,locks_keys,HH_LOCKS,wood;iron,carved;assembled,medium,band:medium [1000-5000 g per piece]; nominal 2000 g,2000,band default medium,piece,new;serviceable;worn;cracked;split;repaired;charred;damp_swollen;rotting;broken,cond_wood,,locking_door;locking_storehouse,household_member,ordinary,not_carried,rep;wear;dmg,none,,,,claim:household-furniture-wood,WK approved claims: 1,wk:claim:household-furniture-wood;src:BIB_LOCKS;src:SRC005,B,candidate,Деревянные замки с металлическим ключом X — начала XIII в. по сводке типологии (BIB_LOCKS); к 1230 г. — поздний хвост бытования.
it_hh_key,Железный ключ,iron key,cat_item_object_key_v1,existing_v5_draft,universal,region_novgorod_land,locks_keys,HH_LOCKS,iron,forged,small,band:small [50-250 g per piece]; nominal 120 g,120,v5:item_tpl_nov_key_v1.mass_grams_per_unit (src_gameplay_physical_policy_v3),piece,serviceable;dull;rusted;bent;cracked;broken;repaired,cond_iron,"цвет: натуральные материалы | устройство: кованый стержень с бородкой/рабочей частью под конкретный механизм | следы: рабочая потёртость, пятна, копоть, починка | размер по источнику: 5–20 см",opening_lock,household_member;trader,ordinary,belt;cord,orn;wear;dmg;own,none,item_tpl_nov_key_v1,,n1230:material_item:hou0003;n1230:material_item:omi00660;n1230:material_item:omi00662;n1230:material_item:omi00663;n1230:material_item:omi00664,claim:population-material-iron-rust,"master HOU0003 (A): Прямое новгородское археологическое, архитектурное или письменное подтверждение в подходящем диапазоне; форму всё равно сверять с конкретным опубликованным экз… ; linked master rows 5, confidence set A ; v5 item_tpl_nov_key_v1: 4 source bindings (comparative_period) ; WK approved claims: 1",master:n1230:material_item:hou0003;master:n1230:material_item:omi00660;master:n1230:material_item:omi00662;master:n1230:material_item:omi00663;master:n1230:material_item:omi00664;v5:item_tpl_nov_key_v1;wk:claim:population-material-iron-rust;src:SRC032;src:BIB_LOCKS;src:SRC001;src:SRC005;src:SRC006;src:SRC061;src:SRC089;src:SRC007;src:SRC008;src:SRC033;src:SRC104,A,candidate,
it_hh_key_bunch,Связка ключей на шнуре,bunch of keys on a cord,cat_item_object_key_bunch_v1,proposed_new,universal,region_novgorod_land,locks_keys,HH_LOCKS,iron;leather,assembled,small,band:small [50-250 g per set]; nominal 120 g,120,band default small,set,serviceable;dull;rusted;bent;cracked;broken;repaired,cond_iron,"цвет: смешанные натуральные материалы, грязь, износ и случайные обломки",carrying_keys,woman_of_household;household_member;trader,ordinary,belt,own;wear;dmg,none,,,n1230:material_item:omi01897;n1230:material_item:omi01898;n1230:material_item:omi01899,claim:population-leather-straps,"master OMI01897 (B): Хорошо подтверждаемая реконструкция по нескольким источникам; конкретная форма или сочетание не всегда найдено в одном закрытом комплексе около 1230 года. ; linked master rows 3, confidence set B/C ; WK approved claims: 1",master:n1230:material_item:omi01897;master:n1230:material_item:omi01898;master:n1230:material_item:omi01899;wk:claim:population-leather-straps;src:SRC032;src:SRC105;src:SRC005;src:SRC008;src:SRC027;src:SRC045;src:SRC061;src:SRC067;src:SRC084,B,candidate,
it_hh_clay_whorl,Глиняное пряслице,clay spindle whorl,cat_item_object_spindle_whorl_v1,existing_v5_draft,universal,region_novgorod_land,spinning,HH_TEXTILE_WORK,clay,fired_clay,tiny,band:tiny [1-50 g per piece]; nominal 30 g,30,analog v5:item_tpl_nov_spindle_whorl_v1 (src_gameplay_physical_policy_v3),piece,whole;chipped;cracked;repaired_laced;sooted;handle_broken;broken_to_sherds,cond_clay,"цвет: рабочие натуральные тона | устройство: диск/биконическая деталь с центральным отверстием, иногда орнамент | следы: сильная рабочая потёртость, окалина, стружка, копоть, починка | размер по источнику: 2–6 см",weighting_spindle,woman_of_household,trifle,pouch,orn;wear;dmg,none,item_tpl_nov_spindle_whorl_v1,,n1230:material_item:crf0132;n1230:material_item:omi01029,claim:household-spindle-whorl,"master CRF0132 (A): Прямое новгородское археологическое, архитектурное или письменное подтверждение в подходящем диапазоне; форму всё равно сверять с конкретным опубликованным экз… ; linked master rows 2, confidence set A ; v5 item_tpl_nov_spindle_whorl_v1: 4 source bindings (comparative_period) ; WK approved claims: 1",master:n1230:material_item:crf0132;master:n1230:material_item:omi01029;v5:item_tpl_nov_spindle_whorl_v1;wk:claim:household-spindle-whorl;src:SRC045;src:SRC032;src:SRC033;src:SRC005;src:SRC061;src:SRC089;src:SRC024;src:SRC007;src:SRC008;src:SRC067;src:SRC082,A,candidate,
it_hh_slate_whorl,Шиферное (каменное) пряслице,slate spindle whorl,cat_item_object_spindle_whorl_v1,existing_v5_draft,universal,region_novgorod_land,spinning,HH_TEXTILE_WORK,stone,ground_stone;drilled,tiny,band:tiny [1-50 g per piece]; nominal 30 g,30,v5:item_tpl_nov_spindle_whorl_v1.mass_grams_per_unit (src_gameplay_physical_policy_v3),piece,whole;worn;chipped;cracked;broken,cond_stone,"цвет: рабочие натуральные тона | устройство: точёная или вырезанная деталь с отверстием | следы: сильная рабочая потёртость, окалина, стружка, копоть, починка | размер по источнику: 2–6 см",weighting_spindle,woman_of_household,ordinary,pouch,own;orn;ins;wear;dmg,TXT_WHORL_OWNER,item_tpl_nov_spindle_whorl_v1,,n1230:material_item:crf0134;n1230:material_item:omi01130;n1230:material_item:omi01131,claim:household-spindle-whorl,"master CRF0134 (A): Прямое новгородское археологическое, архитектурное или письменное подтверждение в подходящем диапазоне; форму всё равно сверять с конкретным опубликованным экз… ; linked master rows 3, confidence set A/B ; v5 item_tpl_nov_spindle_whorl_v1: 4 source bindings (comparative_period) ; WK approved claims: 1",master:n1230:material_item:crf0134;master:n1230:material_item:omi01130;master:n1230:material_item:omi01131;v5:item_tpl_nov_spindle_whorl_v1;wk:claim:household-spindle-whorl;src:BIB_WHORL;src:BIB_MEDYNTSEVA;src:SRC032;src:SRC033;src:SRC005;src:SRC061;src:SRC089;src:SRC001;src:SRC007;src:SRC008;src:SRC045;src:SRC067,A,candidate,Овручский шифер; владельческие надписи на пряслицах (в т. ч. новгородская находка) — BIB_WHORL.
it_hh_spindle,Деревянное веретено,wooden spindle,cat_item_object_spindle_v1,existing_v5_draft,universal,region_novgorod_land,spinning,HH_TEXTILE_WORK,wood,carved;turned_on_lathe,small,band:small [50-250 g per piece]; nominal 80 g,80,v5:item_tpl_nov_spindle_v1.mass_grams_per_unit (src_gameplay_physical_policy_v3),piece,new;serviceable;worn;cracked;split;repaired;charred;damp_swollen;rotting;broken,cond_wood,"цвет: рабочие натуральные тона | устройство: тонкий прямой стержень с утолщением/пряслицем | следы: сильная рабочая потёртость, окалина, стружка, копоть, починка | размер по источнику: 20–40 см",spinning,woman_of_household,trifle,not_carried,wear;dmg,none,item_tpl_nov_spindle_v1,,n1230:material_item:crf0133,claim:household-utensil-wood,"master CRF0133 (A): Прямое новгородское археологическое, архитектурное или письменное подтверждение в подходящем диапазоне; форму всё равно сверять с конкретным опубликованным экз… ; v5 item_tpl_nov_spindle_v1: 4 source bindings (comparative_period) ; WK approved claims: 1",master:n1230:material_item:crf0133;v5:item_tpl_nov_spindle_v1;wk:claim:household-utensil-wood;src:SRC005;src:SRC032;src:SRC033;src:SRC061;src:SRC089;src:SRC008,A,candidate,
it_hh_distaff,Прялка (лопасть с донцем),distaff,cat_item_object_distaff_v1,existing_v5_draft,universal,region_novgorod_land,spinning,HH_TEXTILE_WORK,wood,carved,hand,band:hand [250-1000 g per piece]; nominal 800 g,800,v5:item_tpl_nov_distaff_v1.mass_grams_per_unit (src_gameplay_physical_policy_v3),piece,new;serviceable;worn;cracked;split;repaired;charred;damp_swollen;rotting;broken,cond_wood,"цвет: рабочие натуральные тона | устройство: простая вертикальная палка/лопасть или ручная кудельная палочка; развитая резная прялка поздняя | следы: сильная рабочая потёртость, окалина, стружка, копоть, починка | размер по источнику: от ручной до сидячей конструкции",holding_fibre,woman_of_household,ordinary,not_carried,own;orn;rep;wear;dmg,TXT_WOOD_OWNER_POSSESSIVE,item_tpl_nov_distaff_v1,,n1230:material_item:crf0028;n1230:material_item:crf0135,claim:household-utensil-wood,"master CRF0028 (C): Осторожная реконструкция: функция или наличие вероятны, но конкретная форма/конструкция для Новгорода около 1230 не закреплена полностью. ; linked master rows 2, confidence set C ; v5 item_tpl_nov_distaff_v1: 4 source bindings (comparative_period) ; WK approved claims: 1",master:n1230:material_item:crf0028;master:n1230:material_item:crf0135;v5:item_tpl_nov_distaff_v1;wk:claim:household-utensil-wood;src:SRC005;src:SRC006;src:SRC032;src:SRC033;src:SRC061;src:SRC089;src:SRC045;src:SRC008,C,candidate,Master CRF0028/CRF0135 = C; форма осторожная.
it_hh_fiber_comb,Гребень для расчёсывания волокна,fibre comb,cat_item_object_fiber_comb_v1,existing_v5_draft,universal,region_novgorod_land,fibre_preparation,HH_TEXTILE_WORK,wood;iron,carved,hand,band:hand [250-1000 g per piece]; nominal 350 g,350,v5:item_tpl_nov_fiber_comb_v1.mass_grams_per_unit (src_gameplay_physical_policy_v3),piece,new;serviceable;worn;cracked;split;repaired;charred;damp_swollen;rotting;broken,cond_wood,"цвет: рабочие натуральные тона | устройство: доска/рукоять с рядом длинных зубьев | следы: сильная рабочая потёртость, окалина, стружка, копоть, починка | размер по источнику: 20–60 см",combing_flax;combing_wool,woman_of_household,ordinary,not_carried,wear;dmg;rep,none,item_tpl_nov_fiber_comb_v1,,n1230:material_item:crf0127,claim:clothing-linen,master CRF0127 (B): Хорошая реконструкция по новгородским данным и нескольким близким древнерусским аналогиям XII–XIII вв. ; v5 item_tpl_nov_fiber_comb_v1: 4 source bindings (comparative_period) ; WK approved claims: 1,master:n1230:material_item:crf0127;v5:item_tpl_nov_fiber_comb_v1;wk:claim:clothing-linen;src:SRC005;src:SRC032;src:SRC033;src:SRC061;src:SRC089;src:SRC045,B,candidate,
it_hh_scutcher,Трепало для льна,flax scutcher,cat_item_object_flax_scutcher_v1,proposed_new,universal,region_novgorod_land,fibre_preparation,HH_TEXTILE_WORK,wood,carved,hand,band:hand [250-1000 g per piece]; nominal 500 g,500,band default hand,piece,new;serviceable;worn;cracked;split;repaired;charred;damp_swollen;rotting;broken,cond_wood,"цвет: рабочие натуральные тона | устройство: длинная плоская деревянная лопатка/меч | следы: сильная рабочая потёртость, окалина, стружка, копоть, починка | размер по источнику: 40–100 см",scutching_flax,woman_of_household,trifle,not_carried,wear;dmg,none,,,n1230:material_item:crf0128,claim:material-water-linen-flax-origin,master CRF0128 (B): Хорошая реконструкция по новгородским данным и нескольким близким древнерусским аналогиям XII–XIII вв. ; WK approved claims: 1,master:n1230:material_item:crf0128;wk:claim:material-water-linen-flax-origin;src:SRC005;src:SRC032;src:SRC033;src:SRC061;src:SRC089;src:SRC045,B,candidate,
it_hh_reel,Мотовило,yarn reel,cat_item_object_reel_winder_v1,proposed_new,universal,region_novgorod_land,spinning,HH_TEXTILE_WORK,wood,carved;assembled,medium,band:medium [1000-5000 g per piece]; nominal 2000 g,2000,band default medium,piece,new;serviceable;worn;cracked;split;repaired;charred;damp_swollen;rotting;broken,cond_wood,"цвет: рабочие натуральные тона | устройство: крестообразная или рамная ручная конструкция | следы: сильная рабочая потёртость, окалина, стружка, копоть, починка | размер по источнику: 30–80 см",winding_yarn,woman_of_household,trifle,not_carried,wear;dmg,none,,,n1230:material_item:crf0139,claim:household-utensil-wood,master CRF0139 (B): Хорошая реконструкция по новгородским данным и нескольким близким древнерусским аналогиям XII–XIII вв. ; WK approved claims: 1,master:n1230:material_item:crf0139;wk:claim:household-utensil-wood;src:SRC005;src:SRC032;src:SRC033;src:SRC061;src:SRC089;src:SRC008,B,candidate,
it_hh_shuttle,Ткацкий челнок,weaving shuttle,cat_item_object_weaving_shuttle_v1,existing_v5_draft,universal,region_novgorod_land,weaving,HH_TEXTILE_WORK,wood,carved,small,band:small [50-250 g per piece]; nominal 150 g,150,v5:item_tpl_nov_weaving_shuttle_v1.mass_grams_per_unit (src_gameplay_physical_policy_v3),piece,new;serviceable;worn;cracked;split;repaired;charred;damp_swollen;rotting;broken,cond_wood,"цвет: рабочие натуральные тона | устройство: узкая лодочкообразная деталь с намотанной нитью/катушкой | следы: сильная рабочая потёртость, окалина, стружка, копоть, починка | размер по источнику: 15–35 см",weaving,woman_of_household,trifle,not_carried,orn;wear;dmg,none,item_tpl_nov_weaving_shuttle_v1,,n1230:material_item:crf0143,claim:household-utensil-wood,"master CRF0143 (A): Прямое новгородское археологическое, архитектурное или письменное подтверждение в подходящем диапазоне; форму всё равно сверять с конкретным опубликованным экз… ; v5 item_tpl_nov_weaving_shuttle_v1: 4 source bindings (comparative_period) ; WK approved claims: 1",master:n1230:material_item:crf0143;v5:item_tpl_nov_weaving_shuttle_v1;wk:claim:household-utensil-wood;src:SRC005;src:SRC032;src:SRC033;src:SRC061;src:SRC089;src:SRC008,A,candidate,
it_hh_loom_weight,Ткацкое грузило,loom weight,cat_item_object_loom_weight_v1,proposed_new,universal,region_novgorod_land,weaving,HH_TEXTILE_WORK,clay;stone,fired_clay;ground_stone,small,band:small [50-250 g per piece]; nominal 120 g,120,band default small,piece,whole;chipped;cracked;repaired_laced;sooted;handle_broken;broken_to_sherds,cond_clay,"цвет: рабочие натуральные тона | устройство: диск/пирамидальная деталь с отверстием | следы: сильная рабочая потёртость, окалина, стружка, копоть, починка | размер по источнику: ладонный размер",tensioning_warp,woman_of_household,trifle,not_carried,wear;dmg,none,,,n1230:material_item:crf0052,claim:household-spindle-whorl,"master CRF0052 (A): Прямое новгородское археологическое, архитектурное или письменное подтверждение в подходящем диапазоне; форму всё равно сверять с конкретным опубликованным экз… ; WK approved claims: 1",master:n1230:material_item:crf0052;wk:claim:household-spindle-whorl;src:SRC045;src:SRC025;src:SRC032;src:SRC033;src:SRC005;src:SRC061;src:SRC089,A,candidate,
it_hh_tablet_card,Дощечки для ткачества поясов,tablet-weaving cards,cat_item_object_tablet_weaving_card_v1,proposed_new,universal,region_novgorod_land,weaving,HH_TEXTILE_WORK,wood;bone_or_antler,carved,tiny,band:tiny [1-50 g per set]; nominal 20 g,20,band default tiny,set,new;serviceable;worn;cracked;split;repaired;charred;damp_swollen;rotting;broken,cond_wood,"цвет: рабочие натуральные тона | устройство: квадратная/многоугольная пластина с отверстиями по углам | следы: сильная рабочая потёртость, окалина, стружка, копоть, починка | размер по источнику: несколько сантиметров",weaving_bands,woman_of_household,trifle,pouch,orn;wear,none,,,n1230:material_item:crf0083,claim:clothing-linen-plain-or-twill,"master CRF0083 (A): Прямое новгородское археологическое, архитектурное или письменное подтверждение в подходящем диапазоне; форму всё равно сверять с конкретным опубликованным экз… ; WK approved claims: 1",master:n1230:material_item:crf0083;wk:claim:clothing-linen-plain-or-twill;src:SRC005;src:SRC032;src:SRC033;src:SRC061;src:SRC089;src:SRC045,A,candidate,
it_hh_tow,Кудель (подготовленное волокно),prepared fibre (tow),cat_item_object_flax_tow_bundle_v1,proposed_new,universal,region_novgorod_land,fibre_preparation,HH_TEXTILE_WORK,flax;wool,prepared,small,band:small [50-250 g per bundle]; nominal 120 g,120,band default small,bundle,clean;soiled;worn;torn;patched;damp;mouldy,cond_textile,"цвет: рабочие натуральные тона | устройство: пучок расчёсанных волокон, закреплённый на палке/удерживаемый рукой | следы: сильная рабочая потёртость, окалина, стружка, копоть, починка | размер по источнику: ручной пучок",spinning_stock,woman_of_household,trifle,not_carried,none,none,,,n1230:material_item:crf0034,claim:material-water-linen-flax-origin;claim:clothing-wool,master CRF0034 (B): Хорошая реконструкция по новгородским данным и нескольким близким древнерусским аналогиям XII–XIII вв. ; WK approved claims: 2,master:n1230:material_item:crf0034;wk:claim:material-water-linen-flax-origin;wk:claim:clothing-wool;src:SRC045;src:SRC032;src:SRC033;src:SRC005;src:SRC061;src:SRC089,B,candidate,
