ipf_id,ref_kind,item_or_category_ref,category_id,item_group,name_ru,pf_id,pf_class,frequency_class,weight,count_limit_rule,allowed_seasons,refresh_class,find_context,owner_rule_ref,derivation_rule,wk_check,superseded_by,source_refs,confidence,status
ipf_m_omi02202__river_wharf,master,n1230:material_item:omi02202,,REFUSE_SALVAGE,Лужа с навозной плёнкой,river_wharf,public_wharf,common,4,batch_or_portion:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_river_wharf__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012677,B,candidate
ipf_m_omi02202__road,master,n1230:material_item:omi02202,,REFUSE_SALVAGE,Лужа с навозной плёнкой,road,public_route,common,4,batch_or_portion:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_road__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012678,B,candidate
ipf_m_omi02202__town_courtyard,master,n1230:material_item:omi02202,,REFUSE_SALVAGE,Лужа с навозной плёнкой,town_courtyard,settled_private,common,4,batch_or_portion:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_town_courtyard__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012676;master_link:ILO012679,B,candidate
ipf_m_omi02202__town_street,master,n1230:material_item:omi02202,,REFUSE_SALVAGE,Лужа с навозной плёнкой,town_street,public_street,common,4,batch_or_portion:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_town_street__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012675,B,candidate
ipf_m_omi02202__village_lane,master,n1230:material_item:omi02202,,REFUSE_SALVAGE,Лужа с навозной плёнкой,village_lane,public_route,common,4,batch_or_portion:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_village_lane__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012678,B,candidate
ipf_m_omi02203__ferry_landing,master,n1230:material_item:omi02203,,REFUSE_SALVAGE,Ледяная корка с вмёрзшей соломой,ferry_landing,public_ferry,common,4,batch_or_portion:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_ferry_landing__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012682,B,candidate
ipf_m_omi02203__peasant_homestead,master,n1230:material_item:omi02203,,REFUSE_SALVAGE,Ледяная корка с вмёрзшей соломой,peasant_homestead,settled_private,common,4,batch_or_portion:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_peasant_homestead__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012681;master_link:ILO012684,B,candidate
ipf_m_omi02203__river_wharf,master,n1230:material_item:omi02203,,REFUSE_SALVAGE,Ледяная корка с вмёрзшей соломой,river_wharf,public_wharf,common,4,batch_or_portion:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_river_wharf__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012682,B,candidate
ipf_m_omi02203__road,master,n1230:material_item:omi02203,,REFUSE_SALVAGE,Ледяная корка с вмёрзшей соломой,road,public_route,common,4,batch_or_portion:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_road__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012683,B,candidate
ipf_m_omi02203__town_courtyard,master,n1230:material_item:omi02203,,REFUSE_SALVAGE,Ледяная корка с вмёрзшей соломой,town_courtyard,settled_private,common,4,batch_or_portion:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_town_courtyard__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012681;master_link:ILO012684,B,candidate
ipf_m_omi02203__town_street,master,n1230:material_item:omi02203,,REFUSE_SALVAGE,Ледяная корка с вмёрзшей соломой,town_street,public_street,common,4,batch_or_portion:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_town_street__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012680,B,candidate
ipf_m_omi02203__village_lane,master,n1230:material_item:omi02203,,REFUSE_SALVAGE,Ледяная корка с вмёрзшей соломой,village_lane,public_route,common,4,batch_or_portion:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_village_lane__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012683,B,candidate
ipf_m_omi02204__ferry_landing,master,n1230:material_item:omi02204,,REFUSE_SALVAGE,Снежная каша с грязью,ferry_landing,public_ferry,ubiquitous,8,batch_or_portion:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_ferry_landing__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012687,B,candidate
ipf_m_omi02204__peasant_homestead,master,n1230:material_item:omi02204,,REFUSE_SALVAGE,Снежная каша с грязью,peasant_homestead,settled_private,ubiquitous,8,batch_or_portion:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_peasant_homestead__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012686;master_link:ILO012689,B,candidate
ipf_m_omi02204__river_wharf,master,n1230:material_item:omi02204,,REFUSE_SALVAGE,Снежная каша с грязью,river_wharf,public_wharf,ubiquitous,8,batch_or_portion:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_river_wharf__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012687,B,candidate
ipf_m_omi02204__road,master,n1230:material_item:omi02204,,REFUSE_SALVAGE,Снежная каша с грязью,road,public_route,ubiquitous,8,batch_or_portion:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_road__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012688,B,candidate
ipf_m_omi02204__town_courtyard,master,n1230:material_item:omi02204,,REFUSE_SALVAGE,Снежная каша с грязью,town_courtyard,settled_private,ubiquitous,8,batch_or_portion:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_town_courtyard__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012686;master_link:ILO012689,B,candidate
ipf_m_omi02204__town_street,master,n1230:material_item:omi02204,,REFUSE_SALVAGE,Снежная каша с грязью,town_street,public_street,ubiquitous,8,batch_or_portion:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_town_street__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012685,B,candidate
ipf_m_omi02204__village_lane,master,n1230:material_item:omi02204,,REFUSE_SALVAGE,Снежная каша с грязью,village_lane,public_route,ubiquitous,8,batch_or_portion:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_village_lane__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012688,B,candidate
ipf_m_omi02205__ferry_landing,master,n1230:material_item:omi02205,,REFUSE_SALVAGE,Песок и ил между плахами мостовой,ferry_landing,public_ferry,ubiquitous,8,batch_or_portion:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_ferry_landing__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012692,B,candidate
ipf_m_omi02205__peasant_homestead,master,n1230:material_item:omi02205,,REFUSE_SALVAGE,Песок и ил между плахами мостовой,peasant_homestead,settled_private,ubiquitous,8,batch_or_portion:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_peasant_homestead__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012691;master_link:ILO012694,B,candidate
ipf_m_omi02205__river_wharf,master,n1230:material_item:omi02205,,REFUSE_SALVAGE,Песок и ил между плахами мостовой,river_wharf,public_wharf,ubiquitous,8,batch_or_portion:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_river_wharf__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012692,B,candidate
ipf_m_omi02205__road,master,n1230:material_item:omi02205,,REFUSE_SALVAGE,Песок и ил между плахами мостовой,road,public_route,ubiquitous,8,batch_or_portion:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_road__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012693,B,candidate
ipf_m_omi02205__town_courtyard,master,n1230:material_item:omi02205,,REFUSE_SALVAGE,Песок и ил между плахами мостовой,town_courtyard,settled_private,ubiquitous,8,batch_or_portion:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_town_courtyard__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012691;master_link:ILO012694,B,candidate
ipf_m_omi02205__town_street,master,n1230:material_item:omi02205,,REFUSE_SALVAGE,Песок и ил между плахами мостовой,town_street,public_street,ubiquitous,8,batch_or_portion:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_town_street__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012690,B,candidate
ipf_m_omi02205__village_lane,master,n1230:material_item:omi02205,,REFUSE_SALVAGE,Песок и ил между плахами мостовой,village_lane,public_route,ubiquitous,8,batch_or_portion:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_village_lane__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012693,B,candidate
ipf_m_omi02206__ferry_landing,master,n1230:material_item:omi02206,,REFUSE_SALVAGE,Сгнившая щепа между настилами,ferry_landing,public_ferry,ubiquitous,8,portion_or_local_accumulation:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_ferry_landing__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012697,B,candidate
ipf_m_omi02206__peasant_homestead,master,n1230:material_item:omi02206,,REFUSE_SALVAGE,Сгнившая щепа между настилами,peasant_homestead,settled_private,ubiquitous,8,portion_or_local_accumulation:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_peasant_homestead__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012696;master_link:ILO012699,B,candidate
ipf_m_omi02206__river_wharf,master,n1230:material_item:omi02206,,REFUSE_SALVAGE,Сгнившая щепа между настилами,river_wharf,public_wharf,ubiquitous,8,portion_or_local_accumulation:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_river_wharf__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012697,B,candidate
ipf_m_omi02206__road,master,n1230:material_item:omi02206,,REFUSE_SALVAGE,Сгнившая щепа между настилами,road,public_route,ubiquitous,8,portion_or_local_accumulation:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_road__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012698,B,candidate
ipf_m_omi02206__town_courtyard,master,n1230:material_item:omi02206,,REFUSE_SALVAGE,Сгнившая щепа между настилами,town_courtyard,settled_private,ubiquitous,8,portion_or_local_accumulation:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_town_courtyard__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012696;master_link:ILO012699,B,candidate
ipf_m_omi02206__town_street,master,n1230:material_item:omi02206,,REFUSE_SALVAGE,Сгнившая щепа между настилами,town_street,public_street,ubiquitous,8,portion_or_local_accumulation:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_town_street__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012695,B,candidate
ipf_m_omi02206__village_lane,master,n1230:material_item:omi02206,,REFUSE_SALVAGE,Сгнившая щепа между настилами,village_lane,public_route,ubiquitous,8,portion_or_local_accumulation:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_village_lane__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012698,B,candidate
ipf_m_omi02207__ferry_landing,master,n1230:material_item:omi02207,,REFUSE_SALVAGE,Обломок доски мостовой с истёртой поверхностью,ferry_landing,public_ferry,common,4,countable_or_batch:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_ferry_landing__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012702,B,candidate
ipf_m_omi02207__peasant_homestead,master,n1230:material_item:omi02207,,REFUSE_SALVAGE,Обломок доски мостовой с истёртой поверхностью,peasant_homestead,settled_private,common,4,countable_or_batch:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_peasant_homestead__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012701;master_link:ILO012704,B,candidate
ipf_m_omi02207__river_wharf,master,n1230:material_item:omi02207,,REFUSE_SALVAGE,Обломок доски мостовой с истёртой поверхностью,river_wharf,public_wharf,common,4,countable_or_batch:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_river_wharf__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012702,B,candidate
ipf_m_omi02207__road,master,n1230:material_item:omi02207,,REFUSE_SALVAGE,Обломок доски мостовой с истёртой поверхностью,road,public_route,common,4,countable_or_batch:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_road__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012703,B,candidate
ipf_m_omi02207__town_courtyard,master,n1230:material_item:omi02207,,REFUSE_SALVAGE,Обломок доски мостовой с истёртой поверхностью,town_courtyard,settled_private,common,4,countable_or_batch:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_town_courtyard__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012701;master_link:ILO012704,B,candidate
ipf_m_omi02207__town_street,master,n1230:material_item:omi02207,,REFUSE_SALVAGE,Обломок доски мостовой с истёртой поверхностью,town_street,public_street,common,4,countable_or_batch:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_town_street__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012700,B,candidate
ipf_m_omi02207__village_lane,master,n1230:material_item:omi02207,,REFUSE_SALVAGE,Обломок доски мостовой с истёртой поверхностью,village_lane,public_route,common,4,countable_or_batch:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_village_lane__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012703,B,candidate
ipf_m_omi02209__ferry_landing,master,n1230:material_item:omi02209,,REFUSE_SALVAGE,Пучок мха из шва настила,ferry_landing,public_ferry,common,4,countable_or_batch:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_ferry_landing__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012712,B,candidate
ipf_m_omi02209__peasant_homestead,master,n1230:material_item:omi02209,,REFUSE_SALVAGE,Пучок мха из шва настила,peasant_homestead,settled_private,common,4,countable_or_batch:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_peasant_homestead__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012711;master_link:ILO012714,B,candidate
ipf_m_omi02209__river_wharf,master,n1230:material_item:omi02209,,REFUSE_SALVAGE,Пучок мха из шва настила,river_wharf,public_wharf,common,4,countable_or_batch:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_river_wharf__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012712,B,candidate
ipf_m_omi02209__road,master,n1230:material_item:omi02209,,REFUSE_SALVAGE,Пучок мха из шва настила,road,public_route,common,4,countable_or_batch:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_road__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012713,B,candidate
ipf_m_omi02209__town_courtyard,master,n1230:material_item:omi02209,,REFUSE_SALVAGE,Пучок мха из шва настила,town_courtyard,settled_private,common,4,countable_or_batch:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_town_courtyard__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012711;master_link:ILO012714,B,candidate
ipf_m_omi02209__town_street,master,n1230:material_item:omi02209,,REFUSE_SALVAGE,Пучок мха из шва настила,town_street,public_street,common,4,countable_or_batch:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_town_street__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012710,B,candidate
ipf_m_omi02209__village_lane,master,n1230:material_item:omi02209,,REFUSE_SALVAGE,Пучок мха из шва настила,village_lane,public_route,common,4,countable_or_batch:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_village_lane__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012713,B,candidate
ipf_m_omi02210__cellar_granary,master,n1230:material_item:omi02210,,REFUSE_SALVAGE,Водонасыщенный деревянный обломок,cellar_granary,settled_private,ubiquitous,8,countable_or_batch:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_cellar_granary__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012720,B,candidate
ipf_m_omi02210__dwelling_interior,master,n1230:material_item:omi02210,,REFUSE_SALVAGE,Водонасыщенный деревянный обломок,dwelling_interior,settled_private,ubiquitous,8,countable_or_batch:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_dwelling_interior__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012721,B,candidate
ipf_m_omi02210__ferry_landing,master,n1230:material_item:omi02210,,REFUSE_SALVAGE,Водонасыщенный деревянный обломок,ferry_landing,public_ferry,ubiquitous,8,countable_or_batch:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_ferry_landing__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012718,B,candidate
ipf_m_omi02210__lake_shore,master,n1230:material_item:omi02210,,REFUSE_SALVAGE,Водонасыщенный деревянный обломок,lake_shore,wild,contextual,2,countable_or_batch:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,loose_dropped,own_lake_shore__loose_dropped__all,R_MASTER_LINK+R_LOSS_DOWNGRADE,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012717,B,candidate
ipf_m_omi02210__peasant_homestead,master,n1230:material_item:omi02210,,REFUSE_SALVAGE,Водонасыщенный деревянный обломок,peasant_homestead,settled_private,ubiquitous,8,countable_or_batch:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_peasant_homestead__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012715;master_link:ILO012719,B,candidate
ipf_m_omi02210__river_wharf,master,n1230:material_item:omi02210,,REFUSE_SALVAGE,Водонасыщенный деревянный обломок,river_wharf,public_wharf,ubiquitous,8,countable_or_batch:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_river_wharf__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012718,B,candidate
ipf_m_omi02210__riverbank,master,n1230:material_item:omi02210,,REFUSE_SALVAGE,Водонасыщенный деревянный обломок,riverbank,wild,contextual,2,countable_or_batch:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,loose_dropped,own_riverbank__loose_dropped__all,R_MASTER_LINK+R_LOSS_DOWNGRADE,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012717,B,candidate
ipf_m_omi02210__town_courtyard,master,n1230:material_item:omi02210,,REFUSE_SALVAGE,Водонасыщенный деревянный обломок,town_courtyard,settled_private,ubiquitous,8,countable_or_batch:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_town_courtyard__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012715;master_link:ILO012719,B,candidate
ipf_m_omi02210__town_street,master,n1230:material_item:omi02210,,REFUSE_SALVAGE,Водонасыщенный деревянный обломок,town_street,public_street,ubiquitous,8,countable_or_batch:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_town_street__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012716,B,candidate
ipf_m_omi02211__cellar_granary,master,n1230:material_item:omi02211,,REFUSE_SALVAGE,Почерневшая водонасыщенная доска,cellar_granary,settled_private,common,4,countable_or_batch:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_cellar_granary__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012727,B,candidate
ipf_m_omi02211__dwelling_interior,master,n1230:material_item:omi02211,,REFUSE_SALVAGE,Почерневшая водонасыщенная доска,dwelling_interior,settled_private,common,4,countable_or_batch:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_dwelling_interior__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012728,B,candidate
ipf_m_omi02211__ferry_landing,master,n1230:material_item:omi02211,,REFUSE_SALVAGE,Почерневшая водонасыщенная доска,ferry_landing,public_ferry,common,4,countable_or_batch:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_ferry_landing__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012725,B,candidate
ipf_m_omi02211__lake_shore,master,n1230:material_item:omi02211,,REFUSE_SALVAGE,Почерневшая водонасыщенная доска,lake_shore,wild,rare,1,countable_or_batch:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,loose_dropped,own_lake_shore__loose_dropped__all,R_MASTER_LINK+R_LOSS_DOWNGRADE,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012724,B,candidate
ipf_m_omi02211__peasant_homestead,master,n1230:material_item:omi02211,,REFUSE_SALVAGE,Почерневшая водонасыщенная доска,peasant_homestead,settled_private,common,4,countable_or_batch:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_peasant_homestead__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012722;master_link:ILO012726,B,candidate
ipf_m_omi02211__river_wharf,master,n1230:material_item:omi02211,,REFUSE_SALVAGE,Почерневшая водонасыщенная доска,river_wharf,public_wharf,common,4,countable_or_batch:max 1 instance-group per first-arrival roll; place totals capped by place_generation_limits,winter;spring;summer;autumn,none,in_use_or_stored,own_river_wharf__in_use_or_stored__refuse_salvage,R_MASTER_LINK,pf in WK place-first-cartography; item not WK-checked (master candidate),,master_link:ILO012725,B,candidate
