own_id,pf_id,pf_class,find_context,item_group,owner_kind,holder_kind,controller_kind,access_policy,recognizers_rule,named_person,property_profile_ref,source_refs,confidence,status,note
own_floodplain_meadow__in_use_or_stored__cr_waste,floodplain_meadow,wild,in_use_or_stored,CR_WASTE,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#floodplain_meadow;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,в диком месте в употреблении никто не держит вещь: только lost_unknown (рукотворное) или ownerless (природное)
own_floodplain_meadow__in_use_or_stored__food,floodplain_meadow,wild,in_use_or_stored,FOOD,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#floodplain_meadow;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,в диком месте в употреблении никто не держит вещь: только lost_unknown (рукотворное) или ownerless (природное)
own_floodplain_meadow__in_use_or_stored__fuel,floodplain_meadow,wild,in_use_or_stored,FUEL,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#floodplain_meadow;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,в диком месте в употреблении никто не держит вещь: только lost_unknown (рукотворное) или ownerless (природное)
own_floodplain_meadow__in_use_or_stored__hh_bedding_textile,floodplain_meadow,wild,in_use_or_stored,HH_BEDDING_TEXTILE,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#floodplain_meadow;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,в диком месте в употреблении никто не держит вещь: только lost_unknown (рукотворное) или ownerless (природное)
own_floodplain_meadow__in_use_or_stored__hh_care,floodplain_meadow,wild,in_use_or_stored,HH_CARE,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#floodplain_meadow;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,в диком месте в употреблении никто не держит вещь: только lost_unknown (рукотворное) или ownerless (природное)
own_floodplain_meadow__in_use_or_stored__hh_cleaning,floodplain_meadow,wild,in_use_or_stored,HH_CLEANING,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#floodplain_meadow;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,в диком месте в употреблении никто не держит вещь: только lost_unknown (рукотворное) или ownerless (природное)
own_floodplain_meadow__in_use_or_stored__hh_cookware,floodplain_meadow,wild,in_use_or_stored,HH_COOKWARE,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#floodplain_meadow;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,в диком месте в употреблении никто не держит вещь: только lost_unknown (рукотворное) или ownerless (природное)
own_floodplain_meadow__in_use_or_stored__hh_fire_light,floodplain_meadow,wild,in_use_or_stored,HH_FIRE_LIGHT,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#floodplain_meadow;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,в диком месте в употреблении никто не держит вещь: только lost_unknown (рукотворное) или ownerless (природное)
own_floodplain_meadow__in_use_or_stored__hh_foodproc,floodplain_meadow,wild,in_use_or_stored,HH_FOODPROC,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#floodplain_meadow;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,в диком месте в употреблении никто не держит вещь: только lost_unknown (рукотворное) или ownerless (природное)
own_floodplain_meadow__in_use_or_stored__hh_hearth_tools,floodplain_meadow,wild,in_use_or_stored,HH_HEARTH_TOOLS,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#floodplain_meadow;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,в диком месте в употреблении никто не держит вещь: только lost_unknown (рукотворное) или ownerless (природное)
own_floodplain_meadow__in_use_or_stored__hh_locks,floodplain_meadow,wild,in_use_or_stored,HH_LOCKS,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#floodplain_meadow;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,в диком месте в употреблении никто не держит вещь: только lost_unknown (рукотворное) или ownerless (природное)
own_floodplain_meadow__in_use_or_stored__hh_sewing,floodplain_meadow,wild,in_use_or_stored,HH_SEWING,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#floodplain_meadow;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,в диком месте в употреблении никто не держит вещь: только lost_unknown (рукотворное) или ownerless (природное)
own_floodplain_meadow__in_use_or_stored__hh_small_storage,floodplain_meadow,wild,in_use_or_stored,HH_SMALL_STORAGE,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#floodplain_meadow;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,в диком месте в употреблении никто не держит вещь: только lost_unknown (рукотворное) или ownerless (природное)
own_floodplain_meadow__in_use_or_stored__hh_tableware,floodplain_meadow,wild,in_use_or_stored,HH_TABLEWARE,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#floodplain_meadow;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,в диком месте в употреблении никто не держит вещь: только lost_unknown (рукотворное) или ownerless (природное)
own_floodplain_meadow__in_use_or_stored__hh_textile_work,floodplain_meadow,wild,in_use_or_stored,HH_TEXTILE_WORK,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#floodplain_meadow;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,в диком месте в употреблении никто не держит вещь: только lost_unknown (рукотворное) или ownerless (природное)
own_floodplain_meadow__in_use_or_stored__hh_tools_small,floodplain_meadow,wild,in_use_or_stored,HH_TOOLS_SMALL,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#floodplain_meadow;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,в диком месте в употреблении никто не держит вещь: только lost_unknown (рукотворное) или ownerless (природное)
own_floodplain_meadow__in_use_or_stored__hh_vessels_water,floodplain_meadow,wild,in_use_or_stored,HH_VESSELS_WATER,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#floodplain_meadow;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,в диком месте в употреблении никто не держит вещь: только lost_unknown (рукотворное) или ownerless (природное)
own_floodplain_meadow__in_use_or_stored__ps_carry,floodplain_meadow,wild,in_use_or_stored,PS_CARRY,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#floodplain_meadow;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,в диком месте в употреблении никто не держит вещь: только lost_unknown (рукотворное) или ownerless (природное)
own_floodplain_meadow__in_use_or_stored__ps_fire_kit,floodplain_meadow,wild,in_use_or_stored,PS_FIRE_KIT,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#floodplain_meadow;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,в диком месте в употреблении никто не держит вещь: только lost_unknown (рукотворное) или ownerless (природное)
own_floodplain_meadow__in_use_or_stored__ps_grooming,floodplain_meadow,wild,in_use_or_stored,PS_GROOMING,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#floodplain_meadow;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,в диком месте в употреблении никто не держит вещь: только lost_unknown (рукотворное) или ownerless (природное)
own_floodplain_meadow__in_use_or_stored__ps_knife,floodplain_meadow,wild,in_use_or_stored,PS_KNIFE,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#floodplain_meadow;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,в диком месте в употреблении никто не держит вещь: только lost_unknown (рукотворное) или ownerless (природное)
own_floodplain_meadow__in_use_or_stored__ps_music,floodplain_meadow,wild,in_use_or_stored,PS_MUSIC,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#floodplain_meadow;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,в диком месте в употреблении никто не держит вещь: только lost_unknown (рукотворное) или ownerless (природное)
own_floodplain_meadow__in_use_or_stored__ps_play,floodplain_meadow,wild,in_use_or_stored,PS_PLAY,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#floodplain_meadow;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,в диком месте в употреблении никто не держит вещь: только lost_unknown (рукотворное) или ownerless (природное)
own_floodplain_meadow__in_use_or_stored__ps_religious,floodplain_meadow,wild,in_use_or_stored,PS_RELIGIOUS,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#floodplain_meadow;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,в диком месте в употреблении никто не держит вещь: только lost_unknown (рукотворное) или ownerless (природное)
own_floodplain_meadow__in_use_or_stored__ps_trade_admin,floodplain_meadow,wild,in_use_or_stored,PS_TRADE_ADMIN,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#floodplain_meadow;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,в диком месте в употреблении никто не держит вещь: только lost_unknown (рукотворное) или ownerless (природное)
own_floodplain_meadow__in_use_or_stored__ps_writing,floodplain_meadow,wild,in_use_or_stored,PS_WRITING,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#floodplain_meadow;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,в диком месте в употреблении никто не держит вещь: только lost_unknown (рукотворное) или ownerless (природное)
own_floodplain_meadow__in_use_or_stored__refuse_salvage,floodplain_meadow,wild,in_use_or_stored,REFUSE_SALVAGE,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#floodplain_meadow;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,в диком месте в употреблении никто не держит вещь: только lost_unknown (рукотворное) или ownerless (природное)
own_floodplain_meadow__in_use_or_stored__trade_goods,floodplain_meadow,wild,in_use_or_stored,TRADE_GOODS,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#floodplain_meadow;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,в диком месте в употреблении никто не держит вещь: только lost_unknown (рукотворное) или ownerless (природное)
own_floodplain_meadow__in_use_or_stored__trade_packaging,floodplain_meadow,wild,in_use_or_stored,TRADE_PACKAGING,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#floodplain_meadow;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,в диком месте в употреблении никто не держит вещь: только lost_unknown (рукотворное) или ownerless (природное)
own_floodplain_meadow__in_use_or_stored__transport_parts,floodplain_meadow,wild,in_use_or_stored,TRANSPORT_PARTS,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#floodplain_meadow;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,в диком месте в употреблении никто не держит вещь: только lost_unknown (рукотворное) или ownerless (природное)
own_floodplain_meadow__loose_dropped__all,floodplain_meadow,wild,loose_dropped,*,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#floodplain_meadow;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,"потеряно кем-то; владелец не выдумывается, возникает только из зафиксированного события"
own_floodplain_meadow__discarded_refuse__all,floodplain_meadow,wild,discarded_refuse,*,ownerless,none,none,free_to_take_subject_to_parcel_rules,none,no,,wk:place-first-cartography.json#floodplain_meadow;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,выброшенное в общем или диком месте — ничьё
own_floodplain_meadow__natural_in_situ__all,floodplain_meadow,wild,natural_in_situ,*,ownerless,none,none,free_to_take_subject_to_parcel_rules,none,no,,wk:place-first-cartography.json#floodplain_meadow;issue133:D14(issuecomment-5844152943);v5:property_profiles;pr98:m2c-items/property-context-candidate.json(natural access),C,candidate,"природное на месте — ничьё; права участка, если зафиксированы, имеют приоритет"
own_forest_track__in_use_or_stored__ag_fish_hunt,forest_track,wild,in_use_or_stored,AG_FISH_HUNT,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#forest_track;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,в диком месте в употреблении никто не держит вещь: только lost_unknown (рукотворное) или ownerless (природное)
own_forest_track__in_use_or_stored__church_consumables,forest_track,wild,in_use_or_stored,CHURCH_CONSUMABLES,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#forest_track;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,в диком месте в употреблении никто не держит вещь: только lost_unknown (рукотворное) или ownerless (природное)
own_forest_track__in_use_or_stored__construction,forest_track,wild,in_use_or_stored,CONSTRUCTION,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#forest_track;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,в диком месте в употреблении никто не держит вещь: только lost_unknown (рукотворное) или ownerless (природное)
own_forest_track__in_use_or_stored__cr_material,forest_track,wild,in_use_or_stored,CR_MATERIAL,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#forest_track;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,в диком месте в употреблении никто не держит вещь: только lost_unknown (рукотворное) или ownerless (природное)
own_forest_track__in_use_or_stored__cr_tools,forest_track,wild,in_use_or_stored,CR_TOOLS,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#forest_track;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,в диком месте в употреблении никто не держит вещь: только lost_unknown (рукотворное) или ownerless (природное)
own_forest_track__in_use_or_stored__cr_waste,forest_track,wild,in_use_or_stored,CR_WASTE,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#forest_track;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,в диком месте в употреблении никто не держит вещь: только lost_unknown (рукотворное) или ownerless (природное)
own_forest_track__in_use_or_stored__food,forest_track,wild,in_use_or_stored,FOOD,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#forest_track;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,в диком месте в употреблении никто не держит вещь: только lost_unknown (рукотворное) или ownerless (природное)
own_forest_track__in_use_or_stored__fuel,forest_track,wild,in_use_or_stored,FUEL,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#forest_track;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,в диком месте в употреблении никто не держит вещь: только lost_unknown (рукотворное) или ownerless (природное)
own_forest_track__in_use_or_stored__hh_bedding_textile,forest_track,wild,in_use_or_stored,HH_BEDDING_TEXTILE,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#forest_track;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,в диком месте в употреблении никто не держит вещь: только lost_unknown (рукотворное) или ownerless (природное)
own_forest_track__in_use_or_stored__hh_care,forest_track,wild,in_use_or_stored,HH_CARE,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#forest_track;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,в диком месте в употреблении никто не держит вещь: только lost_unknown (рукотворное) или ownerless (природное)
own_forest_track__in_use_or_stored__hh_cleaning,forest_track,wild,in_use_or_stored,HH_CLEANING,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#forest_track;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,в диком месте в употреблении никто не держит вещь: только lost_unknown (рукотворное) или ownerless (природное)
own_forest_track__in_use_or_stored__hh_cookware,forest_track,wild,in_use_or_stored,HH_COOKWARE,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#forest_track;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,в диком месте в употреблении никто не держит вещь: только lost_unknown (рукотворное) или ownerless (природное)
own_forest_track__in_use_or_stored__hh_fire_light,forest_track,wild,in_use_or_stored,HH_FIRE_LIGHT,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#forest_track;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,в диком месте в употреблении никто не держит вещь: только lost_unknown (рукотворное) или ownerless (природное)
own_forest_track__in_use_or_stored__hh_foodproc,forest_track,wild,in_use_or_stored,HH_FOODPROC,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#forest_track;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,в диком месте в употреблении никто не держит вещь: только lost_unknown (рукотворное) или ownerless (природное)
own_forest_track__in_use_or_stored__hh_hearth_tools,forest_track,wild,in_use_or_stored,HH_HEARTH_TOOLS,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#forest_track;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,в диком месте в употреблении никто не держит вещь: только lost_unknown (рукотворное) или ownerless (природное)
own_forest_track__in_use_or_stored__hh_locks,forest_track,wild,in_use_or_stored,HH_LOCKS,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#forest_track;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,в диком месте в употреблении никто не держит вещь: только lost_unknown (рукотворное) или ownerless (природное)
own_forest_track__in_use_or_stored__hh_sewing,forest_track,wild,in_use_or_stored,HH_SEWING,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#forest_track;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,в диком месте в употреблении никто не держит вещь: только lost_unknown (рукотворное) или ownerless (природное)
own_forest_track__in_use_or_stored__hh_small_storage,forest_track,wild,in_use_or_stored,HH_SMALL_STORAGE,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#forest_track;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,в диком месте в употреблении никто не держит вещь: только lost_unknown (рукотворное) или ownerless (природное)
own_forest_track__in_use_or_stored__hh_tableware,forest_track,wild,in_use_or_stored,HH_TABLEWARE,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#forest_track;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,в диком месте в употреблении никто не держит вещь: только lost_unknown (рукотворное) или ownerless (природное)
own_forest_track__in_use_or_stored__hh_textile_work,forest_track,wild,in_use_or_stored,HH_TEXTILE_WORK,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#forest_track;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,в диком месте в употреблении никто не держит вещь: только lost_unknown (рукотворное) или ownerless (природное)
own_forest_track__in_use_or_stored__hh_tools_small,forest_track,wild,in_use_or_stored,HH_TOOLS_SMALL,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#forest_track;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,в диком месте в употреблении никто не держит вещь: только lost_unknown (рукотворное) или ownerless (природное)
own_forest_track__in_use_or_stored__hh_vessels_water,forest_track,wild,in_use_or_stored,HH_VESSELS_WATER,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#forest_track;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,в диком месте в употреблении никто не держит вещь: только lost_unknown (рукотворное) или ownerless (природное)
own_forest_track__in_use_or_stored__ps_carry,forest_track,wild,in_use_or_stored,PS_CARRY,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#forest_track;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,в диком месте в употреблении никто не держит вещь: только lost_unknown (рукотворное) или ownerless (природное)
own_forest_track__in_use_or_stored__ps_fire_kit,forest_track,wild,in_use_or_stored,PS_FIRE_KIT,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#forest_track;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,в диком месте в употреблении никто не держит вещь: только lost_unknown (рукотворное) или ownerless (природное)
own_forest_track__in_use_or_stored__ps_grooming,forest_track,wild,in_use_or_stored,PS_GROOMING,lost_unknown,none,none,finder_may_take_subject_to_found_item_rules(@rus/social-law),none_until_owner_is_committed(owner recognizes if later materialized),no,,wk:place-first-cartography.json#forest_track;issue133:D14(issuecomment-5844152943);v5:property_profiles;rus13tpl:novgorod_property_rules_v1.json(draft),C,candidate,в диком месте в употреблении никто не держит вещь: только lost_unknown (рукотворное) или ownerless (природное)
