tp_id,name_ru,object_kind,node_ref,name_status,first_attestation,source_refs,confidence
pn_v6_0521,Борок на Ильмене: перевоз,ferry_place,nov_g1_04_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_03:521,C
pn_v6_0522,Наволок на Ильмене: рыбный стан,fishing_station,nov_g1_04_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_03:522,C
pn_v6_0523,Глинка на Ильмене: рыбный запор,fish_weir_site,nov_g1_04_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_03:523,C
pn_v6_0524,Старые Луки на Ильмене: пристань,river_landing,nov_g1_04_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_03:524,C
pn_v6_0525,Погосток на Ильмене: лодочная стоянка,boat_landing,nov_g1_04_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_03:525,C
pn_v6_0526,Хутынская монастырская округа,monastery,nov_g1_04_04,historical_or_functional_label,,game-base:sources.v6-naming-register#nov_g1_04_04:526,B
pn_v6_0527,Хутынская высадка на Волхове,river_landing,nov_g1_04_04,historical_or_functional_label,,game-base:sources.v6-naming-register#nov_g1_04_04:527,B
pn_v6_0528,Глинка у Волхова: село,village,nov_g1_04_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_04:528,C
pn_v6_0529,Луки у Волхова: село,village,nov_g1_04_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_04:529,C
pn_v6_0530,Нижний Погосток на Волхове: пристань,river_landing,nov_g1_04_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_04:530,C
pn_v6_0531,Рыбный Стан: двор владыки/боярина,estate_center,nov_g1_04_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_04:531,C
pn_v6_0532,Волчий Бор на Волхове: пристань,river_landing,nov_g1_04_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_04:532,C
pn_v6_0533,Кривой Ручей у Волхова: село,village,nov_g1_04_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_04:533,C
pn_v6_0534,Нижний Зимний Стан на Волхове: пристань,river_landing,nov_g1_04_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_04:534,C
pn_v6_0535,Сухая Грива у Волхова: село,village,nov_g1_04_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_04:535,C
pn_v6_0536,Чёрный Мох на Волхове: пристань,river_landing,nov_g1_04_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_04:536,C
pn_v6_0537,Нижняя Глухая Лука на Волхове: пристань,river_landing,nov_g1_04_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_04:537,C
pn_v6_0538,Ольшаник у Волхова: село,village,nov_g1_04_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_04:538,C
pn_v6_0539,Следово у Волхова: село,village,nov_g1_04_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_04:539,C
pn_v6_0540,Нижняя Каменка на Волхове: пристань,river_landing,nov_g1_04_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_04:540,C
pn_v6_0541,Старое Заречье на Волхове: пристань,river_landing,nov_g1_04_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_04:541,C
pn_v6_0542,Старая Глухая Лука на Волхове: пристань,river_landing,nov_g1_04_05,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_05:542,C
pn_v6_0543,Ольшаник на Волхове: перевоз,ferry_place,nov_g1_04_05,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_05:543,C
pn_v6_0544,Нижнее Следово у Волхова: деревня,hamlet,nov_g1_04_05,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_05:544,C
pn_v6_0545,Нижняя Каменка у Волхова: деревня,hamlet,nov_g1_04_05,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_05:545,C
pn_v6_0546,Новое Заречье на Волхове: пристань,river_landing,nov_g1_04_05,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_05:546,C
pn_v6_0547,Верхнее Подборье: зимовье,wintering_hut,nov_g1_04_05,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_05:547,C
pn_v6_0548,Ручьи на Волхове: перевоз,ferry_place,nov_g1_04_05,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_05:548,C
pn_v6_0549,Нижний Малый Бор у Волхова: деревня,hamlet,nov_g1_04_05,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_05:549,C
pn_v6_0550,Старые Луга на Волхове: пристань,river_landing,nov_g1_04_05,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_05:550,C
pn_v6_0551,Дальнее Починье у Волхова: деревня,hamlet,nov_g1_04_05,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_05:551,C
pn_v6_0552,Нижнее Березье на Волхове: пристань,river_landing,nov_g1_04_05,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_05:552,C
pn_v6_0553,Нижние Лужицы на Волхове: перевоз,ferry_place,nov_g1_04_05,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_05:553,C
pn_v6_0554,Нижнее Селище у Волхова: деревня,hamlet,nov_g1_04_05,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_05:554,C
pn_v6_0555,Нижний Починок у Волхова: деревня,hamlet,nov_g1_04_05,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_05:555,C
pn_v6_0556,Старое Дуброво на Волхове: пристань,river_landing,nov_g1_04_05,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_05:556,C
pn_v6_0557,Сосновец: зимовье,wintering_hut,nov_g1_04_05,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_05:557,C
pn_v6_0558,Лужицы на Волхове: пристань,river_landing,nov_g1_04_06,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_06:558,C
pn_v6_0559,Селище на Волхове: перевоз,ferry_place,nov_g1_04_06,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_06:559,C
pn_v6_0560,Старый Починок у Волхова: деревня,hamlet,nov_g1_04_06,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_06:560,C
pn_v6_0561,Дуброво у Волхова: деревня,hamlet,nov_g1_04_06,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_06:561,C
pn_v6_0562,Сосновец на Волхове: пристань,river_landing,nov_g1_04_06,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_06:562,C
pn_v6_0563,Верхнее Мховое: зимовье,wintering_hut,nov_g1_04_06,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_06:563,C
pn_v6_0564,Озерец на Волхове: перевоз,ferry_place,nov_g1_04_06,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_06:564,C
pn_v6_0565,Плесо у Волхова: деревня,hamlet,nov_g1_04_06,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_06:565,C
pn_v6_0566,Залесье на Волхове: пристань,river_landing,nov_g1_04_06,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_06:566,C
pn_v6_0567,Борок у Волхова: деревня,hamlet,nov_g1_04_06,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_06:567,C
pn_v6_0568,Наволок на Волхове: пристань,river_landing,nov_g1_04_06,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_06:568,C
pn_v6_0569,Глинка на Волхове: перевоз,ferry_place,nov_g1_04_06,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_06:569,C
pn_v6_0570,Старые Луки у Волхова: деревня,hamlet,nov_g1_04_06,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_06:570,C
pn_v6_0571,Нижний Погосток у Волхова: деревня,hamlet,nov_g1_04_06,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_06:571,C
pn_v6_0572,Нижний Рыбный Стан на Волхове: пристань,river_landing,nov_g1_04_06,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_06:572,C
pn_v6_0573,Верхний Волчий Бор: зимовье,wintering_hut,nov_g1_04_06,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_04_06:573,C
pn_v6_0574,Верхнее Дуброво: охотничий стан,hunting_camp,nov_g1_05_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_05_00:574,C
pn_v6_0575,Сосновец: двор,isolated_farmstead,nov_g1_05_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_05_00:575,C
pn_v6_0576,Нижнее Мховое: зимовье,wintering_hut,nov_g1_05_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_05_00:576,C
pn_v6_0577,Верхний Рыбный Стан: охотничий стан,hunting_camp,nov_g1_05_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_05_01:577,C
pn_v6_0578,Волчий Бор: двор,isolated_farmstead,nov_g1_05_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_05_01:578,C
pn_v6_0579,Верхний Кривой Ручей: зимовье,wintering_hut,nov_g1_05_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_05_01:579,C
pn_v6_0580,Верхнее Подборье: село,village,nov_g1_05_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_05_02:580,C
pn_v6_0581,Верхние Ручьи: село,village,nov_g1_05_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_05_02:581,C
pn_v6_0582,Нижний Малый Бор: брод,ford_place,nov_g1_05_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_05_02:582,C
pn_v6_0583,Верхние Луга: брод,ford_place,nov_g1_05_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_05_02:583,C
pn_v6_0584,Нижний Починок: деревня,hamlet,nov_g1_05_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_05_02:584,C
pn_v6_0585,Нижнее Березье: село,village,nov_g1_05_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_05_02:585,C
pn_v6_0586,Верхние Лужицы: село,village,nov_g1_05_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_05_02:586,C
pn_v6_0587,Нижнее Селище: брод,ford_place,nov_g1_05_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_05_02:587,C
pn_v6_0588,Старое Мховое на Ильмене: пристань,river_landing,nov_g1_05_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_05_03:588,C
pn_v6_0589,Старый Озерец на Ильмене: пристань,river_landing,nov_g1_05_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_05_03:589,C
pn_v6_0590,Старое Плесо у Ильменя: село,village,nov_g1_05_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_05_03:590,C
pn_v6_0591,Новое Залесье у Ильменя: село,village,nov_g1_05_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_05_03:591,C
pn_v6_0592,Нижний Борок на Ильмене: пристань,river_landing,nov_g1_05_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_05_03:592,C
pn_v6_0593,Нижний Наволок у Ильменя: деревня,hamlet,nov_g1_05_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_05_03:593,C
pn_v6_0594,Нижняя Глинка на Ильмене: пристань,river_landing,nov_g1_05_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_05_03:594,C
pn_v6_0595,Нижние Луки у Ильменя: село,village,nov_g1_05_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_05_03:595,C
pn_v6_0596,Нижний Погосток на Ильмене: пристань,river_landing,nov_g1_05_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_05_03:596,C
pn_v6_0597,Рыбный Стан у Ильменя: село,village,nov_g1_05_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_05_03:597,C
pn_v6_0598,Старый Волчий Бор на Ильмене: пристань,river_landing,nov_g1_05_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_05_03:598,C
pn_v6_0599,Новый Кривой Ручей на Ильмене: пристань,river_landing,nov_g1_05_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_05_03:599,C
pn_v6_0600,Старый Зимний Стан у Ильменя: село,village,nov_g1_05_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_05_03:600,C
pn_v6_0601,Нижняя Сухая Грива у Ильменя: село,village,nov_g1_05_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_05_03:601,C
pn_v6_0602,Новый Чёрный Мох на Ильмене: пристань,river_landing,nov_g1_05_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_05_03:602,C
pn_v6_0603,Новая Глухая Лука у Ильменя: деревня,hamlet,nov_g1_05_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_05_03:603,C
pn_v6_0604,Кривой Ручей на Мсте: пристань,river_landing,nov_g1_05_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_05_04:604,C
pn_v6_0605,Зимний Стан на Мсте: брод,ford_place,nov_g1_05_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_05_04:605,C
pn_v6_0606,Сухая Грива у Мсты: село,village,nov_g1_05_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_05_04:606,C
pn_v6_0607,Чёрный Мох у Мсты: село,village,nov_g1_05_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_05_04:607,C
pn_v6_0608,Глухая Лука на Мсте: пристань,river_landing,nov_g1_05_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_05_04:608,C
pn_v6_0609,Ольшаник у Мсты: деревня,hamlet,nov_g1_05_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_05_04:609,C
pn_v6_0610,Следово на Мсте: брод,ford_place,nov_g1_05_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_05_04:610,C
pn_v6_0611,Каменка у Мсты: село,village,nov_g1_05_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_05_04:611,C
pn_v6_0612,Заречье на Мсте: пристань,river_landing,nov_g1_05_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_05_04:612,C
pn_v6_0613,Подборье у Мсты: село,village,nov_g1_05_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_05_04:613,C
pn_v6_0614,Ручьи на Мсте: пристань,river_landing,nov_g1_05_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_05_04:614,C
pn_v6_0615,Малый Бор на Мсте: брод,ford_place,nov_g1_05_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_05_04:615,C
pn_v6_0616,Верхние Луга у Мсты: село,village,nov_g1_05_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_05_04:616,C
pn_v6_0617,Нижний Починок у Мсты: село,village,nov_g1_05_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_05_04:617,C
pn_v6_0618,Березье на Мсте: пристань,river_landing,nov_g1_05_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_05_04:618,C
pn_v6_0619,Лужицы у Мсты: деревня,hamlet,nov_g1_05_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_05_04:619,C
pn_v6_0620,Нижний Малый Бор: охотничий стан,hunting_camp,nov_g1_05_05,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_05_05:620,C
pn_v6_0621,Старые Луга: охотничий стан,hunting_camp,nov_g1_05_05,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_05_05:621,C
pn_v6_0622,Нижний Починок: лесной стан,forest_work_camp,nov_g1_05_05,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_05_05:622,C
pn_v6_0623,Старое Плесо: охотничий стан,hunting_camp,nov_g1_05_06,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_05_06:623,C
pn_v6_0624,Старое Залесье: охотничий стан,hunting_camp,nov_g1_05_06,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_05_06:624,C
pn_v6_0625,Борок: лесной стан,forest_work_camp,nov_g1_05_06,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_05_06:625,C
pn_v6_0626,Нижний Наволок: охотничий стан,hunting_camp,nov_g1_06_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_06_00:626,C
pn_v6_0627,Нижняя Глинка: двор,isolated_farmstead,nov_g1_06_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_06_00:627,C
pn_v6_0628,Нижние Луки: зимовье,wintering_hut,nov_g1_06_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_06_00:628,C
pn_v6_0629,Нижний Ольшаник: охотничий стан,hunting_camp,nov_g1_06_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_06_01:629,C
pn_v6_0630,Следово: двор,isolated_farmstead,nov_g1_06_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_06_01:630,C
pn_v6_0631,Каменка: зимовье,wintering_hut,nov_g1_06_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_06_01:631,C
pn_v6_0632,Верхнее Селище: село,village,nov_g1_06_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_06_02:632,C
pn_v6_0633,Нижний Починок: село,village,nov_g1_06_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_06_02:633,C
pn_v6_0634,Верхнее Дуброво: брод,ford_place,nov_g1_06_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_06_02:634,C
pn_v6_0635,Сосновец: брод,ford_place,nov_g1_06_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_06_02:635,C
pn_v6_0636,Нижнее Мховое: деревня,hamlet,nov_g1_06_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_06_02:636,C
pn_v6_0637,Верхний Озерец: село,village,nov_g1_06_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_06_02:637,C
pn_v6_0638,Верхнее Плесо: село,village,nov_g1_06_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_06_02:638,C
pn_v6_0639,Верхнее Залесье: брод,ford_place,nov_g1_06_02,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_06_02:639,C
pn_v6_0640,Верхние Луки: пристань,river_landing,nov_g1_06_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_06_03:640,C
pn_v6_0641,Верхний Погосток: брод,ford_place,nov_g1_06_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_06_03:641,C
pn_v6_0642,Верхний Рыбный Стан: село,village,nov_g1_06_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_06_03:642,C
pn_v6_0643,Верхний Волчий Бор: село,village,nov_g1_06_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_06_03:643,C
pn_v6_0644,Верхний Кривой Ручей: пристань,river_landing,nov_g1_06_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_06_03:644,C
pn_v6_0645,Верхний Зимний Стан: деревня,hamlet,nov_g1_06_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_06_03:645,C
pn_v6_0646,Верхняя Сухая Грива: брод,ford_place,nov_g1_06_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_06_03:646,C
pn_v6_0647,Верхний Чёрный Мох: село,village,nov_g1_06_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_06_03:647,C
pn_v6_0648,Верхняя Глухая Лука: пристань,river_landing,nov_g1_06_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_06_03:648,C
pn_v6_0649,Верхний Ольшаник: село,village,nov_g1_06_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_06_03:649,C
pn_v6_0650,Следово: пристань,river_landing,nov_g1_06_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_06_03:650,C
pn_v6_0651,Каменка: брод,ford_place,nov_g1_06_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_06_03:651,C
pn_v6_0652,Нижнее Заречье: село,village,nov_g1_06_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_06_03:652,C
pn_v6_0653,Нижнее Подборье: село,village,nov_g1_06_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_06_03:653,C
pn_v6_0654,Верхние Ручьи: пристань,river_landing,nov_g1_06_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_06_03:654,C
pn_v6_0655,Малый Бор: деревня,hamlet,nov_g1_06_03,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_06_03:655,C
pn_v6_0656,Верхняя Каменка: пристань,river_landing,nov_g1_06_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_06_04:656,C
pn_v6_0657,Верхнее Заречье: брод,ford_place,nov_g1_06_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_06_04:657,C
pn_v6_0658,Старое Подборье: село,village,nov_g1_06_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_06_04:658,C
pn_v6_0659,Нижние Ручьи: село,village,nov_g1_06_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_06_04:659,C
pn_v6_0660,Верхний Малый Бор: пристань,river_landing,nov_g1_06_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_06_04:660,C
pn_v6_0661,Верхние Луга: деревня,hamlet,nov_g1_06_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_06_04:661,C
pn_v6_0662,Верхнее Починье: брод,ford_place,nov_g1_06_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_06_04:662,C
pn_v6_0663,Старое Березье: село,village,nov_g1_06_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_06_04:663,C
pn_v6_0664,Нижние Лужицы: пристань,river_landing,nov_g1_06_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_06_04:664,C
pn_v6_0665,Нижнее Селище: село,village,nov_g1_06_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_06_04:665,C
pn_v6_0666,Верхний Починок: пристань,river_landing,nov_g1_06_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_06_04:666,C
pn_v6_0667,Нижнее Дуброво: брод,ford_place,nov_g1_06_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_06_04:667,C
pn_v6_0668,Верхний Сосновец: село,village,nov_g1_06_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_06_04:668,C
pn_v6_0669,Верхнее Мховое: село,village,nov_g1_06_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_06_04:669,C
pn_v6_0670,Верхний Озерец: пристань,river_landing,nov_g1_06_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_06_04:670,C
pn_v6_0671,Верхнее Плесо: деревня,hamlet,nov_g1_06_04,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_06_04:671,C
pn_v6_0672,Нижнее Дуброво: охотничий стан,hunting_camp,nov_g1_06_05,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_06_05:672,C
pn_v6_0673,Нижний Сосновец: охотничий стан,hunting_camp,nov_g1_06_05,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_06_05:673,C
pn_v6_0674,Мховое: лесной стан,forest_work_camp,nov_g1_06_05,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_06_05:674,C
pn_v6_0675,Нижний Рыбный Стан: охотничий стан,hunting_camp,nov_g1_06_06,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_06_06:675,C
pn_v6_0676,Старый Волчий Бор: охотничий стан,hunting_camp,nov_g1_06_06,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_06_06:676,C
pn_v6_0677,Кривой Ручей: лесной стан,forest_work_camp,nov_g1_06_06,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_06_06:677,C
pn_v6_0678,Зимний Стан у Торжка: деревня,hamlet,nov_g1_07_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_00:678,C
pn_v6_0679,Сухая Грива: перекрёсток,crossroads,nov_g1_07_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_00:679,C
pn_v6_0680,Чёрный Мох у Торжка: село,village,nov_g1_07_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_00:680,C
pn_v6_0681,Верхняя Глухая Лука у Торжка: село,village,nov_g1_07_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_00:681,C
pn_v6_0682,Ольшаник: зимовье,wintering_hut,nov_g1_07_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_00:682,C
pn_v6_0683,Следово: зимовье,wintering_hut,nov_g1_07_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_00:683,C
pn_v6_0684,Каменка: перекрёсток,crossroads,nov_g1_07_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_00:684,C
pn_v6_0685,Верхнее Заречье у Торжка: село,village,nov_g1_07_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_00:685,C
pn_v6_0686,Верхнее Подборье: перекрёсток,crossroads,nov_g1_07_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_00:686,C
pn_v6_0687,Верхние Ручьи у Торжка: село,village,nov_g1_07_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_00:687,C
pn_v6_0688,Малый Бор у Торжка: деревня,hamlet,nov_g1_07_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_00:688,C
pn_v6_0689,Верхние Луга: перекрёсток,crossroads,nov_g1_07_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_00:689,C
pn_v6_0690,Нижний Починок у Торжка: село,village,nov_g1_07_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_00:690,C
pn_v6_0691,Верхнее Березье у Торжка: село,village,nov_g1_07_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_00:691,C
pn_v6_0692,Лужицы: зимовье,wintering_hut,nov_g1_07_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_00:692,C
pn_v6_0693,Нижнее Селище: зимовье,wintering_hut,nov_g1_07_00,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_00:693,C
pn_v6_0694,Верхние Луга у Торжка: деревня,hamlet,nov_g1_07_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_01:694,C
pn_v6_0695,Нижний Починок: перекрёсток,crossroads,nov_g1_07_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_01:695,C
pn_v6_0696,Нижнее Березье у Торжка: село,village,nov_g1_07_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_01:696,C
pn_v6_0697,Верхние Лужицы у Торжка: село,village,nov_g1_07_01,fictional_historicized_name,,game-base:sources.v6-naming-register#nov_g1_07_01:697,C
