id,label,title,source_file,source_location,file_type,scale_level,node_type,parent_node_id,region_cell_code,root_g1_id,macro_zone,g1_type,place_template_id,evidence_status,status,confidence_project,degree,in_degree,out_degree,community,community_name,norm_label,color,grid_x,grid_y
gn_nov_g1_06_03_g4_003_rybnyy_stan_selo_01_approach_road,Верхний Рыбный Стан: село: подъездная дорога к селу,Верхний Рыбный Стан: село: подъездная дорога к селу,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L8650,G4 location,G4,location,gn_nov_g1_06_03_g3_003_rybnyy_stan_selo,nov_g1_06_03,gn_nov_g1_06_03,msta_east_corridor,dense_river_road,pt_village,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,верхний рыбный стан: село: подъездная дорога к селу,#b07aa1,6,3
gn_nov_g1_06_03_g4_003_rybnyy_stan_selo_02_main_lane,Верхний Рыбный Стан: село: главная сельская улица,Верхний Рыбный Стан: село: главная сельская улица,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L8651,G4 location,G4,location,gn_nov_g1_06_03_g3_003_rybnyy_stan_selo,nov_g1_06_03,gn_nov_g1_06_03,msta_east_corridor,dense_river_road,pt_village,historically_plausible_required_detail,draft,medium_low,11,6,5,3,G4 locations,верхний рыбный стан: село: главная сельская улица,#b07aa1,6,3
gn_nov_g1_06_03_g4_003_rybnyy_stan_selo_03_church_yard,Верхний Рыбный Стан: село: церковный двор и место схода,Верхний Рыбный Стан: село: церковный двор и место схода,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L8652,G4 location,G4,location,gn_nov_g1_06_03_g3_003_rybnyy_stan_selo,nov_g1_06_03,gn_nov_g1_06_03,msta_east_corridor,dense_river_road,pt_village,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,верхний рыбный стан: село: церковный двор и место схода,#b07aa1,6,3
gn_nov_g1_06_03_g4_003_rybnyy_stan_selo_04_elder_yard,Верхний Рыбный Стан: село: старший двор,Верхний Рыбный Стан: село: старший двор,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L8653,G4 location,G4,location,gn_nov_g1_06_03_g3_003_rybnyy_stan_selo,nov_g1_06_03,gn_nov_g1_06_03,msta_east_corridor,dense_river_road,pt_village,historically_plausible_required_detail,draft,medium_low,3,2,1,3,G4 locations,верхний рыбный стан: село: старший двор,#b07aa1,6,3
gn_nov_g1_06_03_g4_003_rybnyy_stan_selo_05_common_yards,Верхний Рыбный Стан: село: ряд обычных дворов,Верхний Рыбный Стан: село: ряд обычных дворов,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L8654,G4 location,G4,location,gn_nov_g1_06_03_g3_003_rybnyy_stan_selo,nov_g1_06_03,gn_nov_g1_06_03,msta_east_corridor,dense_river_road,pt_village,historically_plausible_required_detail,draft,medium_low,9,5,4,3,G4 locations,верхний рыбный стан: село: ряд обычных дворов,#b07aa1,6,3
gn_nov_g1_06_03_g4_003_rybnyy_stan_selo_06_edge_poor_yards,Верхний Рыбный Стан: село: крайние и бедные дворы,Верхний Рыбный Стан: село: крайние и бедные дворы,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L8655,G4 location,G4,location,gn_nov_g1_06_03_g3_003_rybnyy_stan_selo,nov_g1_06_03,gn_nov_g1_06_03,msta_east_corridor,dense_river_road,pt_village,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,верхний рыбный стан: село: крайние и бедные дворы,#b07aa1,6,3
gn_nov_g1_06_03_g4_003_rybnyy_stan_selo_07_klet_barn_zone,"Верхний Рыбный Стан: село: клети, амбары и зерновые закрома","Верхний Рыбный Стан: село: клети, амбары и зерновые закрома",tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L8656,G4 location,G4,location,gn_nov_g1_06_03_g3_003_rybnyy_stan_selo,nov_g1_06_03,gn_nov_g1_06_03,msta_east_corridor,dense_river_road,pt_village,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,"верхний рыбный стан: село: клети, амбары и зерновые закрома",#b07aa1,6,3
gn_nov_g1_06_03_g4_003_rybnyy_stan_selo_08_cattle_yard,Верхний Рыбный Стан: село: скотные загоны и хлевы,Верхний Рыбный Стан: село: скотные загоны и хлевы,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L8657,G4 location,G4,location,gn_nov_g1_06_03_g3_003_rybnyy_stan_selo,nov_g1_06_03,gn_nov_g1_06_03,msta_east_corridor,dense_river_road,pt_village,historically_plausible_required_detail,draft,medium_low,3,2,1,3,G4 locations,верхний рыбный стан: село: скотные загоны и хлевы,#b07aa1,6,3
gn_nov_g1_06_03_g4_003_rybnyy_stan_selo_09_well_or_stream,Верхний Рыбный Стан: село: колодец или ручей у села,Верхний Рыбный Стан: село: колодец или ручей у села,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L8658,G4 location,G4,location,gn_nov_g1_06_03_g3_003_rybnyy_stan_selo,nov_g1_06_03,gn_nov_g1_06_03,msta_east_corridor,dense_river_road,pt_village,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,верхний рыбный стан: село: колодец или ручей у села,#b07aa1,6,3
gn_nov_g1_06_03_g4_003_rybnyy_stan_selo_10_garden_strip,Верхний Рыбный Стан: село: огородная полоса,Верхний Рыбный Стан: село: огородная полоса,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L8659,G4 location,G4,location,gn_nov_g1_06_03_g3_003_rybnyy_stan_selo,nov_g1_06_03,gn_nov_g1_06_03,msta_east_corridor,dense_river_road,pt_village,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,верхний рыбный стан: село: огородная полоса,#b07aa1,6,3
gn_nov_g1_06_03_g4_003_rybnyy_stan_selo_11_field_edge,Верхний Рыбный Стан: село: выход к пашне и сенокосу,Верхний Рыбный Стан: село: выход к пашне и сенокосу,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L8660,G4 location,G4,location,gn_nov_g1_06_03_g3_003_rybnyy_stan_selo,nov_g1_06_03,gn_nov_g1_06_03,msta_east_corridor,dense_river_road,pt_village,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,верхний рыбный стан: село: выход к пашне и сенокосу,#b07aa1,6,3
gn_nov_g1_06_03_g4_003_rybnyy_stan_selo_12_forest_or_river_exit,"Верхний Рыбный Стан: село: выход к лесу, реке или просёлку","Верхний Рыбный Стан: село: выход к лесу, реке или просёлку",tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L8661,G4 location,G4,location,gn_nov_g1_06_03_g3_003_rybnyy_stan_selo,nov_g1_06_03,gn_nov_g1_06_03,msta_east_corridor,dense_river_road,pt_village,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,"верхний рыбный стан: село: выход к лесу, реке или просёлку",#b07aa1,6,3
gn_nov_g1_06_03_g4_004_volchiy_bor_selo_01_approach_road,Верхний Волчий Бор: село: подъездная дорога к селу,Верхний Волчий Бор: село: подъездная дорога к селу,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L8662,G4 location,G4,location,gn_nov_g1_06_03_g3_004_volchiy_bor_selo,nov_g1_06_03,gn_nov_g1_06_03,msta_east_corridor,dense_river_road,pt_village,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,верхний волчий бор: село: подъездная дорога к селу,#b07aa1,6,3
gn_nov_g1_06_03_g4_004_volchiy_bor_selo_02_main_lane,Верхний Волчий Бор: село: главная сельская улица,Верхний Волчий Бор: село: главная сельская улица,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L8663,G4 location,G4,location,gn_nov_g1_06_03_g3_004_volchiy_bor_selo,nov_g1_06_03,gn_nov_g1_06_03,msta_east_corridor,dense_river_road,pt_village,historically_plausible_required_detail,draft,medium_low,11,6,5,3,G4 locations,верхний волчий бор: село: главная сельская улица,#b07aa1,6,3
gn_nov_g1_06_03_g4_004_volchiy_bor_selo_03_church_yard,Верхний Волчий Бор: село: церковный двор и место схода,Верхний Волчий Бор: село: церковный двор и место схода,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L8664,G4 location,G4,location,gn_nov_g1_06_03_g3_004_volchiy_bor_selo,nov_g1_06_03,gn_nov_g1_06_03,msta_east_corridor,dense_river_road,pt_village,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,верхний волчий бор: село: церковный двор и место схода,#b07aa1,6,3
gn_nov_g1_06_03_g4_004_volchiy_bor_selo_04_elder_yard,Верхний Волчий Бор: село: старший двор,Верхний Волчий Бор: село: старший двор,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L8665,G4 location,G4,location,gn_nov_g1_06_03_g3_004_volchiy_bor_selo,nov_g1_06_03,gn_nov_g1_06_03,msta_east_corridor,dense_river_road,pt_village,historically_plausible_required_detail,draft,medium_low,3,2,1,3,G4 locations,верхний волчий бор: село: старший двор,#b07aa1,6,3
gn_nov_g1_06_03_g4_004_volchiy_bor_selo_05_common_yards,Верхний Волчий Бор: село: ряд обычных дворов,Верхний Волчий Бор: село: ряд обычных дворов,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L8666,G4 location,G4,location,gn_nov_g1_06_03_g3_004_volchiy_bor_selo,nov_g1_06_03,gn_nov_g1_06_03,msta_east_corridor,dense_river_road,pt_village,historically_plausible_required_detail,draft,medium_low,9,5,4,3,G4 locations,верхний волчий бор: село: ряд обычных дворов,#b07aa1,6,3
gn_nov_g1_06_03_g4_004_volchiy_bor_selo_06_edge_poor_yards,Верхний Волчий Бор: село: крайние и бедные дворы,Верхний Волчий Бор: село: крайние и бедные дворы,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L8667,G4 location,G4,location,gn_nov_g1_06_03_g3_004_volchiy_bor_selo,nov_g1_06_03,gn_nov_g1_06_03,msta_east_corridor,dense_river_road,pt_village,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,верхний волчий бор: село: крайние и бедные дворы,#b07aa1,6,3
gn_nov_g1_06_03_g4_004_volchiy_bor_selo_07_klet_barn_zone,"Верхний Волчий Бор: село: клети, амбары и зерновые закрома","Верхний Волчий Бор: село: клети, амбары и зерновые закрома",tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L8668,G4 location,G4,location,gn_nov_g1_06_03_g3_004_volchiy_bor_selo,nov_g1_06_03,gn_nov_g1_06_03,msta_east_corridor,dense_river_road,pt_village,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,"верхний волчий бор: село: клети, амбары и зерновые закрома",#b07aa1,6,3
gn_nov_g1_06_03_g4_004_volchiy_bor_selo_08_cattle_yard,Верхний Волчий Бор: село: скотные загоны и хлевы,Верхний Волчий Бор: село: скотные загоны и хлевы,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L8669,G4 location,G4,location,gn_nov_g1_06_03_g3_004_volchiy_bor_selo,nov_g1_06_03,gn_nov_g1_06_03,msta_east_corridor,dense_river_road,pt_village,historically_plausible_required_detail,draft,medium_low,3,2,1,3,G4 locations,верхний волчий бор: село: скотные загоны и хлевы,#b07aa1,6,3
gn_nov_g1_06_03_g4_004_volchiy_bor_selo_09_well_or_stream,Верхний Волчий Бор: село: колодец или ручей у села,Верхний Волчий Бор: село: колодец или ручей у села,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L8670,G4 location,G4,location,gn_nov_g1_06_03_g3_004_volchiy_bor_selo,nov_g1_06_03,gn_nov_g1_06_03,msta_east_corridor,dense_river_road,pt_village,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,верхний волчий бор: село: колодец или ручей у села,#b07aa1,6,3
gn_nov_g1_06_03_g4_004_volchiy_bor_selo_10_garden_strip,Верхний Волчий Бор: село: огородная полоса,Верхний Волчий Бор: село: огородная полоса,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L8671,G4 location,G4,location,gn_nov_g1_06_03_g3_004_volchiy_bor_selo,nov_g1_06_03,gn_nov_g1_06_03,msta_east_corridor,dense_river_road,pt_village,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,верхний волчий бор: село: огородная полоса,#b07aa1,6,3
gn_nov_g1_06_03_g4_004_volchiy_bor_selo_11_field_edge,Верхний Волчий Бор: село: выход к пашне и сенокосу,Верхний Волчий Бор: село: выход к пашне и сенокосу,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L8672,G4 location,G4,location,gn_nov_g1_06_03_g3_004_volchiy_bor_selo,nov_g1_06_03,gn_nov_g1_06_03,msta_east_corridor,dense_river_road,pt_village,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,верхний волчий бор: село: выход к пашне и сенокосу,#b07aa1,6,3
gn_nov_g1_06_03_g4_004_volchiy_bor_selo_12_forest_or_river_exit,"Верхний Волчий Бор: село: выход к лесу, реке или просёлку","Верхний Волчий Бор: село: выход к лесу, реке или просёлку",tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L8673,G4 location,G4,location,gn_nov_g1_06_03_g3_004_volchiy_bor_selo,nov_g1_06_03,gn_nov_g1_06_03,msta_east_corridor,dense_river_road,pt_village,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,"верхний волчий бор: село: выход к лесу, реке или просёлку",#b07aa1,6,3
gn_nov_g1_06_03_g4_005_krivoy_ruchey_pristan_01_road_approach,Верхний Кривой Ручей: пристань: сухопутный подход к воде,Верхний Кривой Ручей: пристань: сухопутный подход к воде,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L8674,G4 location,G4,location,gn_nov_g1_06_03_g3_005_krivoy_ruchey_pristan,nov_g1_06_03,gn_nov_g1_06_03,msta_east_corridor,dense_river_road,pt_river_landing,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,верхний кривой ручей: пристань: сухопутный подход к воде,#b07aa1,6,3
gn_nov_g1_06_03_g4_005_krivoy_ruchey_pristan_02_waiting_bank,Верхний Кривой Ручей: пристань: берег ожидания,Верхний Кривой Ручей: пристань: берег ожидания,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L8675,G4 location,G4,location,gn_nov_g1_06_03_g3_005_krivoy_ruchey_pristan,nov_g1_06_03,gn_nov_g1_06_03,msta_east_corridor,dense_river_road,pt_river_landing,historically_plausible_required_detail,draft,medium_low,9,5,4,3,G4 locations,верхний кривой ручей: пристань: берег ожидания,#b07aa1,6,3
gn_nov_g1_06_03_g4_005_krivoy_ruchey_pristan_03_landing_planks,Верхний Кривой Ручей: пристань: мостки или земляная пристань,Верхний Кривой Ручей: пристань: мостки или земляная пристань,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L8676,G4 location,G4,location,gn_nov_g1_06_03_g3_005_krivoy_ruchey_pristan,nov_g1_06_03,gn_nov_g1_06_03,msta_east_corridor,dense_river_road,pt_river_landing,historically_plausible_required_detail,draft,medium_low,11,6,5,3,G4 locations,верхний кривой ручей: пристань: мостки или земляная пристань,#b07aa1,6,3
gn_nov_g1_06_03_g4_005_krivoy_ruchey_pristan_04_boat_shelter,Верхний Кривой Ручей: пристань: лодочная зона и навес,Верхний Кривой Ручей: пристань: лодочная зона и навес,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L8677,G4 location,G4,location,gn_nov_g1_06_03_g3_005_krivoy_ruchey_pristan,nov_g1_06_03,gn_nov_g1_06_03,msta_east_corridor,dense_river_road,pt_river_landing,historically_plausible_required_detail,draft,medium_low,3,2,1,3,G4 locations,верхний кривой ручей: пристань: лодочная зона и навес,#b07aa1,6,3
gn_nov_g1_06_03_g4_005_krivoy_ruchey_pristan_05_storage_shed,Верхний Кривой Ручей: пристань: складская клеть у воды,Верхний Кривой Ручей: пристань: складская клеть у воды,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L8678,G4 location,G4,location,gn_nov_g1_06_03_g3_005_krivoy_ruchey_pristan,nov_g1_06_03,gn_nov_g1_06_03,msta_east_corridor,dense_river_road,pt_river_landing,historically_plausible_required_detail,draft,medium_low,3,2,1,3,G4 locations,верхний кривой ручей: пристань: складская клеть у воды,#b07aa1,6,3
gn_nov_g1_06_03_g4_005_krivoy_ruchey_pristan_06_camp_fire,Верхний Кривой Ручей: пристань: кострище и место путников,Верхний Кривой Ручей: пристань: кострище и место путников,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L8679,G4 location,G4,location,gn_nov_g1_06_03_g3_005_krivoy_ruchey_pristan,nov_g1_06_03,gn_nov_g1_06_03,msta_east_corridor,dense_river_road,pt_river_landing,historically_plausible_required_detail,draft,medium_low,3,2,1,3,G4 locations,верхний кривой ручей: пристань: кострище и место путников,#b07aa1,6,3
gn_nov_g1_06_03_g4_005_krivoy_ruchey_pristan_07_cargo_slope,Верхний Кривой Ручей: пристань: склон для груза и саней,Верхний Кривой Ручей: пристань: склон для груза и саней,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L8680,G4 location,G4,location,gn_nov_g1_06_03_g3_005_krivoy_ruchey_pristan,nov_g1_06_03,gn_nov_g1_06_03,msta_east_corridor,dense_river_road,pt_river_landing,historically_plausible_required_detail,draft,medium_low,3,2,1,3,G4 locations,верхний кривой ручей: пристань: склон для груза и саней,#b07aa1,6,3
gn_nov_g1_06_03_g4_005_krivoy_ruchey_pristan_08_water_edge,Верхний Кривой Ручей: пристань: урез воды и течение,Верхний Кривой Ручей: пристань: урез воды и течение,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L8681,G4 location,G4,location,gn_nov_g1_06_03_g3_005_krivoy_ruchey_pristan,nov_g1_06_03,gn_nov_g1_06_03,msta_east_corridor,dense_river_road,pt_river_landing,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,верхний кривой ручей: пристань: урез воды и течение,#b07aa1,6,3
gn_nov_g1_06_03_g4_005_krivoy_ruchey_pristan_09_upstream_path,Верхний Кривой Ручей: пристань: тропа вверх по берегу,Верхний Кривой Ручей: пристань: тропа вверх по берегу,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L8682,G4 location,G4,location,gn_nov_g1_06_03_g3_005_krivoy_ruchey_pristan,nov_g1_06_03,gn_nov_g1_06_03,msta_east_corridor,dense_river_road,pt_river_landing,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,верхний кривой ручей: пристань: тропа вверх по берегу,#b07aa1,6,3
gn_nov_g1_06_03_g4_005_krivoy_ruchey_pristan_10_opposite_route,Верхний Кривой Ручей: пристань: выход на противоположный маршрут,Верхний Кривой Ручей: пристань: выход на противоположный маршрут,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L8683,G4 location,G4,location,gn_nov_g1_06_03_g3_005_krivoy_ruchey_pristan,nov_g1_06_03,gn_nov_g1_06_03,msta_east_corridor,dense_river_road,pt_river_landing,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,верхний кривой ручей: пристань: выход на противоположный маршрут,#b07aa1,6,3
gn_nov_g1_06_03_g4_006_zimniy_stan_derevnya_01_entry_track,Верхний Зимний Стан: деревня: въездная тропа деревни,Верхний Зимний Стан: деревня: въездная тропа деревни,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L8684,G4 location,G4,location,gn_nov_g1_06_03_g3_006_zimniy_stan_derevnya,nov_g1_06_03,gn_nov_g1_06_03,msta_east_corridor,dense_river_road,pt_hamlet,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,верхний зимний стан: деревня: въездная тропа деревни,#b07aa1,6,3
gn_nov_g1_06_03_g4_006_zimniy_stan_derevnya_02_village_passage,Верхний Зимний Стан: деревня: проход между дворами,Верхний Зимний Стан: деревня: проход между дворами,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L8685,G4 location,G4,location,gn_nov_g1_06_03_g3_006_zimniy_stan_derevnya,nov_g1_06_03,gn_nov_g1_06_03,msta_east_corridor,dense_river_road,pt_hamlet,historically_plausible_required_detail,draft,medium_low,9,5,4,3,G4 locations,верхний зимний стан: деревня: проход между дворами,#b07aa1,6,3
gn_nov_g1_06_03_g4_006_zimniy_stan_derevnya_03_senior_yard,Верхний Зимний Стан: деревня: старший двор,Верхний Зимний Стан: деревня: старший двор,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L8686,G4 location,G4,location,gn_nov_g1_06_03_g3_006_zimniy_stan_derevnya,nov_g1_06_03,gn_nov_g1_06_03,msta_east_corridor,dense_river_road,pt_hamlet,historically_plausible_required_detail,draft,medium_low,3,2,1,3,G4 locations,верхний зимний стан: деревня: старший двор,#b07aa1,6,3
gn_nov_g1_06_03_g4_006_zimniy_stan_derevnya_04_household_yards,Верхний Зимний Стан: деревня: обычные крестьянские дворы,Верхний Зимний Стан: деревня: обычные крестьянские дворы,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L8687,G4 location,G4,location,gn_nov_g1_06_03_g3_006_zimniy_stan_derevnya,nov_g1_06_03,gn_nov_g1_06_03,msta_east_corridor,dense_river_road,pt_hamlet,historically_plausible_required_detail,draft,medium_low,9,5,4,3,G4 locations,верхний зимний стан: деревня: обычные крестьянские дворы,#b07aa1,6,3
gn_nov_g1_06_03_g4_006_zimniy_stan_derevnya_05_poor_edge_yards,Верхний Зимний Стан: деревня: крайние дворы у околицы,Верхний Зимний Стан: деревня: крайние дворы у околицы,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L8688,G4 location,G4,location,gn_nov_g1_06_03_g3_006_zimniy_stan_derevnya,nov_g1_06_03,gn_nov_g1_06_03,msta_east_corridor,dense_river_road,pt_hamlet,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,верхний зимний стан: деревня: крайние дворы у околицы,#b07aa1,6,3
gn_nov_g1_06_03_g4_006_zimniy_stan_derevnya_06_barn_klet_strip,Верхний Зимний Стан: деревня: амбарная и клетская полоса,Верхний Зимний Стан: деревня: амбарная и клетская полоса,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L8689,G4 location,G4,location,gn_nov_g1_06_03_g3_006_zimniy_stan_derevnya,nov_g1_06_03,gn_nov_g1_06_03,msta_east_corridor,dense_river_road,pt_hamlet,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,верхний зимний стан: деревня: амбарная и клетская полоса,#b07aa1,6,3
gn_nov_g1_06_03_g4_006_zimniy_stan_derevnya_07_cattle_pens,Верхний Зимний Стан: деревня: скотные загоны,Верхний Зимний Стан: деревня: скотные загоны,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L8690,G4 location,G4,location,gn_nov_g1_06_03_g3_006_zimniy_stan_derevnya,nov_g1_06_03,gn_nov_g1_06_03,msta_east_corridor,dense_river_road,pt_hamlet,historically_plausible_required_detail,draft,medium_low,3,2,1,3,G4 locations,верхний зимний стан: деревня: скотные загоны,#b07aa1,6,3
gn_nov_g1_06_03_g4_006_zimniy_stan_derevnya_08_water_place,"Верхний Зимний Стан: деревня: колодец, ручей или береговое место","Верхний Зимний Стан: деревня: колодец, ручей или береговое место",tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L8691,G4 location,G4,location,gn_nov_g1_06_03_g3_006_zimniy_stan_derevnya,nov_g1_06_03,gn_nov_g1_06_03,msta_east_corridor,dense_river_road,pt_hamlet,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,"верхний зимний стан: деревня: колодец, ручей или береговое место",#b07aa1,6,3
gn_nov_g1_06_03_g4_006_zimniy_stan_derevnya_09_gardens_and_hemp,Верхний Зимний Стан: деревня: огороды и конопляники,Верхний Зимний Стан: деревня: огороды и конопляники,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L8692,G4 location,G4,location,gn_nov_g1_06_03_g3_006_zimniy_stan_derevnya,nov_g1_06_03,gn_nov_g1_06_03,msta_east_corridor,dense_river_road,pt_hamlet,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,верхний зимний стан: деревня: огороды и конопляники,#b07aa1,6,3
gn_nov_g1_06_03_g4_006_zimniy_stan_derevnya_10_field_forest_exit,"Верхний Зимний Стан: деревня: выход к полю, покосу или лесу","Верхний Зимний Стан: деревня: выход к полю, покосу или лесу",tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L8693,G4 location,G4,location,gn_nov_g1_06_03_g3_006_zimniy_stan_derevnya,nov_g1_06_03,gn_nov_g1_06_03,msta_east_corridor,dense_river_road,pt_hamlet,historically_plausible_required_detail,draft,medium_low,7,4,3,3,G4 locations,"верхний зимний стан: деревня: выход к полю, покосу или лесу",#b07aa1,6,3
gn_nov_g1_06_03_g4_007_suhaya_griva_brod_01_road_approach,Верхняя Сухая Грива: брод: подход дороги к броду,Верхняя Сухая Грива: брод: подход дороги к броду,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L8694,G4 location,G4,location,gn_nov_g1_06_03_g3_007_suhaya_griva_brod,nov_g1_06_03,gn_nov_g1_06_03,msta_east_corridor,dense_river_road,pt_ford_place,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,верхняя сухая грива: брод: подход дороги к броду,#b07aa1,6,3
gn_nov_g1_06_03_g4_007_suhaya_griva_brod_02_waiting_bank,Верхняя Сухая Грива: брод: берег ожидания,Верхняя Сухая Грива: брод: берег ожидания,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L8695,G4 location,G4,location,gn_nov_g1_06_03_g3_007_suhaya_griva_brod,nov_g1_06_03,gn_nov_g1_06_03,msta_east_corridor,dense_river_road,pt_ford_place,historically_plausible_required_detail,draft,medium_low,9,5,4,3,G4 locations,верхняя сухая грива: брод: берег ожидания,#b07aa1,6,3
gn_nov_g1_06_03_g4_007_suhaya_griva_brod_03_ford_slope,Верхняя Сухая Грива: брод: спуск к воде,Верхняя Сухая Грива: брод: спуск к воде,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L8696,G4 location,G4,location,gn_nov_g1_06_03_g3_007_suhaya_griva_brod,nov_g1_06_03,gn_nov_g1_06_03,msta_east_corridor,dense_river_road,pt_ford_place,historically_plausible_required_detail,draft,medium_low,5,3,2,3,G4 locations,верхняя сухая грива: брод: спуск к воде,#b07aa1,6,3
gn_nov_g1_06_03_g4_007_suhaya_griva_brod_04_crossing_line,Верхняя Сухая Грива: брод: бродовая полоса,Верхняя Сухая Грива: брод: бродовая полоса,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L8697,G4 location,G4,location,gn_nov_g1_06_03_g3_007_suhaya_griva_brod,nov_g1_06_03,gn_nov_g1_06_03,msta_east_corridor,dense_river_road,pt_ford_place,historically_plausible_required_detail,draft,medium_low,7,4,3,3,G4 locations,верхняя сухая грива: брод: бродовая полоса,#b07aa1,6,3
gn_nov_g1_06_03_g4_007_suhaya_griva_brod_05_shallow_marker,Верхняя Сухая Грива: брод: место вехи или мелководья,Верхняя Сухая Грива: брод: место вехи или мелководья,tsv_import/novgorod_graph_nodes_g1_g4_full_v6.tsv,L8698,G4 location,G4,location,gn_nov_g1_06_03_g3_007_suhaya_griva_brod,nov_g1_06_03,gn_nov_g1_06_03,msta_east_corridor,dense_river_road,pt_ford_place,historically_plausible_required_detail,draft,medium_low,3,2,1,3,G4 locations,верхняя сухая грива: брод: место вехи или мелководья,#b07aa1,6,3
