ds_id,master_recipe_id,name_ru,name_en,recipe_type,subcategory,dish_category,description_ru,ingredients,process_ref,craft_process_ref,heating_method,fasting_compatible,fasting_day_rule_ids,fasting_omit_optional,master_fasting_status,meal_slots,class_access,social_scope,season_scope,preservation_method,storage_refs,shelf_life,spoilage_states,famine_role,sensory_smell_ru,sensory_taste_ru,sensory_texture_ru,sensory_look_ru,sensory_ref,portion_rule,satiety_band,body_effects,attestation_confidence,recipe_confidence,recipe_evidence_type,source_refs,confidence,status,notes
ds_crush_oat_grain_to_groats,RCP0011,Дробление зерна овса в крупу,crush oat grain to groats,processing,milling_groats,not_a_meal,Исторически осторожная технологическая запись: Дробление зерна овса в крупу.,"[{""fd_id"": ""fd_oat_grain"", ""role"": ""required"", ""qty_rule"": ""{\""min_g\"": 300, \""max_g\"": 1000, \""basis\"": \""modern_reconstruction\""}""}]","[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000037"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000038"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000039"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000040""]",pc_food_milling_groats,none,true,"[""RFR001"", ""RFR002"", ""RFR003"", ""RFR004"", ""RFR007"", ""RFR008"", ""RFR009"", ""RFR010"", ""RFR011""]",[],fasting_allowed,[],"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""common""]","[""spring"", ""summer"", ""autumn"", ""winter""]",[],"[""ARC0018"", ""HOU0015"", ""AGR0009""]",weeks to months if dry,"[""stale"", ""moldy"", ""spoiled"", ""gnawed"", ""damp""]",,"мучная пыль, сухое зерно",,"сыпучее, пыль в воздухе",мякина и шелуха вокруг,lex:grain_processing,"servings 4 per batch (gameplay estimate); quantities modern reconstruction, not historical",n/a,[],A,A,archaeological,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""master-food:SRC046"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/recipes.csv:RCP0011""]",A,candidate,
ds_grind_oat_grain_to_flour,RCP0012,Помол зерна овса в муку,grind oat grain to flour,processing,milling_flour,not_a_meal,Исторически осторожная технологическая запись: Помол зерна овса в муку.,"[{""fd_id"": ""fd_oat_grain"", ""role"": ""required"", ""qty_rule"": ""{\""min_g\"": 300, \""max_g\"": 1000, \""basis\"": \""modern_reconstruction\""}""}]","[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000041"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000042"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000043"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000044""]",pc_food_milling_flour,none,true,"[""RFR001"", ""RFR002"", ""RFR003"", ""RFR004"", ""RFR007"", ""RFR008"", ""RFR009"", ""RFR010"", ""RFR011""]",[],fasting_allowed,[],"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""common""]","[""spring"", ""summer"", ""autumn"", ""winter""]",[],"[""ARC0018"", ""HOU0015"", ""AGR0009""]",weeks to months if dry,"[""stale"", ""moldy"", ""spoiled"", ""gnawed"", ""damp""]",,"мучная пыль, сухое зерно",,"сыпучее, пыль в воздухе",мякина и шелуха вокруг,lex:grain_processing,"servings 4 per batch (gameplay estimate); quantities modern reconstruction, not historical",n/a,[],A,A,archaeological,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""master-food:SRC046"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/recipes.csv:RCP0012""]",A,candidate,
ds_clean_millet_grain,RCP0013,Переборка и веяние зерна проса,clean millet grain,processing,grain_cleaning,not_a_meal,Базовая операция подготовки зерна; не фиксирует процент отхода как исторически известный.,"[{""fd_id"": ""fd_millet_grain"", ""role"": ""required"", ""qty_rule"": ""{\""min_g\"": 300, \""max_g\"": 1000, \""basis\"": \""modern_reconstruction\""}""}]","[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000045"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000046"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000047""]",pc_food_grain_cleaning,none,true,"[""RFR001"", ""RFR002"", ""RFR003"", ""RFR004"", ""RFR007"", ""RFR008"", ""RFR009"", ""RFR010"", ""RFR011""]",[],fasting_allowed,[],"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""common""]","[""spring"", ""summer"", ""autumn"", ""winter""]",[],"[""ARC0018"", ""AGR0008"", ""AGR0009"", ""AGR0011""]",months if dry,"[""stale"", ""moldy"", ""spoiled"", ""gnawed"", ""damp""]",,"мучная пыль, сухое зерно",,"сыпучее, пыль в воздухе",мякина и шелуха вокруг,lex:grain_processing,"servings 4 per batch (gameplay estimate); quantities modern reconstruction, not historical",n/a,[],A,A,archaeological,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""master-food:SRC046"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/recipes.csv:RCP0013""]",A,candidate,"Количество чистого зерна должно выводиться из исходной партии с code-owned потерями, а не появляться из рецепта."
ds_crush_millet_grain_to_groats,RCP0014,Дробление зерна проса в крупу,crush millet grain to groats,processing,milling_groats,not_a_meal,Исторически осторожная технологическая запись: Дробление зерна проса в крупу.,"[{""fd_id"": ""fd_millet_grain"", ""role"": ""required"", ""qty_rule"": ""{\""min_g\"": 300, \""max_g\"": 1000, \""basis\"": \""modern_reconstruction\""}""}]","[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000048"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000049"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000050"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000051""]",pc_food_milling_groats,none,true,"[""RFR001"", ""RFR002"", ""RFR003"", ""RFR004"", ""RFR007"", ""RFR008"", ""RFR009"", ""RFR010"", ""RFR011""]",[],fasting_allowed,[],"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""common""]","[""spring"", ""summer"", ""autumn"", ""winter""]",[],"[""ARC0018"", ""HOU0015"", ""AGR0009""]",weeks to months if dry,"[""stale"", ""moldy"", ""spoiled"", ""gnawed"", ""damp""]",,"мучная пыль, сухое зерно",,"сыпучее, пыль в воздухе",мякина и шелуха вокруг,lex:grain_processing,"servings 4 per batch (gameplay estimate); quantities modern reconstruction, not historical",n/a,[],A,A,archaeological,"[""master-food:SRC044"", ""master-food:FSRC001"", ""master-food:SRC045"", ""master-food:SRC046"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/recipes.csv:RCP0014""]",A,candidate,
ds_maintain_rye_starter,RCP0015,Обновление ржаной закваски,maintain rye starter,processing,bread_fermentation,not_a_meal,Исторически осторожная технологическая запись: Обновление ржаной закваски.,"[{""fd_id"": ""fd_rye_starter"", ""role"": ""required"", ""qty_rule"": ""{\""amount\"": \""as available / reconstruction range not fixed\"", \""basis\"": \""modern_reconstruction\""}""}, {""fd_id"": ""fd_rye_flour_coarse"", ""role"": ""required"", ""qty_rule"": ""{\""min_g\"": 150, \""max_g\"": 500, \""basis\"": \""modern_reconstruction\""}""}, {""fd_id"": ""fd_water_well"", ""role"": ""required"", ""qty_rule"": ""{\""min_ml\"": 500, \""max_ml\"": 1400, \""basis\"": \""modern_reconstruction\""}""}]","[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000052"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000053"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000054"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000055""]",pc_food_bread_fermentation,none,true,"[""RFR001"", ""RFR002"", ""RFR003"", ""RFR004"", ""RFR007"", ""RFR008"", ""RFR009"", ""RFR010"", ""RFR011""]",[],fasting_allowed,[],"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""common""]","[""spring"", ""summer"", ""autumn"", ""winter""]","[""pm_fermenting""]","[""INT0015"", ""HOU0021""]",typically refreshed within days; exact historical maintenance unknown,"[""spoiled"", ""stale"", ""moldy"", ""gnawed"", ""damp""]",,"кисловатый хлебный дух закваски, подгорелая корка","кисло-солоноватый, плотный ржаной вкус","тяжёлый влажный мякиш, твёрдая корка с золой снизу","тёмный невысокий каравай, мука на боку",lex:bread_rye_sour,"servings 1 per batch (gameplay estimate); quantities modern reconstruction, not historical",n/a,[],B,C,comparative_reconstruction,"[""master-food:SRC008"", ""master-food:FSRC001"", ""master-food:SRC044"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/recipes.csv:RCP0015""]",C,candidate,
ds_old_dough_starter,RCP0016,Сохранение куска старого кислого теста,old dough starter,processing,bread_fermentation,not_a_meal,Исторически осторожная технологическая запись: Сохранение куска старого кислого теста.,"[{""fd_id"": ""fd_rye_dough"", ""role"": ""required"", ""qty_rule"": ""{\""amount\"": \""as available / reconstruction range not fixed\"", \""basis\"": \""modern_reconstruction\""}""}]","[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000056"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000057"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000058""]",pc_food_bread_fermentation,none,true,"[""RFR001"", ""RFR002"", ""RFR003"", ""RFR004"", ""RFR007"", ""RFR008"", ""RFR009"", ""RFR010"", ""RFR011""]",[],fasting_allowed,[],"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""common""]","[""spring"", ""summer"", ""autumn"", ""winter""]","[""pm_fermenting""]","[""INT0015"", ""HOU0021""]",short; reconstruction estimate,"[""spoiled""]",,"кисловатый хлебный дух закваски, подгорелая корка","кисло-солоноватый, плотный ржаной вкус","тяжёлый влажный мякиш, твёрдая корка с золой снизу","тёмный невысокий каравай, мука на боку",lex:bread_rye_sour,"servings 4 per batch (gameplay estimate); quantities modern reconstruction, not historical",n/a,[],B,C,comparative_reconstruction,"[""master-food:SRC008"", ""master-food:FSRC001"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/recipes.csv:RCP0016""]",C,candidate,
ds_mix_rye_dough,RCP0017,Замес ржаного заквасочного теста,mix rye dough,processing,dough_preparation,not_a_meal,Исторически осторожная технологическая запись: Замес ржаного заквасочного теста.,"[{""fd_id"": ""fd_rye_flour_coarse"", ""role"": ""required"", ""qty_rule"": ""{\""min_g\"": 150, \""max_g\"": 500, \""basis\"": \""modern_reconstruction\""}""}, {""fd_id"": ""fd_water_well"", ""role"": ""required"", ""qty_rule"": ""{\""min_ml\"": 500, \""max_ml\"": 1400, \""basis\"": \""modern_reconstruction\""}""}, {""fd_id"": ""fd_rye_starter"", ""role"": ""required"", ""qty_rule"": ""{\""amount\"": \""as available / reconstruction range not fixed\"", \""basis\"": \""modern_reconstruction\""}""}, {""fd_id"": ""fd_salt_coarse"", ""role"": ""optional"", ""qty_rule"": ""as available""}]","[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000059"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000060"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000061"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000062""]",pc_food_dough_preparation,none,true,"[""RFR001"", ""RFR002"", ""RFR003"", ""RFR004"", ""RFR007"", ""RFR008"", ""RFR009"", ""RFR010"", ""RFR011""]",[],fasting_allowed,[],"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""common""]","[""spring"", ""summer"", ""autumn"", ""winter""]",[],"[""INT0015"", ""HOU0019""]",use within the fermentation cycle,"[""spoiled"", ""stale"", ""moldy"", ""gnawed"", ""damp""]",,"кисловатый хлебный дух закваски, подгорелая корка","кисло-солоноватый, плотный ржаной вкус","тяжёлый влажный мякиш, твёрдая корка с золой снизу","тёмный невысокий каравай, мука на боку",lex:bread_rye_sour,"servings 1 per batch (gameplay estimate); quantities modern reconstruction, not historical",n/a,[],B,C,ingredient_based_reconstruction,"[""master-food:SRC008"", ""master-food:FSRC001"", ""master-food:SRC044"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/recipes.csv:RCP0017""]",C,candidate,
ds_mix_mixed_dough,RCP0018,Замес смешанного ржано-пшеничного теста,mix mixed dough,processing,dough_preparation,not_a_meal,Исторически осторожная технологическая запись: Замес смешанного ржано-пшеничного теста.,"[{""fd_id"": ""fd_mixed_flour"", ""role"": ""required"", ""qty_rule"": ""{\""min_g\"": 150, \""max_g\"": 500, \""basis\"": \""modern_reconstruction\""}""}, {""fd_id"": ""fd_water_well"", ""role"": ""required"", ""qty_rule"": ""{\""min_ml\"": 500, \""max_ml\"": 1400, \""basis\"": \""modern_reconstruction\""}""}, {""fd_id"": ""fd_rye_starter"", ""role"": ""required"", ""qty_rule"": ""{\""amount\"": \""as available / reconstruction range not fixed\"", \""basis\"": \""modern_reconstruction\""}""}, {""fd_id"": ""fd_salt_coarse"", ""role"": ""optional"", ""qty_rule"": ""as available""}]","[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000063"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000064"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000065"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000066""]",pc_food_dough_preparation,none,true,"[""RFR001"", ""RFR002"", ""RFR003"", ""RFR004"", ""RFR007"", ""RFR008"", ""RFR009"", ""RFR010"", ""RFR011""]",[],fasting_allowed,[],"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""common""]","[""spring"", ""summer"", ""autumn"", ""winter""]",[],"[""INT0015"", ""HOU0019""]",use within the fermentation cycle,"[""spoiled"", ""stale"", ""moldy"", ""gnawed"", ""damp""]",,"кисловатый хлебный дух закваски, подгорелая корка","кисло-солоноватый, плотный ржаной вкус","тяжёлый влажный мякиш, твёрдая корка с золой снизу","тёмный невысокий каравай, мука на боку",lex:bread_rye_sour,"servings 1 per batch (gameplay estimate); quantities modern reconstruction, not historical",n/a,[],B,C,ingredient_based_reconstruction,"[""master-food:SRC008"", ""master-food:FSRC001"", ""master-food:SRC044"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/recipes.csv:RCP0018""]",C,candidate,
ds_mix_wheat_dough,RCP0019,Замес пшеничного теста,mix wheat dough,processing,dough_preparation,not_a_meal,Исторически осторожная технологическая запись: Замес пшеничного теста.,"[{""fd_id"": ""fd_wheat_flour"", ""role"": ""required"", ""qty_rule"": ""{\""min_g\"": 150, \""max_g\"": 500, \""basis\"": \""modern_reconstruction\""}""}, {""fd_id"": ""fd_water_well"", ""role"": ""required"", ""qty_rule"": ""{\""min_ml\"": 500, \""max_ml\"": 1400, \""basis\"": \""modern_reconstruction\""}""}, {""fd_id"": ""fd_old_sour_dough"", ""role"": ""required"", ""qty_rule"": ""{\""amount\"": \""as available / reconstruction range not fixed\"", \""basis\"": \""modern_reconstruction\""}""}, {""fd_id"": ""fd_salt_coarse"", ""role"": ""optional"", ""qty_rule"": ""as available""}]","[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000067"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000068"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000069"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000070""]",pc_food_dough_preparation,none,true,"[""RFR001"", ""RFR002"", ""RFR003"", ""RFR004"", ""RFR007"", ""RFR008"", ""RFR009"", ""RFR010"", ""RFR011""]",[],fasting_allowed,[],"{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""common""]","[""spring"", ""summer"", ""autumn"", ""winter""]",[],"[""INT0015"", ""HOU0019""]",use within the fermentation cycle,"[""spoiled"", ""stale"", ""moldy"", ""gnawed"", ""damp""]",,"кисловатый хлебный дух закваски, подгорелая корка","кисло-солоноватый, плотный ржаной вкус","тяжёлый влажный мякиш, твёрдая корка с золой снизу","тёмный невысокий каравай, мука на боку",lex:bread_rye_sour,"servings 1 per batch (gameplay estimate); quantities modern reconstruction, not historical",n/a,[],B,C,ingredient_based_reconstruction,"[""master-food:SRC008"", ""master-food:FSRC001"", ""master-food:SRC044"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/recipes.csv:RCP0019""]",C,candidate,
ds_bread_rye_sourdough,RCP0020,Ржаной заквасочный хлеб,bread rye sourdough,dish,bread,bread,"Ржаной заквасочный хлеб; форма, влажность и размер не стандартизируются как современная буханка.","[{""fd_id"": ""fd_rye_dough"", ""role"": ""required"", ""qty_rule"": ""{\""amount\"": \""as available / reconstruction range not fixed\"", \""basis\"": \""modern_reconstruction\""}""}, {""fd_id"": ""fd_salt_coarse"", ""role"": ""optional"", ""qty_rule"": ""as available""}]","[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000071"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000072"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000073"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000074"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000075""]",pc_food_bread,heated_oven_hearth,true,"[""RFR001"", ""RFR002"", ""RFR003"", ""RFR004"", ""RFR007"", ""RFR008"", ""RFR009"", ""RFR010"", ""RFR011""]",[],fasting_allowed,"[""morning"", ""midday"", ""evening"", ""field_carry"", ""feast""]","{""poor"": ""ordinary"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""common""]","[""spring"", ""summer"", ""autumn"", ""winter""]",[],"[""ARC0018"", ""HOU0021"", ""HOU0015""]",best within days; becomes stale before necessarily becoming unsafe,"[""spoiled""]",,"кисловатый хлебный дух закваски, подгорелая корка","кисло-солоноватый, плотный ржаной вкус","тяжёлый влажный мякиш, твёрдая корка с золой снизу","тёмный невысокий каравай, мука на боку",lex:bread_rye_sour,"servings 8 per batch (gameplay estimate); quantities modern reconstruction, not historical",filling,[],B,C,ingredient_based_reconstruction,"[""master-food:SRC008"", ""master-food:FSRC001"", ""master-food:SRC044"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/recipes.csv:RCP0020""]",C,candidate,
ds_bread_mixed_sourdough,RCP0021,Смешанный ржано-пшеничный хлеб,bread mixed sourdough,dish,bread,bread,"Смешанный ржано-пшеничный хлеб; форма, влажность и размер не стандартизируются как современная буханка.","[{""fd_id"": ""fd_mixed_dough"", ""role"": ""required"", ""qty_rule"": ""{\""amount\"": \""as available / reconstruction range not fixed\"", \""basis\"": \""modern_reconstruction\""}""}, {""fd_id"": ""fd_salt_coarse"", ""role"": ""optional"", ""qty_rule"": ""as available""}]","[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000076"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000077"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000078"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000079"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000080""]",pc_food_bread,heated_oven_hearth,true,"[""RFR001"", ""RFR002"", ""RFR003"", ""RFR004"", ""RFR007"", ""RFR008"", ""RFR009"", ""RFR010"", ""RFR011""]",[],fasting_allowed,"[""morning"", ""midday"", ""evening"", ""field_carry"", ""feast""]","{""poor"": ""occasional"", ""common_urban"": ""ordinary"", ""rural"": ""ordinary"", ""fisher"": ""ordinary"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""ordinary""}","[""common""]","[""spring"", ""summer"", ""autumn"", ""winter""]",[],"[""ARC0018"", ""HOU0021"", ""HOU0015""]",best within days; becomes stale before necessarily becoming unsafe,"[""spoiled""]",,"кисловатый хлебный дух закваски, подгорелая корка","кисло-солоноватый, плотный ржаной вкус","тяжёлый влажный мякиш, твёрдая корка с золой снизу","тёмный невысокий каравай, мука на боку",lex:bread_rye_sour,"servings 8 per batch (gameplay estimate); quantities modern reconstruction, not historical",filling,[],B,C,ingredient_based_reconstruction,"[""master-food:SRC008"", ""master-food:FSRC001"", ""master-food:SRC044"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/recipes.csv:RCP0021""]",C,candidate,
ds_bread_wheat_sourdough_elite,RCP0022,Пшеничный заквасочный хлеб более обеспеченного хозяйства,bread wheat sourdough elite,dish,bread,bread,"Пшеничный заквасочный хлеб более обеспеченного хозяйства; форма, влажность и размер не стандартизируются как современная буханка.","[{""fd_id"": ""fd_wheat_dough"", ""role"": ""required"", ""qty_rule"": ""{\""amount\"": \""as available / reconstruction range not fixed\"", \""basis\"": \""modern_reconstruction\""}""}, {""fd_id"": ""fd_salt_coarse"", ""role"": ""optional"", ""qty_rule"": ""as available""}]","[""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000081"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000082"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000083"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000084"", ""game-base-v1/food-drink/scripts/source_snapshot/recipe_steps.csv:RST000085""]",pc_food_bread,heated_oven_hearth,true,"[""RFR001"", ""RFR002"", ""RFR003"", ""RFR004"", ""RFR007"", ""RFR008"", ""RFR009"", ""RFR010"", ""RFR011""]",[],fasting_allowed,"[""morning"", ""midday"", ""evening"", ""field_carry"", ""feast""]","{""poor"": ""none"", ""common_urban"": ""rare"", ""rural"": ""rare"", ""fisher"": ""rare"", ""merchant"": ""ordinary"", ""boyar"": ""ordinary"", ""clergy_monastery"": ""ordinary"", ""military"": ""occasional""}","[""wealthy"", ""merchant"", ""boyar"", ""monastery""]","[""spring"", ""summer"", ""autumn"", ""winter""]",[],"[""ARC0018"", ""HOU0021"", ""HOU0015""]",best within days; becomes stale before necessarily becoming unsafe,"[""spoiled""]",,"кисловатый хлебный дух закваски, подгорелая корка","кисло-солоноватый, плотный ржаной вкус","тяжёлый влажный мякиш, твёрдая корка с золой снизу","тёмный невысокий каравай, мука на боку",lex:bread_rye_sour,"servings 8 per batch (gameplay estimate); quantities modern reconstruction, not historical",filling,[],B,C,ingredient_based_reconstruction,"[""master-food:SRC008"", ""master-food:FSRC001"", ""master-food:SRC044"", ""sources/master-archive-v1/data/normalized_source_tables/food_system/recipes.csv:RCP0022""]",C,candidate,
